name,headquarters,country,address,founded,employees,ceo,founders,market_cap,share_price,categories,sector,link,type
ashtead group plc,"london, united kingdom",united kingdom,,1947,"21,033",brendan horgan,,28280000000,,,industrials,"https://www.ashtead-group.com, https://twitter.com/ashtead group, https://en.wikipedia.org/wiki/ashtead group",
cerner corporation,"north kansas city, mo, united states",united states,,1979,"25,150",david todd feinberg mba,,28310000000,,,healthcare,"https://www.cerner.com, https://www.facebook.com/cerner, https://twitter.com/cerner, https://www.linkedin.com/company/cerner-corporation, https://en.wikipedia.org/wiki/cerner",
hormel foods corporation,"austin, mn, united states",united states,,1891,"20,000",james p snee,,28520000000,,,consumer staples,"https://www.hormelfoods.com, https://www.facebook.com/hormelfoodscorp/, https://twitter.com/hormelfoods, https://www.linkedin.com/company/hormel-foods, https://en.wikipedia.org/wiki/hormel",
apa group,"sydney, nsw, australia",australia,,,"2,000",robert anthony wheals ca bcom bcom ca gaicd maicd,,28550000000,,,utilities,"https://www.apa.com.au, https://www.linkedin.com/company/apa-group, https://en.wikipedia.org/wiki/apa group  australia ",
naturgy energy group sa,"humanes de madrid, spain",spain,,,"7,231",francisco miguel reynas massanet,,28710000000,,,utilities,https://www.naturgy.com,
techtronic industries company ltd,"kwai chung, hong kong",hong kong,,,"51,426",joseph galli jr bsba mba mba,,28750000000,,,industrials,https://www.ttigroup.com,
csx corporation,"jacksonville, fl, united states",united states,,"november 1, 1980","20,900",james m foote,,28900000000,,,industrials,"https://www.csx.com, https://www.facebook.com/officialcsx, https://twitter.com/csx, https://www.linkedin.com/company/csx-transportation, https://en.wikipedia.org/wiki/csx corp.",
twilio inc,"san francisco, ca, united states",united states,,2008,"7,867",jeffrey lawson,,26090000000,,,communication services,"https://www.twilio.com, https://en.wikipedia.org/wiki/twilio",
china everbright bank company ltd,"beijing, china",china,,,"46,989",,,26130000000,,,financials,https://www.cebbank.com,
realty income corporation,"san diego, ca, united states",united states,,1969,367,sumit roy,,26180000000,,,real estate,"https://www.realtyincome.com, https://twitter.com/realtyincome, https://www.linkedin.com/company/realty-income-corporation, https://en.wikipedia.org/wiki/realty income",
sonova holding ag,"stafa, switzerland",switzerland,,,"14,922",arnd kaldowski,,26220000000,,,healthcare,https://www.sonova.com,
national bank of canada,"montreal, qc, canada",canada,,november 1979,"27,804",laurent ferreira,,26290000000,,,financials,"https://www.nbc.ca, https://www.facebook.com/nationalbanknetworks, https://twitter.com/nationalbank/, https://www.linkedin.com/company/national-bank-of-canada/, https://en.wikipedia.org/wiki/national bank of canada",
lyondellbasell advanced polymers inc,"fairlawn, oh, united states",united states,,,"5,300",bhavesh v patel,,26380000000,,,basic materials,https://www.aschulman.com,
canon inc,"tokyo, japan",japan,,10 august 1937,"184,034",fujio mitarai,,26380000000,,,technology,"https://global.canon, https://en.wikipedia.org/wiki/canon inc.",
deutsche bank ag,"frankfurt am main, germany",germany,,10 march 1869,"82,969",christian sewing,,26380000000,,,financials,"https://www.db.com, https://www.facebook.com/deutschebank, https://twitter.com/deutschebank, https://www.linkedin.com/company/deutsche-bank/, https://en.wikipedia.org/wiki/deutsche bank",
intact financial corporation,"toronto, on, canada",canada,,1809,"26,000",charles j g brindamour bsc,,26400000000,,,financials,"https://www.intactfc.com, https://en.wikipedia.org/wiki/intact financial",
dte energy company,"detroit, mi, united states",united states,,,"10,300",gerard m anderson,,26410000000,,,utilities,"https://newlook.dteenergy.com, https://en.wikipedia.org/wiki/dte energy",
southwest airlines co,"dallas, tx, united states",united states,,"march 15, 1967","55,100",robert e jordan,,26520000000,,,industrials,"https://www.southwest.com, https://en.wikipedia.org/wiki/southwest airlines",
thales sa,"courbevoie, france",france,,,"81,098",patrice caine,,26550000000,,,industrials,https://www.thalesgroup.com/en,
unity software inc,"san francisco, ca, united states",united states,,2004,"5,245",john s riccitiello,,26560000000,,,technology,"https://unity.com, https://en.wikipedia.org/wiki/unity technologies",
kansas city southern,"kansas city, mo, united states",united states,,1887,"6,522",patrick j ottensmeyer,,26590000000,,,industrials,"https://www.kcsouthern.com, https://www.linkedin.com/company/kansas-city-southern-railway, https://en.wikipedia.org/wiki/kansas city southern  company ",
pg&e corporation,"san francisco, ca, united states",united states,,1905,"26,000",patricia kessler poppe,,26660000000,,,utilities,"https://www.pgecorp.com, https://www.facebook.com/pacificgasandelectric, https://twitter.com/pge4me, https://www.linkedin.com/company/3895, https://en.wikipedia.org/wiki/pacific gas and electric company",
cheniere energy partners lp,"houston, tx, united states",united states,,,,jack a fusco,,26680000000,,,energy,https://cqpir.cheniere.com,
delta electronics inc,"taipei, taiwan",taiwan,,,,ping cheng,,24050000000,,,technology,https://www.deltaww.com,
epiroc ab,"nacka, sweden",sweden,,,"15,529",helena hedblom msc,,24080000000,,,industrials,https://www.epirocgroup.com,
vulcan materials company,"birmingham, al, united states",united states,,1909 as birmingham slag company,"11,912",james thomas hill,,24080000000,,,basic materials,"https://www.vulcanmaterials.com, https://www.linkedin.com/company/vulcan-materials-company, https://en.wikipedia.org/wiki/vulcan materials",
bt group plc,"london, united kingdom",united kingdom,,18 june 1846,"99,700",philip eric rene jansen,,24090000000,,,communication services,"https://www.bt.com, https://en.wikipedia.org/wiki/bt group",
fujifilm holdings corp,"tokyo, japan",japan,,,"73,275",teiichi goto,,24120000000,,,industrials,https://holdings.fujifilm.com,
fresenius se & co kgaa,"bad homburg vor der hohe, germany",germany,,,"316,078",stephan sturm,,24120000000,,,healthcare,https://www.fresenius.com,
mid-america apartment communities inc,"germantown, tn, united states",united states,,1977,"2,429",h eric bolton jr,,24180000000,,,real estate,"https://www.maac.com, https://en.wikipedia.org/wiki/mid-america apartment communities",
slack technologies inc,"san francisco, ca, united states",united states,,"vancouver, british columbia, canada 2009","1,664",phanich sodsee,,24300000000,,,technology,"https://www.workpoint.co.th, https://en.wikipedia.org/wiki/slack technologies",
northern trust corporation,"chicago, il, united states",united states,,1889,"21,100",michael g o'grady,,24420000000,,,financials,"https://www.northerntrust.com, https://en.wikipedia.org/wiki/northern trust",
xpeng inc,"guangzhou, china",china,,2014,"5,084",xiaopeng he,,24440000000,,,consumer discretionary,"https://www.xiaopeng.com, https://en.wikipedia.org/wiki/xpeng",
aena sme sa,"madrid, spain",spain,,,"8,162",maurici lucena betriu,,24450000000,,,industrials,https://www.aena.es,
evergreen marine corp,"taipei, taiwan",taiwan,,,,,,24490000000,,,industrials,https://www.evergreen-marine.com,
woodside petroleum ltd,"perth, wa, australia",australia,,26 july 1954,"3,684",marguerite eileen o'neill bsc msc,,24600000000,,,energy,"https://www.woodside.com.au, https://www.facebook.com/woodsideenergy/, https://twitter.com/woodsideenergy, https://www.linkedin.com/company/woodside-energy/, https://en.wikipedia.org/wiki/woodside petroleum",
live nation entertainment inc,"beverly hills, ca, united states",united states,,"january 25, 2010","10,200",michael rapino,,24610000000,,,communication services,"https://www.livenationentertainment.com, https://www.facebook.com/livenation, https://twitter.com/livenation, https://www.linkedin.com/company/live-nation/, https://en.wikipedia.org/wiki/live nation entertainment",
china minsheng banking corp ltd,"beijing, china",china,,,"59,262",,,24650000000,,,financials,https://www.cmbc.com.cn,
ameren corporation,"st. louis, mo, united states",united states,,1997,"9,116",martin j lyons jr,,24790000000,,,utilities,"https://www.ameren.com, https://www.facebook.com/amerencorp/, https://twitter.com/amerencorp, https://www.linkedin.com/company/ameren, https://en.wikipedia.org/wiki/ameren",
east japan railway company,"tokyo, japan",japan,,,"71,973",yuji fukasawa,,22780000000,,,industrials,https://www.jreast.co.jp,
heineken holding nv,"amsterdam, netherlands",netherlands,,,"82,257",,,22780000000,,,consumer staples,https://www.heinekenholding.com,
sabic agri-nutrients company,"jubail, saudi arabia",saudi arabia,,,,abdulrahman ahmed shamsaddin,,22780000000,,,basic materials,https://www.safco.com.sa,
genmab a/s,"copenhagen, denmark",denmark,,,"1,212",jan gj van de winkel,,22830000000,,,healthcare,https://www.genmab.com,
hengli petrochemical coltd,"dalian, china",china,,,"29,522",,,22860000000,,,consumer discretionary,https://www.henglipc.com/henglishihua.html,
ppl corporation,"allentown, pa, united states",united states,,"june 4, 1920","5,607",vincent sorgi,,22870000000,,,utilities,"https://www.pplweb.com, https://en.wikipedia.org/wiki/ppl corp.",
dover corporation,"downers grove, il, united states",united states,,1955,"25,000",richard joseph tobin,,22940000000,,,industrials,"https://www.dovercorporation.com, https://en.wikipedia.org/wiki/dover corporation",
vf corporation,"greenwood village, co, united states",united states,,october 1899,"27,200",steven e rendle,,22960000000,,,consumer discretionary,"https://www.vfc.com, https://www.facebook.com/vf-corporation-48767888006/, https://twitter.com/vfcorp, https://www.linkedin.com/company/vf-corporation, https://en.wikipedia.org/wiki/vf corporation",
olympus corp,"tokyo, japan",japan,,,"31,653",yasuo takeuchi,,23000000000,,,healthcare,https://www.olympus-global.com,
royalty pharma plc,"new york, ny, united states",united states,,,,pablo gerardo legorreta,,23040000000,,,healthcare,"https://www.royaltypharma.com, https://www.linkedin.com/company/royalty-pharma/, https://en.wikipedia.org/wiki/royalty pharma",
invitation homes inc,"dallas, tx, united states",united states,,2012,"1,240",dallas b tanner,,23090000000,,,real estate,"https://www.invitationhomes.com, https://www.facebook.com/invitationhomesweb, https://twitter.com/invitationhomes, https://www.linkedin.com/company/invitation-homes, https://en.wikipedia.org/wiki/invitation homes",
china international capital corp ltd,"beijing, china",china,,,"9,372",zhaohui huang,,23130000000,,,financials,https://www.cicc.com,
terumo corp,"tokyo, japan",japan,,,"26,482",shinjiro sato,,23160000000,,,healthcare,https://www.terumo.co.jp,
societe generale sa,"paris, france",france,,,"124,089",frederic oudea,,23180000000,,,financials,https://www.societegenerale.com,
wens foodstuff group co ltd,"yunfu, china",china,,,"52,809",,,23200000000,,,consumer staples,https://www.wens.com.cn,
fox corporation,"new york, ny, united states",united states,,"january 1, 2019","9,000",lachlan keith murdoch,,23260000000,,,communication services,"https://www.foxcorporation.com, https://en.wikipedia.org/wiki/fox corporation",
power corporation of canada,"montraal, qc, canada",canada,,1925,"30,000",robert jeffrey orr,,21480000000,,,financials,"https://www.powercorporation.com, https://www.linkedin.com/company/power-corporation-of-canada, https://en.wikipedia.org/wiki/power corporation of canada",
shimano inc,"sakai, japan",japan,,,"12,244",yozo shimano,,21510000000,,,consumer discretionary,https://www.shimano.com,
contura energy inc,"bristol, tn, united states",united states,,"july 26, 2016",936,thomas e jorden,,21570000000,,,energy,"https://www.coterra.com, https://www.twitter.com/contura energy, https://www.linkedin.com/company/contura-energy, https://en.wikipedia.org/wiki/contura energy",
b3 sa - brasil bolsa balcao,"sao paulo, sp, brazil",brazil,,,,gilson finkelsztain,,21580000000,,,financials,https://www.b3.com.br,
teledyne technologies incorporated,"thousand oaks, ca, united states",united states,,1960,"14,500",robert mehrabian,,21650000000,,,technology,"https://www.teledyne.com, https://en.wikipedia.org/wiki/teledyne technologies",
keycorp,"cleveland, oh, united states",united states,,1825,"17,654",christopher marrott gorman,,21710000000,,,financials,"https://www.key.com, https://twitter.com/keybank/, https://www.linkedin.com/company/keycorp/, https://en.wikipedia.org/wiki/keybank",
m&t bank corporation,"buffalo, ny, united states",united states,,"august 29, 1856","17,115",rene f jones cpa,,21740000000,,,financials,"https://www3.mtb.com, https://en.wikipedia.org/wiki/m%26t bank",
dai-ichi life holdings inc,"tokyo, japan",japan,,,"64,823",,,21760000000,,,financials,https://www.dai-ichi-life-hd.com,
ulta beauty inc,"bolingbrook, il, united states",united states,,1990,"16,000",david c kimbell,,21820000000,,,consumer discretionary,"https://www.ulta.com, https://twitter.com/ultabeauty , https://www.linkedin.com/company/ulta/, https://en.wikipedia.org/wiki/ulta beauty",
zebra technologies corporation,"lincolnshire, il, united states",united states,,1969,"9,800",anders gustafsson,,21870000000,,,technology,"https://www.zebra.com, https://www.facebook.com/zebratechnologiesglobal, https://twitter.com/zebratechnology, https://www.linkedin.com/company/167024, https://en.wikipedia.org/wiki/zebra technologies",
monolithic power systeinc,"kirkland, wa, united states",united states,,1997,"2,773",michael r hsing,,21870000000,,,technology,"https://www.monolithicpower.com, https://www.facebook.com/monolithicpower, https://www.twitter.com/monolithicpower, https://www.linkedin.com/company/monolithic-power-systems, https://en.wikipedia.org/wiki/monolithic power systems",
restaurant brands international limited partnership,"toronto, on, canada",canada,,,"5,700",,,21890000000,,,consumer discretionary,https://www.rbi.com,
duke realty corporation,"indianapolis, in, united states",united states,,1972,340,james b connor,,21930000000,,,real estate,"https://www.dukerealty.com, https://www.facebook.com/dukerealtycorporation, https://twitter.com/dukerealty, https://www.linkedin.com/company/duke-realty-corporation, https://en.wikipedia.org/wiki/duke realty",
huntington bancshares incorporated,"columbus, oh, united states",united states,,1866,"18,442",stephen d steinour,,21930000000,,,financials,"https://www.huntington.com, https://en.wikipedia.org/wiki/huntington bancshares",
cnh industrial nv,"london, united kingdom",united kingdom,,2012,"71,895",scott wellington wine,,21930000000,,,industrials,"https://www.cnhindustrial.com, https://en.wikipedia.org/wiki/cnh industrial",
nibe industrier ab,"markaryd, sweden",sweden,,,"20,400",gerteric lindquist,,21930000000,,,industrials,https://www.nibe.com,
telefonica brasil sa,"sao paulo, sp, brazil",brazil,,1998,"34,000",christian mauad gebara,,20190000000,,,communication services,"https://www.telefonica.com.br, https://en.wikipedia.org/wiki/telef%c3%b4nica brasil",
mega financial holding co ltd,"taipei, taiwan",taiwan,,,"9,594",,,20210000000,,,financials,https://www.megaholdings.com.tw,
mgm resorts international,"las vegas, nv, united states",united states,,1986,"52,000",william joseph hornbuckle iv,,20220000000,,,consumer discretionary,"https://www.mgmresorts.com, https://www.facebook.com/mgmresorts, https://www.linkedin.com/company/1075291, https://en.wikipedia.org/wiki/mgm resorts international",
nomura research institute ltd,"tokyo, japan",japan,,,"16,196",shingo konomoto,,20260000000,,,technology,https://www.nri.com,
brown & brown inc,"daytona beach, fl, united states",united states,,1939,"12,023",j powell brown cpcu cpcu,,20270000000,,,financials,"https://www.bbinsurance.com, https://www.facebook.com/brownbrowninsurance, https://twitter.com/b binsurance, https://www.linkedin.com/company/brown-&-brown/, https://en.wikipedia.org/wiki/brown %26 brown",
markel corporation,"glen allen, va, united states",united states,,1930,"20,300",thomas sinnickson gayner,,20300000000,,,financials,"https://www.markel.com, https://en.wikipedia.org/wiki/markel corporation",
carvana co,"tempe, az, united states",united states,,2012,"21,000",ernest c garcia iii,,20330000000,,,consumer discretionary,"https://www.carvana.com, https://www.facebook.com/carvana.buycarsonline, https://twitter.com/carvana, https://www.linkedin.com/company/carvana/, https://en.wikipedia.org/wiki/carvana",
nippon paint holdings co ltd,"osaka, japan",japan,,,"27,318",,,20380000000,,,basic materials,https://www.nipponpaint-holdings.com,
guotai junan securities co ltd,"shanghai, china",china,,,"15,198",,,20390000000,,,financials,https://www.gtja.com,
mitsubishi estate co ltd,"tokyo, japan",japan,,,"9,982",junichi yoshida,,20390000000,,,real estate,https://www.mec.co.jp,
investment ab latour,"gothenburg, sweden",sweden,,,"8,001",johan hjertonsson mba,,20390000000,,,financials,https://www.latour.se/en/,
alinma bank,"riyadh, saudi arabia",saudi arabia,,,"3,280",,,20410000000,,,financials,https://www.alinma.com,
synchrony financial,"stamford, ct, united states",united states,,"september 12, 2003","18,000",brian d doubles,,20430000000,,,financials,"https://www.synchrony.com, https://en.wikipedia.org/wiki/synchrony financial",
boston properties inc,"boston, ma, united states",united states,,1970,743,owen david thomas,,20540000000,,,real estate,"https://www.bostonproperties.com, https://twitter.com/bxpboston, https://www.linkedin.com/company/boston-properties, https://en.wikipedia.org/wiki/boston properties",
sojitz corp,"tokyo, japan",japan,,,"19,463",masayoshi fujimoto,,20550000000,,,industrials,https://www.sojitz.com/jp/,
flutter entertainment plc,"dublin, ireland",ireland,,2 february 2016,"16,813",jeremy peter jackson,,20580000000,,,consumer discretionary,"https://www.flutter.com, https://twitter.com/ppbetfair, https://www.linkedin.com/company/flutter-entertainment-plc/, https://en.wikipedia.org/wiki/flutter entertainment",
croda international plc,"goole, united kingdom",united kingdom,,1925,"4,000",,,19220000000,,,basic materials,"https://www.croda.com, https://www.twitter.com/crodapceurope, https://www.linkedin.com/company/croda, https://en.wikipedia.org/wiki/croda international",
cgn power co ltd,"shenzhen, china",china,,,"18,248",,,19250000000,,,utilities,https://www.cgnp.com.cn,
snam spa,"san donato milanese, mi, italy",italy,,,"3,388",marco alvera,,19270000000,,,utilities,https://www.snam.it,
magna international inc,"aurora, on, canada",canada,,1957,"158,000",seetarama swamy kotagiri,,19360000000,,,consumer discretionary,"https://www.magna.com, https://www.facebook.com/magnainternational, https://twitter.com/magnaint, https://www.linkedin.com/company/magna-international, https://en.wikipedia.org/wiki/magna international",
kb financial group inc,"seoul, south korea",south korea,,"september 29, 2008","25,428",jong-kyoo yoon phd,,19390000000,,,financials,"https://www.kbfg.com, https://en.wikipedia.org/wiki/kb financial group inc",
svenska handelsbanken ab,"stockholm, sweden",sweden,,,"10,793",carl cederschiold,,19420000000,,,financials,https://www.handelsbanken.se,
fresenius medical care ag & co kgaa,"bad homburg, germany",germany,,,"122,909",robert maurice powell jr,,19420000000,,,healthcare,"https://www.freseniusmedicalcare.com, https://www.facebook.com/pg/freseniusmedicalcare.corporate/, https://twitter.com/fmc ag, https://www.linkedin.com/company/freseniusmedicalcare",
edp - energias de portugal sa,"lisbon, portugal",portugal,,,"12,236",miguel stilwell de andrade,,19430000000,,,utilities,https://www.edp.com,
ferrovial sa,"madrid, spain",spain,,,"18,680",ignacio madridejos fernandez,,19440000000,,,industrials,https://www.ferrovial.com,
molina healthcare inc,"long beach, ca, united states",united states,,1980,"14,000",joseph michael zubretsky,,19460000000,,,healthcare,"https://www.molinahealthcare.com, https://www.facebook.com/molinahealth, https://twitter.com/molinahealth, https://www.linkedin.com/company/molina-healthcare, https://en.wikipedia.org/wiki/molina healthcare",
avantor inc,"radnor, pa, united states",united states,,1904,"13,500",michael stubblefield,,19480000000,,,basic materials,"https://www.avantorsciences.com, https://www.facebook.com/avantorinc/, https://twitter.com/avantor news, https://www.linkedin.com/company/avantorinc/, https://en.wikipedia.org/wiki/avantor",
shenzhou international group holdings ltd,"kowloon, hong kong",hong kong,,,"94,400",guanlin huang,,19500000000,,,consumer discretionary,https://www.shenzhouintl.com,
jbs sa,"sao paulo, sp, brazil",brazil,,,"250,000",gilberto tomazoni,,19530000000,,,consumer staples,https://www.jbs.com.br,
transunion,"chicago, il, united states",united states,,"february 8, 1968","10,200",christopher a cartwright,,19530000000,,,industrials,"https://www.transunion.com, https://www.facebook.com/transunion.crb.946, https://twitter.com/transunion, https://www.linkedin.com/company/transunion/, https://en.wikipedia.org/wiki/transunion",
arch capital group ltd,"pembroke, bermuda",bermuda,,1995,"5,200",marc grandisson,,19540000000,,,financials,"https://www.archgroup.com, https://en.wikipedia.org/wiki/arch capital group",
marathon oil corporation,"houston, tx, united states",united states,,1887,"1,531",lee m tillman,,19540000000,,,energy,"https://www.marathonoil.com, https://twitter.com/marathonoil, https://www.linkedin.com/company/marathon-oil-corporation, https://en.wikipedia.org/wiki/marathon oil",
avis budget group inc,"parsippany, nj, united states",united states,,2006,"16,000",joseph a ferraro,,18120000000,,,industrials,"https://www.avisbudgetgroup.com, https://www.facebook.com/avisbudgetgroupcareers, https://twitter.com/goavisbudget, https://www.linkedin.com/company/avis-budget-group, https://en.wikipedia.org/wiki/avis budget group",
veolia environnement sa,"aubervilliers, france",france,,,"171,450",antoine frarot,,18140000000,,,industrials,https://www.veolia.com/fr,
cez as,"prague, czechia",czechia,,,"28,000",engineer daniel benea,,18160000000,,,utilities,https://www.cez.cz,
yum china holdings inc,"shanghai, china",china,,"november 1, 2016","147,000",joey wat,,18180000000,,,consumer discretionary,"https://www.yumchina.com, https://www.facebook.com/yumbrands/, https://twitter.com/yumbrands, https://en.wikipedia.org/wiki/yum china",
restaurant brands international inc,"toronto, on, canada",canada,,"december 15, 2014","5,700",,,18190000000,,,consumer discretionary,"https://www.rbi.com, https://en.wikipedia.org/wiki/restaurant brands international",
capitec bank holdings ltd,"stellenbosch, south africa",south africa,,,"14,789",gerhardus metselaar fourie bcom mba bcomm hons mba,,18210000000,,,financials,https://www.capitecbank.co.za,
asahi group holdings ltd,"tokyo, japan",japan,,,"30,020",atsushi katsuki,,18210000000,,,consumer staples,https://www.asahigroup-holdings.com,
haitong securities co ltd,"shanghai, china",china,,,"11,282",,,18230000000,,,financials,https://www.htsec.com,
catalent inc,"somerset, nj, united states",united states,,2007,"17,300",john r chiminski,,18240000000,,,healthcare,"https://www.catalent.com, https://www.facebook.com/catalentpharmasolutions, https://twitter.com/catalentpharma, https://www.linkedin.com/company/162912, https://en.wikipedia.org/wiki/catalent",
quanta services inc,"houston, tx, united states",united states,,1997,"43,700",earl c austin jr,,18250000000,,,industrials,"https://www.quantaservices.com, https://www.facebook.com/quantaservicesir, https://twitter.com/quantaservices, https://www.linkedin.com/company/quanta-services, https://en.wikipedia.org/wiki/quanta services",
ubiquiti inc,"new york, ny, united states",united states,,october 2003,"1,223",robert j pera,,18250000000,,,technology,"https://www.ui.com, https://www.facebook.com/ubiquiti, https://twitter.com/ubiquiti, https://en.wikipedia.org/wiki/ubiquiti",
shionogi & co ltd,"osaka, japan",japan,,,"5,485",isao teshirogi phd,,18270000000,,,healthcare,https://www.shionogi.com,
link real estate investment trust,"kwun tong, hong kong",hong kong,,,"1,100",kwok lung hongchoy,,18270000000,,,real estate,https://www.linkreit.com,
aeon co ltd,"chiba, japan",japan,,,"155,578",,,18320000000,,,consumer discretionary,https://www.aeon.info,
alnylam pharmaceuticals inc,"cambridge, ma, united states",united states,,2002,"1,665",yvonne l greenstreet mba mba mbchb,,18330000000,,,healthcare,"https://www.alnylam.com, https://en.wikipedia.org/wiki/alnylam pharmaceuticals",
china merchants securities co ltd,"shenzhen, china",china,,,"10,169",,,18350000000,,,financials,https://www.cmschina.com,
take-two interactive software inc,"new york, ny, united states",united states,,"september 30, 1993","6,495",strauss h zelnick esq,,18350000000,,,communication services,"https://www.take2games.com, https://www.facebook.com/take2game, https://twitter.com/take2games, https://www.linkedin.com/company/10205, https://en.wikipedia.org/wiki/take-two interactive",
vodacom group ltd,"midrand, south africa",south africa,,,"7,642",mohamed shameel aziz joosub,,18410000000,,,communication services,https://www.vodacom.com,
genuine parts company,"atlanta, ga, united states",united states,,1925,"52,000",paul d donahue,,18410000000,,,consumer discretionary,"https://www.genpt.com, https://en.wikipedia.org/wiki/genuine parts",
gf securities co ltd,"guangzhou, china",china,,,"12,307",,,18440000000,,,financials,https://www.gf.com.cn,
heico corporation,"hollywood, fl, united states",united states,,1957 as heinicke instruments,"5,600",laurans a mendelson,,18490000000,,,industrials,"https://www.heico.com, https://www.linkedin.com/company/heico-aerospace, https://en.wikipedia.org/wiki/heico",
sands china ltd,"taipa, macao",macao,,,"25,751",robert glen goldstein,,18520000000,,,consumer discretionary,https://www.sandschina.com,
huaneng power international inc,"beijing, china",china,,30 june 1994 in beijing,"57,513",,,18570000000,,,utilities,"https://www.hpi.com.cn/pages/default.aspx, https://www.linkedin.com/company/huaneng-power-international-inc-, https://en.wikipedia.org/wiki/huaneng power international",
south32 limited,"perth, wa, australia",australia,,,"13,576",graham kerr bbus fcpa,,18670000000,,,basic materials,https://www.south32.net,
jd health international inc,"beijing, china",china,,,"2,576",enlin jin,,18690000000,,,healthcare,https://ir.jdhealth.com,
power construction corp of china ltd,"beijing, china",china,,,"132,125",,,18690000000,,,industrials,https://www.powerchina.cn,
air china ltd,"beijing, china",china,,,"89,373",,,18720000000,,,industrials,https://www.airchina.com.cn,
credit suisse group ag,"zurich, switzerland",switzerland,,1856,"50,110",thomas p gottstein,,18720000000,,,financials,"https://www.credit-suisse.com, https://www.facebook.com/creditsuisse, https://twitter.com/creditsuisse, https://www.linkedin.com/company/credit-suisse, https://en.wikipedia.org/wiki/credit suisse",
the liberty siriusxm group,"englewood, co, united states",united states,,1991,84,,,18740000000,,,communication services,"https://www.libertymedia.com/tracking-stocks/liberty-siriusxm-group, https://en.wikipedia.org/wiki/liberty media",
ms&ad insurance group holdings inc,"tokyo, japan",japan,,,"41,501",noriyuki hara,,18750000000,,,financials,https://www.ms-ad-hd.com,
healthpeak properties inc,"denver, co, united states",united states,,1985,196,thomas m herzog,,18760000000,,,real estate,"https://www.healthpeak.com, https://en.wikipedia.org/wiki/healthpeak properties",
netapp inc,"sunnyvale, ca, united states",united states,,1992,"11,000",george kurian,,18760000000,,,technology,"https://www.netapp.com, https://www.facebook.com/netapp, https://twitter.com/netapp, https://www.linkedin.com/company/netapp, https://en.wikipedia.org/wiki/netapp",
george weston limited,"toronto, on, canada",canada,,"toronto, ontario, canada 1882","215,298",galen g weston ba mba mba,,18770000000,,,consumer staples,"https://www.weston.ca, https://en.wikipedia.org/wiki/george weston limited",
scottish mortgage investment trust plc,,united kingdom,,1909,,,,18780000000,,,financials,"https://www.scottishmortgageit.com, https://en.wikipedia.org/wiki/scottish mortgage investment trust",
international paper company,"memphis, tn, united states",united states,,1898,"49,300",,,18780000000,,,consumer discretionary,"https://internationalpaper.com, https://en.wikipedia.org/wiki/international paper",
aecc aviation power coltd,"xi'an, china",china,,,"34,977",,,18790000000,,,industrials,https://www.xaec.com,
omnicom group inc,"new york, ny, united states",united states,,1986,"71,700",john d wren,,18800000000,,,communication services,"https://www.omnicomgroup.com, https://www.facebook.com/omnicomgroupinc, https://twitter.com/omnicom, https://www.linkedin.com/company/omnicom, https://en.wikipedia.org/wiki/omnicom group",
astra international tbk pt,"jakarta, indonesia",indonesia,,,"123,894",,,18900000000,,,consumer discretionary,https://www.astra.co.id,
lg electronics inc,"seoul, south korea",south korea,,,"37,245",joo-wan cho,,18910000000,,,technology,https://www.lg.com,
toshiba corp,"tokyo, japan",japan,,,"117,300",taro shimada,,18930000000,,,industrials,https://www.toshiba.co.jp,
check point software technologies ltd,"tel aviv, israel",israel,,1993,"6,000",gil shwed,,18940000000,,,technology,"https://www.checkpoint.com, https://en.wikipedia.org/wiki/check point",
citizens financial group inc,"providence, ri, united states",united states,,1828,"17,463",bruce winfield van saun,,18950000000,,,financials,"https://www.citizensbank.com, https://www.facebook.com/citizensbank, https://twitter.com/citizensbank, https://www.linkedin.com/company/citizens-bank/, https://en.wikipedia.org/wiki/citizens financial group",
tenaris sa,"luxembourg city, luxembourg",luxembourg,,2001,"22,776",paolo rocca,,18980000000,,,energy,"https://www.tenaris.com, https://www.facebook.com/tenarisevents, https://twitter.com/tenaris, https://www.linkedin.com/company/tenaris, https://en.wikipedia.org/wiki/tenaris",
otsuka holdings co ltd,"tokyo, japan",japan,,,"33,151",tatsuo higuchi,,19030000000,,,healthcare,https://www.otsuka.com,
waters corporation,"milford, ma, united states",united states,,1958,"7,800",udit batra phd,,19110000000,,,healthcare,"https://www.waters.com, https://en.wikipedia.org/wiki/waters corporation",
nice ltd,"raaanana, israel",israel,,1986,"6,800",,,19120000000,,,technology,"https://www.nice.com, https://www.facebook.com/officialniceltd/, https://twitter.com/niceltd, https://www.linkedin.com/company/nice-systems/, https://en.wikipedia.org/wiki/nice ltd.",
carlsberg a-s,"copenhagen, denmark",denmark,,,"39,000",cees c a t hart,,19120000000,,,consumer staples,https://www.carlsberggroup.com,
ss&c technologies holdings inc,"windsor, ct, united states",united states,,"march 1, 1986","24,900",william c stone,,19150000000,,,technology,"https://www.ssctech.com, https://www.facebook.com/pages/ssc-technologies-inc/191750415876, https://twitter.com/ssctechnologies, https://www.linkedin.com/company/ss-c-technologies, https://en.wikipedia.org/wiki/ss%26c technologies",
zhejiang huayou cobalt co ltd,"tongxiang, china",china,,,"8,079",,,19200000000,,,basic materials,https://www.huayou.com,
