name,headquarters,country,address,founded,employees,ceo,founders,market_cap,share_price,categories,sector,link,type
community financial corporation,,usa,,,,,,220000000,39,financialservices,,,
invivyd,,usa,,,,,,220000000,2,"pharmaceuticals, biotech",,,
addiko bank,,austria,,,,,,220000000,11,"banks, financialservices",,,
absa bank,,south africa,,,,,,220000000,50,"banks, financialservices",,,
sanghi industries,,india,,,,,,220000000,0,"cement, buildingmaterials",,,
voyager therapeutics,,usa,,,,,,220000000,5,"biotech, pharmaceuticals, genomics, genetherapy",,,
alembic limited,,india,,,,,,220000000,0,,,,
altisource portfolio,,luxembourg,,,,,,220000000,14,financialservices,,,
hindustan oil exploration company,,india,,,,,,220000000,1,"oilgas, energy",,,
cantabil retail india,,india,,,,,,220000000,13,clothing,,,
middlefield banc,,usa,,,,,,220000000,28,"banks, financialservices",,,
nacl industries,,india,,,,,,220000000,1,chemicals,,,
22nd century group,,usa,,,,,,220000000,1,"cannabis, tobacco",,,
ammo,,usa,,,,,,220000000,1,,,,
outlook therapeutics,,usa,,,,,,220000000,1,pharmaceuticals,,,
zimvie,,usa,,,,,,220000000,8,medicaldevices,,,
markforged,,usa,,,,,,190000000,1,"3dprinting, tech",,,
aenza,,peru,,,,,,190000000,2,"construction, engineering",,,
tupperware brands,,usa,,,,,,190000000,4,,,,
graphite bio,,usa,,,,,,190000000,3,"biotech, pharmaceuticals, genetherapy, genomics, crispr",,,
playags,,usa,,,,,,190000000,5,"gambling, entertainment",,,
marinus pharmaceuticals,,usa,,,,,,190000000,4,"pharmaceuticals, biotech",,,
gtl infrastructure,,india,,,,,,190000000,0,,,,
akoustis technologies,,usa,,,,,,190000000,3,,,,
cepton,,usa,,,,,,200000000,1,"lidar, tech, techhardware, software, autonomousdriving",,,
rottneros,,sweden,,,,,,200000000,1,"pulpandpaper, packaging",,,
kvh industries,,usa,,,,,,200000000,10,telecommunicationsequipment,,,
willdan group,,usa,,,,,,200000000,15,professionalservices,,,
sunlight financial,,usa,,,,,,200000000,1,financialservices,,,
y-mabs therapeutics,,usa,,,,,,200000000,4,pharmaceuticals,,,
ig petrochemicals,,india,,,,,,200000000,6,"oilgas, energy",,,
duluth holdings,,usa,,,,,,200000000,6,"clothing, retail",,,
versabank,,canada,,,,,,200000000,7,"banks, financialservices",,,
digital domain,,hong kong,,,,,,200000000,0,entertainment,,,
care's ratings,,india,,,,,,200000000,6,financialservices,,,
hooker furniture,,usa,,,,,,200000000,17,furniture,,,
igarashi motors india,,india,,,,,,160000000,5,automotivesuppliers,,,
asure software,,usa,,,,,,160000000,8,"software, tech",,,
forum energy technologies,,usa,,,,,,160000000,29,"oilgas, oilgasequipmentservices, energy",,,
atomera,,usa,,,,,,160000000,7,"semiconductors, tech, techhardware",,,
jakks pacific,,usa,,,,,,160000000,17,toys,,,
agilethought,,usa,,,,,,160000000,3,"software, tech, itservices, professionalservices",,,
g5 entertainment,,sweden,,,,,,170000000,19,"videogames, entertainment",,,
playside studios,,australia,,,,,,160000000,0,"videogames, energy",,,
arrival,,uk,,,,,,170000000,0,"automakers, electricvehicles",,,
greenhill,,usa,,,,,,170000000,9,"banks, financialservices, investment",,,
andrew peller,,canada,,,,,,170000000,3,"beverages, alcoholicbeverages",,,
peoples bancorp of north carolina,,usa,,,,,,170000000,30,"banks, financialservices",,,
real good food plc,,uk,,,,,,170000000,6,food,,,
great ajax,,usa,,,,,,170000000,7,"reits, realestate, investment",,,
ac immune,,switzerland,,,,,,170000000,2,"biotech, pharmaceuticals",,,
omaxe,,india,,,,,,170000000,0,realestate,,,
kingsway financial services,,canada,,,,,,170000000,7,"insurance, financialservices",,,
identiv,,usa,,,,,,170000000,7,"tech, techhardware, itsecurity",,,
ineos styrolution,,india,,,,,,170000000,9,,,,
beyond air,,usa,,,,,,170000000,5,"medicaldevices, medicalequipment",,,
bg staffing,,usa,,,,,,130000000,13,professionalservices,,,
yatra,,india,,,,,,130000000,2,"internet, travel",,,
kopin corporation,,usa,,,,,,130000000,1,,,,
arteris,,usa,,,,,,130000000,4,"semiconductors, tech, techhardware",,,
paysign,,usa,,,,,,140000000,2,"financialservices, tech",,,
rico auto industries,,india,,,,,,140000000,1,automotivesuppliers,,,
mict,,usa,,,,,,140000000,1,financialservices,,,
sophia genetics,,switzerland,,,,,,140000000,2,"software, tech",,,
mister spex,,germany,,,,,,140000000,4,"glassesandcontactlenses, internet, ecommerce, tech",,,
adtheorent,,usa,,,,,,140000000,1,"advertising, tech, software",,,
lazydays holdings,,usa,,,,,,140000000,13,"carretail, retail",,,
the realreal,,usa,,,,,,140000000,1,"ecommerce, internet, recommerce, tech",,,
rvl pharmaceuticals,,usa,,,,,,140000000,1,"pharmaceuticals, biotech",,,
turtle beach corp,,usa,,,,,,140000000,8,,,,
kneatcom,,ireland,,,,,,140000000,1,"software, tech, healthcare",,,
vaxart,,usa,,,,,,140000000,1,"pharmaceuticals, biotech",,,
geojit financial services,,india,,,,,,130000000,0,financialservices,,,
ci games,,poland,,,,,,110000000,0,"videogames, tech, entertainment",,,
red robin,,usa,,,,,,110000000,7,"food, restaurantchains",,,
quantum,,usa,,,,,,110000000,1,"tech, internet",,,
seelos therapeutics,,usa,,,,,,110000000,1,"pharmaceuticals, biotech",,,
sangoma technologies,,canada,,,,,,110000000,5,telecommunication,,,
ideanomics,,usa,,,,,,110000000,0,,,,
cadiz,,usa,,,,,,110000000,2,agriculture,,,
capacit'e infraprojects,,india,,,,,,110000000,1,"engineering, professionalservices",,,
innovate corp,,usa,,,,,,110000000,1,financialservices,,,
malvern bancorp,,usa,,,,,,110000000,15,"banks, banks",,,
quick heal,,india,,,,,,110000000,2,"software, itsecurity, tech",,,
tabula rasa healthcare,,usa,,,,,,110000000,4,"healthcare, software, tech",,,
old point financial,,usa,,,,,,110000000,23,"financialservices, banks",,,
athira pharma,,usa,,,,,,110000000,3,"pharmaceuticals, biotech",,,
smith micro software,,usa,,,,,,110000000,2,"software, tech",,,
medicinova,,usa,,,,,,110000000,2,"pharmaceuticals, biotech",,,
india nippon electricals,,india,,,,,,110000000,5,electronics,,,
userjoy technology,,taiwan,,,,,,110000000,2,"videogames, entertainment, tech",,,
airasia,,malaysia,,,,,,90500000,0,"airlines, travel, transportation",,,
fonar corporation,,usa,,,,,,110000000,17,,,,
american resources corp,,usa,,,,,,90680000,1,,,,
jay bharat maruti,,india,,,,,,90940000,2,automotivesuppliers,,,
daktronics,,usa,,,,,,90960000,2,electronics,,,
akumin,,canada,,,,,,91450000,1,diagnosticsandtesting,,,
spero therapeutics,,usa,,,,,,91640000,1,"biotech, pharmaceuticals",,,
tanzanian gold corporation,,canada,,,,,,92000000,0,mining,,,
velan,,canada,,,,,,91690000,4,,,,
park city group,,usa,,,,,,92550000,5,"software, tech",,,
asensus surgical,,usa,,,,,,92360000,0,medicaldevices,,,
ellington residential mortgage reit,,usa,,,,,,93510000,7,"realestate, investment, reits",,,
bliss gvs pharma,,india,,,,,,93670000,0,pharmaceuticals,,,
reading international,,usa,,,,,,94910000,3,"entertainment, realestate",,,
atari,,france,,,,,,93990000,0,"videogames, tech, entertainment",,,
pulse biosciences,,usa,,,,,,94550000,2,medicaldevices,,,
pedevco,,usa,,,,,,95220000,1,"oilgas, energy",,,
westwood holdings group,,usa,,,,,,95230000,11,"investment, financialservices",,,
nihon falcom,,japan,,,,,,95300000,9,"videogames, entertainment",,,
party city,,usa,,,,,,67270000,0,retail,,,
jianzhi education technology group,,china,,,,,,67820000,1,education,,,
dermtech,,usa,,,,,,67680000,2,diagnosticsandtesting,,,
retractable technologies,,usa,,,,,,67850000,2,medicaldevices,,,
yuke's,,japan,,,,,,69090000,8,"videogames, entertainment",,,
science 37,,usa,,,,,,69010000,0,,,,
synchronoss,,usa,,,,,,68090000,0,"software, tech",,,
clearside biomedical,,usa,,,,,,69210000,1,"pharmaceuticals, biotech",,,
pardes biosciences,,usa,,,,,,69170000,1,"pharmaceuticals, biotech",,,
rane brake lining,,india,,,,,,69680000,9,automotivesuppliers,,,
syros pharmaceuticals,,usa,,,,,,69980000,3,"pharmaceuticals, biotech",,,
curis,,usa,,,,,,70170000,0,"pharmaceuticals, biotech",,,
armata pharmaceuticals,,usa,,,,,,70480000,1,"pharmaceuticals, biotech",,,
orion energy systems,,usa,,,,,,70360000,2,,,,
galectin therapeutics,,usa,,,,,,70710000,1,"pharmaceuticals, biotech",,,
cave interactive,,japan,,,,,,70840000,11,"entertainment, videogames",,,
lucid diagnostics,,usa,,,,,,70780000,1,"diagnosticsandtesting, biotech",,,
frequency therapeutics,,usa,,,,,,70870000,2,"pharmaceuticals, biotech",,,
x4 pharmaceuticals,,usa,,,,,,71310000,1,"pharmaceuticals, biotech",,,
drive shack,,usa,,,,,,45660000,0,,,,
fortress biotech,,usa,,,,,,71680000,0,"pharmaceuticals, biotech",,,
ourgame international,,china,,,,,,45680000,0,"videogames, entertainment",,,
emcore corporation,,usa,,,,,,46560000,1,"wireandcablemanufacturers, aerospace",,,
achieve life sciences,,canada,,,,,,46170000,2,"pharmaceuticals, biotech",,,
rafael holdings,,usa,,,,,,47470000,1,"pharmaceuticals, biotech",,,
ashford inc,,usa,,,,,,46720000,15,"assetmanagement, financialservices",,,
corvus pharmaceuticals,,usa,,,,,,47480000,1,"pharmaceuticals, biotech",,,
addentax group,,china,,,,,,47570000,1,manufacturing,,,
leap therapeutics,,usa,,,,,,47530000,0,pharmaceuticals,,,
nautilus,,usa,,,,,,47890000,1,sportsgoods,,,
synlogic,,usa,,,,,,47490000,0,pharmaceuticals,,,
virtra,,usa,,,,,,47940000,4,,,,
aquestive therapeutics,,usa,,,,,,48190000,0,pharmaceuticals,,,
westwater resources,,usa,,,,,,48540000,1,,,,
isoray,,usa,,,,,,48850000,0,medicalinstrumentssupplies,,,
sellas life sciences,,usa,,,,,,48990000,2,"pharmaceuticals, biotech",,,
trinity biotech,,ireland,,,,,,49150000,1,"diagnosticsandtesting, biotech",,,
kirkland's,,usa,,,,,,49230000,3,retail,,,
silicon studio,,japan,,,,,,29740000,10,"videogames, entertainment, tech",,,
stryve foods,,usa,,,,,,29940000,0,food,,,
blue apron holdings,,usa,,,,,,30080000,0,"food, fooddelivery, internet",,,
capstone green energy,,usa,,,,,,30240000,1,"manufacturing, renewableenergy, energy",,,
cyclerion therapeutics,,usa,,,,,,30440000,0,"pharmaceuticals, biotech",,,
nanthealth,,usa,,,,,,30850000,0,healthcare,,,
lightpath technologies,,usa,,,,,,30600000,1,electronics,,,
team inc,,usa,,,,,,30920000,0,"engineering, professionalservices",,,
nexstim,,finland,,,,,,30990000,4,medicaldevices,,,
journey medical,,usa,,,,,,31150000,1,"pharmaceuticals, biotech",,,
trinity place holdings,,usa,,,,,,31330000,0,"realestate, investment",,,
treasure global,,malaysia,,,,,,31290000,1,"ecommerce, tech, software, financialservices",,,
psychemedics,,usa,,,,,,31510000,5,"diagnosticsandtesting, biotech",,,
altplus,,japan,,,,,,31710000,1,"videogames, entertainment",,,
hempacco,,usa,,,,,,31780000,1,tobacco,,,
clovis oncology,,usa,,,,,,32380000,0,"pharmaceuticals, biotech",,,
monopar therapeutics,,usa,,,,,,31880000,2,"pharmaceuticals, biotech",,,
rockley photonics,,uk,,,,,,31870000,0,"semiconductors, tech, techhardware",,,
sierra metals,,canada,,,,,,32700000,0,mining,,,
pioneer power solutions,,usa,,,,,,28740000,2,"electricity, manufacturing",,,
cbdmd,,usa,,,,,,16960000,0,pharmaceuticals,,,
astro corporation,,taiwan,,,,,,16980000,0,"videogames, entertainment",,,
acasti pharma,,canada,,,,,,16990000,0,"pharmaceuticals, biotech",,,
hyrecar,,usa,,,,,,17030000,0,"carrental, rentalleasingservices",,,
air industries group,,usa,,,,,,17050000,5,aerospace,,,
jaguar health,,usa,,,,,,17050000,0,"pharmaceuticals, biotech",,,
carver bancorp,,usa,,,,,,17070000,4,"banks, financialservices",,,
trust stamp,,usa,,,,,,17080000,0,"software, tech",,,
exela technologies,,usa,,,,,,17100000,0,"software, tech",,,
fresh vine wine,,usa,,,,,,17440000,1,"beverages, alcoholicbeverages",,,
nanoviricides,,usa,,,,,,17800000,1,"pharmaceuticals, biotech",,,
mobcast,,japan,,,,,,17380000,0,"videogames, entertainment",,,
aptorum group,,hong kong,,,,,,17850000,0,pharmaceuticals,,,
astrotech,,usa,,,,,,17910000,10,aerospace,,,
orosur mining,,canada,,,,,,17950000,0,"mining, goldmining",,,
marin software,,usa,,,,,,18040000,1,"advertising, software, tech, internet",,,
carlotz,,usa,,,,,,18070000,0,"usedcarretailer, carretail",,,
aeterna zentaris,,usa,,,,,,18070000,3,"diagnosticsandtesting, biotech",,,
sphere 3d,,canada,,,,,,18180000,0,"software, tech",,,
aim immunotech,,usa,,,,,,18270000,0,pharmaceuticals,,,
vivopower,,uk,,,,,,8270000,0,"renewableenergy, electricity, energy",,,
genius group,,singapore,,,,,,8580000,0,education,,,
impac mortgage holdings,,usa,,,,,,8450000,0,financialservices,,,
great panther mining,,canada,,,,,,8800000,0,"mining, goldmining, silvermining",,,
aethlon medical,,usa,,,,,,8740000,0,medicaldevices,,,
sozap,,sweden,,,,,,8850000,0,"videogames, entertainment",,,
avinger,,usa,,,,,,9070000,1,medicaldevices,,,
guardforce ai,,singapore,,,,,,9290000,0,"robotics, tech",,,
bellerophon therapeutics,,usa,,,,,,9260000,0,pharmaceuticals,,,
imte,,australia,,,,,,9290000,0,tech,,,
virtual interactive technologies,,bermuda,,,,,,9350000,1,"videogames, entertainment",,,
qiiwi games,,sweden,,,,,,9340000,0,"videogames, entertainment",,,
actelis networks,,usa,,,,,,9520000,0,"networkinghardware, telecommunicationsequipment",,,
yield10 bioscience,,usa,,,,,,9390000,1,biotech,,,
athersys,,usa,,,,,,9780000,0,"biotech, pharmaceuticals",,,
direct digital holdings,,usa,,,,,,9550000,2,advertising,,,
ontrak,,usa,,,,,,10480000,0,healthcare,,,
hallmark financial services,,usa,,,,,,10540000,0,insurance,,,
ra medical systems,,usa,,,,,,10460000,4,,,,
ifresh,,usa,,,,,,170000,n/a,"retail, supermarketchains",,,
fednat holding company,,usa,,,,,,170000,0,insurance,,,
trulite,,usa,,,,,,210000,n/a,,,,
genocea biosciences,,usa,,,,,,400000,0,"pharmaceuticals, biotech",,,
youngevity international,,usa,,,,,,810000,0,consumergoods,,,
playground ventures,,canada,,,,,,910000,0,"videogames, entertainment",,,
freeze tag,,usa,,,,,,1270000,0,"videogames, entertainment",,,
kuuhubb,,canada,,,,,,1460000,0,"videogames, entertainment",,,
allena pharmaceuticals,,usa,,,,,,1370000,0,"pharmaceuticals, biotech",,,
versus systems,,canada,,,,,,1630000,0,"videogames, tech",,,
baudax bio,,usa,,,,,,1790000,3,pharmaceuticals,,,
g medical innovations,,israel,,,,,,1870000,2,"software, tech, healthcare",,,
punkpirates,,poland,,,,,,2029999,0,"videogames, entertainment",,,
tapinator,,usa,,,,,,2060000,0,"videogames, entertainment",,,
vip gloves,,malaysia,,,,,,2110000,n/a,glovesppe,,,
quotient,,switzerland,,,,,,2089999,0,"biotech, diagnosticsandtesting",,,
mobilicom,,australia,,,,,,2040000,1,"robotics, tech, itsecurity",,,
ozon,,usa,,,,,,n/a,n/a,"internet, ecommerce, tech",,,
intensity therapeutics,,usa,,,,,,n/a,n/a,"pharmaceuticals, biotech",,,
pareteum corporation,,usa,,,,,,10000,n/a,"software, tech",,,
newage,,usa,,,,,,50000,n/a,,,,
adamas one,,usa,,,,,,n/a,n/a,"luxurygoods, manufacturing",,,
t-bull,,poland,,,,,,2200000,1,"videogames, entertainment",,,
grom social enterprises,,usa,,,,,,2500000,0,"entertainment, mediapress, tech, internet",,,
advaxis,,usa,,,,,,2720000,1,"pharmaceuticals, biotech",,,
kaspien,,usa,,,,,,2670000,0,"ecommerce, professionalservices",,,
htg molecular diagnostics,,usa,,,,,,2650000,0,"diagnosticsandtesting, biotech",,,
ientertainment network,,usa,,,,,,2830000,0,"videogames, entertainment",,,
connexa sports technologies,,usa,,,,,,2760000,0,sportsgoods,,,
winc,,usa,,,,,,3150000,0,"beverages, alcoholicbeverages, retail, ecommerce, tech, internet",,,
ensysce biosciences,,usa,,,,,,2950000,1,"biotech, pharmaceuticals",,,
edible garden,,usa,,,,,,2850000,0,food,,,
energy focus,,usa,,,,,,3240000,0,ledlightingmanufacturers,,,
zovio,,usa,,,,,,3170000,0,education,,,
afristrat investment,,south africa,,,,,,3450000,0,"investment, financialservices",,,
phasebio pharmaceuticals,,usa,,,,,,3490000,0,pharmaceuticals,,,
bruush oral care bruush,,canada,,,,,,3700000,0,"consumergoods, electronics",,,
greene concepts,,usa,,,,,,3550000,n/a,beverages,,,
ampio pharmaceuticals,,usa,,,,,,3930000,0,pharmaceuticals,,,
akerna,,usa,,,,,,3950000,0,cannabis,,,
quanergy systems,,usa,,,,,,3710000,0,"lidar, tech, techhardware",,,
mighty kingdom,,australia,,,,,,3950000,0,"videogames, entertainment",,,
liquid media group,,canada,,,,,,4240000,0,mediapress,,,
painreform,,israel,,,,,,4310000,0,"pharmaceuticals, biotech",,,
pintec technology,,china,,,,,,4430000,0,"financialservices, tech",,,
eastside distilling,,usa,,,,,,4390000,0,"beverages, alcoholicbeverages",,,
ll lucky games,,sweden,,,,,,4660000,0,"videogames, entertainment",,,
viveve medical,,usa,,,,,,4480000,0,healthcare,,,
allied healthcare products,,usa,,,,,,4520000,1,medicalequipment,,,
benitec biopharma,,usa,,,,,,4700000,0,,,,
cemtrex,,usa,,,,,,4740000,0,"software, tech",,,
sonoma pharmaceuticals,,usa,,,,,,4990000,1,"pharmaceuticals, biotech",,,
polarityte,,usa,,,,,,4990000,0,biotech,,,
wolverine energy and infrastructure,,canada,,,,,,4840000,0,"energy, oilgas, oilgasequipmentservices",,,
hillstream biopharma,,usa,,,,,,5060000,0,"biotech, pharmaceuticals",,,
contrafect,,usa,,,,,,5070000,0,pharmaceuticals,,,
netcapital,,usa,,,,,,5110000,1,"financialservices, tech",,,
phio pharmaceuticals,,usa,,,,,,5250000,0,"pharmaceuticals, biotech",,,
manydev studio,,poland,,,,,,5070000,0,"videogames, entertainment",,,
minerva surgical,,usa,,,,,,5140000,0,medicaldevices,,,
biolase,,usa,,,,,,5430000,0,medicaldevices,,,
sintx technologies,,usa,,,,,,5550000,0,medicaldevices,,,
blackboxstocks,,usa,,,,,,5270000,0,"financialservices, software, tech",,,
motorsport gaming,,usa,,,,,,5930000,5,"videogames, entertainment",,,
ja,,usa,,,,,,5950000,1,"pharmaceuticals, biotech",,,
altamira therapeutics,,bermuda,,,,,,5730000,5,"biotech, pharmaceuticals",,,
nabriva therapeutics,,ireland,,,,,,6000000,1,"pharmaceuticals, biotech",,,
petros pharmaceuticals,,usa,,,,,,6040000,2,"pharmaceuticals, biotech",,,
blue hat,,china,,,,,,6060000,0,"videogames, toys",,,
ibio,,usa,,,,,,6050000,0,"pharmaceuticals, biotech",,,
evofem biosciences,,usa,,,,,,6360000,0,"pharmaceuticals, biotech",,,
top ships,,greece,,,,,,6450000,1,"oilgas, maritimetransportation, transportation",,,
inpixon,,usa,,,,,,6380000,1,"software, tech",,,
adial pharmaceuticals,,usa,,,,,,6090000,0,pharmaceuticals,,,
saverone 2014,,israel,,,,,,6580000,1,tech,,,
gaming technologies gametech,,usa,,,,,,6690000,0,"videogames, entertainment",,,
akanda,,uk,,,,,,6630000,0,cannabis,,,
gameone,,hong kong,,,,,,6620000,0,"videogames, entertainment",,,
kidpik,,usa,,,,,,6740000,0,"ecommerce, internet, tech, clothing",,,
evoke pharma,,usa,,,,,,6780000,2,pharmaceuticals,,,
innovative eyewear,,usa,,,,,,7010000,0,glassesandcontactlenses,,,
opgen,,usa,,,,,,6980000,0,"diagnosticsandtesting, biotech",,,
neptune wellness solutions,,canada,,,,,,6980000,0,cannabis,,,
linekong interactive,,china,,,,,,7080000,0,"videogames, entertainment",,,
vivid games,,poland,,,,,,7030000,0,"videogames, entertainment",,,
staffing 360 solutions,,usa,,,,,,7190000,2,"staffingemploymentservices, professionalservices",,,
nuzee,,usa,,,,,,7100000,0,beverages,,,
field trip health,,canada,,,,,,7230000,0,"medicalcarefacilities, healthcare",,,
helius medical technologies,,usa,,,,,,7270000,0,medicaldevices,,,
bio-key international,,usa,,,,,,7290000,0,"software, tech",,,
calyxt,,usa,,,,,,7330000,0,"agriculture, food",,,
galmed pharmaceuticals,,israel,,,,,,7420000,0,"pharmaceuticals, biotech",,,
greenlane,,usa,,,,,,7400000,0,cannabis,,,
kala pharmaceuticals,,usa,,,,,,7500000,4,"pharmaceuticals, biotech",,,
gaming factory,,poland,,,,,,7600000,1,"videogames, entertainment",,,
onfolio holdings,,usa,,,,,,7610000,1,"investment, internet, tech",,,
agile therapeutics,,usa,,,,,,7720000,0,"pharmaceuticals, biotech",,,
quoin pharmaceuticals,,usa,,,,,,7750000,1,"pharmaceuticals, biotech",,,
esports entertainment,,malta,,,,,,7730000,0,"gambling, entertainment, esports",,,
expion360,,usa,,,,,,7820000,1,"batteries, electricity",,,
calithera biosciences,,usa,,,,,,7880000,1,"pharmaceuticals, biotech",,,
arcadia biosciences,,usa,,,,,,8109999,0,biotech,,,
cryptyde,,usa,,,,,,8170000,0,"bitcoin, tech",,,
agrify,,usa,,,,,,8170000,0,cannabis,,,
wearable health solutions,,usa,,,,,,8270000,0,medicaldevices,,,
games operators,,poland,,,,,,10730000,1,"videogames, entertainment",,,
advanced human imaging,,australia,,,,,,10610000,0,"telehealth, software, tech, medicaldevices",,,
t2 biosystems,,usa,,,,,,10750000,1,,,,
kingstone companies,,usa,,,,,,11110000,1,insurance,,,
cingulate,,usa,,,,,,10970000,0,"biotech, pharmaceuticals",,,
chembio diagnostics,,usa,,,,,,10970000,0,"diagnosticsandtesting, biotech",,,
tivic health systems,,usa,,,,,,11120000,1,medicaldevices,,,
heart test laboratories,,usa,,,,,,11480000,1,diagnosticsandtesting,,,
biocept,,usa,,,,,,11510000,0,"diagnosticsandtesting, biotech",,,
rockwell medical,,usa,,,,,,11570000,1,"pharmaceuticals, biotech",,,
vyne therapeutics,,usa,,,,,,11570000,0,"pharmaceuticals, biotech",,,
jump networks,,india,,,,,,11660000,0,"tech, telecommunication",,,
game hours,,taiwan,,,,,,11610000,0,"videogames, entertainment",,,
aileron therapeutics,,usa,,,,,,12050000,2,"pharmaceuticals, biotech",,,
inspira technologies,,israel,,,,,,12180000,1,medicaldevices,,,
farmmi,,china,,,,,,12150000,0,food,,,
180 life sciences,,usa,,,,,,12170000,0,"pharmaceuticals, biotech",,,
reborn coffee,,usa,,,,,,12330000,0,beverages,,,
ispecimen,,usa,,,,,,12440000,1,"biotech, diagnosticsandtesting",,,
aytu bioscience,,usa,,,,,,12480000,0,"pharmaceuticals, biotech",,,
gaming corps,,sweden,,,,,,12500000,0,"videogames, entertainment",,,
jeffs' brands,,israel,,,,,,12590000,1,"ecommerce, internet, retail",,,
diffusion pharmaceuticals,,usa,,,,,,12620000,6,pharmaceuticals,,,
austin gold,,usa,,,,,,12730000,0,"mining, goldmining",,,
olb group,,usa,,,,,,12640000,0,"financialservices, internet, tech, bitcoin",,,
missfresh,,china,,,,,,12960000,1,"ecommerce, retail, internet, tech, food",,,
acorda therapeutics,,usa,,,,,,12940000,0,"pharmaceuticals, biotech",,,
playgon games,,canada,,,,,,12980000,0,"videogames, entertainment",,,
cmon,,singapore,,,,,,12750000,0,"videogames, entertainment",,,
sobr safe,,usa,,,,,,13170000,0,,,,
gigamedia,,taiwan,,,,,,13310000,1,"videogames, entertainment",,,
rail vision,,israel,,,,,,13320000,0,tech,,,
organovo,,usa,,,,,,13410000,1,pharmaceuticals,,,
arcimoto,,usa,,,,,,13660000,5,"automakers, electricvehicles",,,
eterna therapeutics,,usa,,,,,,13730000,4,"pharmaceuticals, biotech",,,
tricida,,usa,,,,,,13840000,0,"pharmaceuticals, tech",,,
pulmatrix,,usa,,,,,,13530000,3,"pharmaceuticals, biotech",,,
future supply chain solutions,,india,,,,,,13870000,0,,,,
celsion corporation,,usa,,,,,,13910000,1,"pharmaceuticals, biotech",,,
forza x1,,usa,,,,,,14210000,1,,,,
trillium gold mines,,canada,,,,,,13980000,0,"mining, goldmining",,,
acelrx pharmaceuticals,,usa,,,,,,14000000,1,pharmaceuticals,,,
vincerx pharma,,usa,,,,,,14400000,0,"pharmaceuticals, biotech",,,
forgame,,china,,,,,,14540000,0,"videogames, entertainment",,,
stronghold digital mining,,usa,,,,,,14610000,0,"bitcoin, tech, bitcoinmining",,,
titan pharmaceuticals,,usa,,,,,,14480000,0,pharmaceuticals,,,
redhill biopharma,,israel,,,,,,14700000,0,pharmaceuticals,,,
interserv international,,taiwan,,,,,,14650000,0,"videogames, entertainment",,,
united insurance holdings,,usa,,,,,,14720000,0,insurance,,,
preit,,usa,,,,,,14710000,2,"realestate, investment, reits",,,
nitro games,,finland,,,,,,14890000,1,"videogames, entertainment",,,
voltage,,japan,,,,,,14870000,2,"videogames, entertainment",,,
mobile global esports mogo,,usa,,,,,,14900000,0,"esports, entertainment",,,
apptech payments,,usa,,,,,,15050000,0,"financialservices, tech",,,
socket mobile,,usa,,,,,,14990000,2,"electronics, tech, techhardware",,,
sg blocks,,usa,,,,,,14940000,1,construction,,,
iterum therapeutics,,ireland,,,,,,14920000,1,"pharmaceuticals, biotech",,,
rubius therapeutics,,usa,,,,,,15290000,0,"pharmaceuticals, biotech, biotech",,,
advfn,,uk,,,,,,15200000,0,"financialservices, tech, internet",,,
laser photonics,,usa,,,,,,15360000,1,"machinerymanufacturing, manufacturing",,,
trophy games,,denmark,,,,,,15370000,0,"videogames, entertainment",,,
the9,,china,,,,,,15440000,0,"tech, bitcoin, internet, entertainment, videogames",,,
humanigen,,usa,,,,,,15630000,0,"pharmaceuticals, biotech",,,
artifex mundi,,poland,,,,,,15690000,1,"videogames, entertainment",,,
trevena,,usa,,,,,,15700000,2,"biotech, pharmaceuticals",,,
onconova therapeutics,,usa,,,,,,15900000,0,"pharmaceuticals, biotech",,,
virax biolabs,,uk,,,,,,15900000,1,biotech,,,
digital hollywood interactive,,china,,,,,,15920000,0,"videogames, entertainment",,,
tempest therapeutics,,usa,,,,,,15930000,1,"pharmaceuticals, biotech",,,
minerva neurosciences,,usa,,,,,,16230000,3,"pharmaceuticals, biotech",,,
corbus pharmaceuticals,,usa,,,,,,16140000,0,pharmaceuticals,,,
performance shipping,,greece,,,,,,15950000,3,"transportation, oilgas, maritimetransportation",,,
verb technology,,usa,,,,,,16270000,0,"software, internet, tech",,,
vislink technologies,,usa,,,,,,16469999,0,"telecommunication, telecommunicationsequipment",,,
wheeler real estate investment trust,,usa,,,,,,16550000,1,"realestate, investment, reits",,,
aptinyx,,usa,,,,,,16610000,0,"pharmaceuticals, biotech",,,
digital ally,,usa,,,,,,16680000,0,securityprotectionservices,,,
precipio,,usa,,,,,,16710000,0,"diagnosticsandtesting, biotech",,,
ekso bionics,,usa,,,,,,16719999,1,tech,,,
skylight health group,,canada,,,,,,16910000,0,medicalcarefacilities,,,
wonderplanet,,japan,,,,,,18500000,8,"videogames, entertainment, tech",,,
horizon global,,usa,,,,,,16760000,0,,,,
biondvax,,israel,,,,,,18610000,9,,,,
zk international group,,china,,,,,,18630000,0,steelindustry,,,
applied dna sciences,,usa,,,,,,18670000,1,biotech,,,
ultimate games,,poland,,,,,,19240000,3,"videogames, entertainment",,,
netmarble joybomb,,taiwan,,,,,,18940000,1,"videogames, entertainment",,,
seachange,,usa,,,,,,19130000,0,"software, tech",,,
starry group,,usa,,,,,,19260000,0,telecommunication,,,
sonim technologies,,usa,,,,,,19740000,0,telecommunicationsequipment,,,
waitr holdings,,usa,,,,,,19340000,0,"food, fooddelivery, internet, tech",,,
