name,headquarters,country,address,founded,employees,ceo,founders,market_cap,share_price,categories,sector,link,type
zhejiang huayou cobalt co ltd,,china,,,,,,23088000000,,,,,
darden restaurants,,usa,,,,eugene i lee jr,,19633000000,,,,,
jde peet's nv,,netherlands,,,,peter harf,,20140000000,,,,,
croda international,,uk,,,,,,17447000000,,,,,
pidilite industries,,india,,,,,,16520000000,,,,,
ctbc financial holding,,taiwan,,,,wen long yen,,16143999999,,,,,
mitsubishi estate,,japan,,,,hirotaka sugiyama,,21012000000,,,,,
ubiquiti,,usa,,,,robert pera,,20335000000,,,,,
siemens energy,,germany,,,,joe kaeser,,21078000000,,,,,
domino's pizza,,usa,,,,david a brandon,,19050000000,,,,,
sumitomo corporation,,japan,,,,masayuki hyodo,,17672000000,,,,,
guangdong haid group,,china,,,,,,16102000000,,,,,
amcor,,australia,,,,,,19842000000,,,,,
shaanxi coal industry company,,china,,,,,,19865000000,,,,,
surgutneftegas,,russia,,,,vladimir bogdanov,,16995999999,,,,,
kb financial group,,south korea,,,,jong gyu yoon,,17862000000,,,,,
restaurant brands international,,canada,,,,alexanbehring,,19806000000,,,,,
link real estate investment trust,,hong kong,,,,,,19390000000,,,,,
wpp plc,,uk,,,,,,16338999999,,,,,
pt bank artos indonesia tbk,,indonesia,,,,,,14064000000,,,,,
safra group,,brazil,,,,,,,,,,,
directv,,usa,,,,,,,,,,,
splunk,,usa,,,,graham smith,,25058000000,,,,,
yonyou network technology,,china,,,,,,16361000000,,,,,
citic pacific special steel group,,china,,,,,,19207000000,,,,,
liberty siriusxm group,,usa,,,,,,18413000000,,,,,
the carlyle group,,usa,,,,kewsong lee,,17636000000,,,,,
dish network corporation,,usa,,,,charlie ergen,,23011000000,,,,,
ms&ad insurance group holdings,,japan,,,,noriyuki hara,,18318000000,,,,,
vantage towers ag,,germany,,,,vivek badrinath,,18639000000,,,,,
repsol,,spain,,,,antonio brufau niubo,,16934999999,,,,,
antofagasta,,uk,,,,,,19509000000,,,,,
toshiba corporation,,japan,,,,satoshi tsunakawa,,19165000000,,,,,
power financial corporation,,canada,,,,,,18582000000,,,,,
iflytek,,china,,,,,,17879000000,,,,,
continental resources,,usa,,,,william b berry,,14437000000,,,,,
udr,,usa,,,,thomas w toomey,,16131000000,,,,,
menards,,usa,,,,,,,,,,,
air china,,china,,,,,,14480000000,,,,,
brookfield infrastructure partners,,canada,,,,sam pollock,,16689000000,,,,,
akamai technologies,,usa,,,,frank thomson leighton,,18440000000,,,,,
vici properties,,usa,,,,edward b pitoniak,,16857000000,,,,,
fuyao glass industry group,,china,,,,,,18296000000,,,,,
advantest corporation,,japan,,,,yoshiaki yoshida,,17235000000,,,,,
xinjiang daqo new energy coltd,,china,,,,,,23533000000,,,,,
sands china,,macao,,,,robert glen goldstein,,26724000000,,,,,
jiangsu hengli hydraulic,,china,,,,,,19424000000,,,,,
entegris,,usa,,,,bertrand loy,,16291000000,,,,,
hdfc life insurance company,,india,,,,,,20342000000,,,,,
viatris inc,,usa,,,,michael goettler,,17692000000,,,,,
mega financial holding,,taiwan,,,,chao-shun chang,,15936000000,,,,,
wabtec corporation,,usa,,,,albert j neupaver,,16972999999,,,,,
jacobs engineering group,,usa,,,,steven j demetriou,,17587000000,,,,,
confluent inc,,usa,,,,jay kreps,,14560000000,,,,,
alnylam pharmaceuticals,,usa,,,,john maraganore,,24239000000,,,,,
nice,,israel,,,,sharmila nebhrajani obe,,18349000000,,,,,
henan shuanghui investment & development,,china,,,,,,13117000000,,,,,
hologic,,usa,,,,stephen p macmillan,,20188000000,,,,,
pimco,,usa,,,,,,,,,,,
avery dennison corporation,,usa,,,,mitchell r butier,,18681000000,,,,,
franklin resources,,usa,,,,jennifer m johnson,,16312999999,,,,,
nuance communications,,usa,,,,mark d benjamin,,17314000000,,,,,
pao severstal,,russia,,,,aleksanshevelev,,19124000000,,,,,
china merchants shekou industrial zone holdings,,china,,,,,,12360000000,,,,,
contura energy,,usa,,,,,,15,,,,,
puma se,,germany,,,,,,18593000000,,,,,
huaneng lancang river hydropower,,china,,,,,,15984000000,,,,,
beijing kingsoft office software,,china,,,,,,16687000000,,,,,
ntpc,,india,,,,,,15974000000,,,,,
country garden services holdings company,,china,,,,,,25399000000,,,,,
arch capital group,,bermuda,,,,marc grandisson,,16277000000,,,,,
ppd inc,,usa,,,,david simmons,,16268999999,,,,,
centerpoint energy,,usa,,,,john w somerhalder,,14876000000,,,,,
wheaton precious metals,,canada,,,,randy v j smallwood,,20300000000,,,,,
china cssc holdings,,china,,,,,,17630000000,,,,,
carl zeiss meditec ag,,germany,,,,,,19942000000,,,,,
idex corporation,,usa,,,,eric d ashleman,,17024000000,,,,,
royalty pharma plc,,usa,,,,riggs,,23467000000,,,,,
ally financial,,usa,,,,jeffrey j brown,,19073000000,,,,,
insulet corporation,,usa,,,,shacey petrovic,,20511000000,,,,,
textron,,usa,,,,scott c donnelly,,16288000000,,,,,
publicis groupe,,france,,,,,,16623000000,,,,,
sk innovation,,south korea,,,,kim jun,,17478000000,,,,,
pembina pipeline corporation,,canada,,,,,,16709000000,,,,,
shanghai fosun pharmaceutical group,,china,,,,,,22658000000,,,,,
guosen securities,,china,,,,,,18240000000,,,,,
markel corporation,,usa,,,,alan i kirshner,,17434000000,,,,,
ayala corporation,,philippines,,,,jaime augusto zobel de ayala,,16206000000,,,,,
nn group,,netherlands,,,,,,16420000000,,,,,
poste italiane spa,,italy,,,,farina maria bianca,,17784000000,,,,,
haier electronics group,,hong kong,,,,,,14985000000,,,,,
byjus,,india,,,,byju raveendran,,1,,,,,
formosa chemicals & fibre corporation,,taiwan,,,,,,17498000000,,,,,
camden property trust,,usa,,,,richard j campo,,15182000000,,,,,
nitori holdings,,japan,,,,akio nitori,,21276000000,,,,,
qorvo,,usa,,,,robert a bruggeworth,,20898000000,,,,,
cnp assurances sa,,france,,,,stephane dedeyan,,11991000000,,,,,
lkq corporation,,usa,,,,dominick zarcone,,15484000000,,,,,
novolipetsk steel,,russia,,,,grigory vitalevich fedorishin,,20398000000,,,,,
burlington stores,,usa,,,,michael o sullivan,,19983000000,,,,,
molina healthcare,,usa,,,,joseph m zubretsky,,15696000000,,,,,
lens technology,,china,,,,,,18024000000,,,,,
uniper se,,germany,,,,,,14605000000,,,,,
zhejiang chint electrics,,china,,,,,,18411000000,,,,,
nexon,,japan,,,,kim jung-ju,,17081000000,,,,,
george weston,,canada,,,,galen weston jr,,16181000000,,,,,
maxscend microelectronics company,,china,,,,,,19616000000,,,,,
larsen & toubro infotech,,india,,,,,,12903000000,,,,,
vedanta,,india,,,,,,15526000000,,,,,
china railway construction corporation,,china,,,,,,15713000000,,,,,
marubeni corporation,,japan,,,,,,14005000000,,,,,
grupo elektra,,mexico,,,,ricardo b salinas,,19650000000,,,,,
brookfield property partners,,bermuda,,,,ric clark,,17327000000,,,,,
tsingtao brewery company,,china,,,,,,15208000000,,,,,
qualtrics international inc,,usa,,,,ryan smith,,23302000000,,,,,
factset research systems,,usa,,,,philip snow,,14457000000,,,,,
groupe bruxelles lambert sa,,belgium,,,,ian gallienne,,17508000000,,,,,
adevinta asa,,norway,,,,rolv erik ryssdal,,13410000000,,,,,
conagra brands,,usa,,,,sean connolly,,15909000000,,,,,
omnicom group,,usa,,,,john wren,,15699000000,,,,,
china southern airlines company,,china,,,,,,13758000000,,,,,
coles group,,australia,,,,,,17858000000,,,,,
ajinomoto,,japan,,,,takaaki nishii,,16207000000,,,,,
first quantum minerals,,canada,,,,philip kr pascall,,14346000000,,,,,
charles river laboratories international,,usa,,,,james c foster,,22369000000,,,,,
rollins,,usa,,,,randall rollins,,19152000000,,,,,
aercap holdings,,ireland,,,,aengus kelly,,7193000000,,,,,
amundi,,france,,,,,,19226000000,,,,,
wan hai lines,,taiwan,,,,,,18767000000,,,,,
changchun high & new technology industry group,,china,,,,,,15936000000,,,,,
wsp global,,canada,,,,alexanj l heureux,,15266000000,,,,,
wuxi lead intelligent equipment,,china,,,,,,17120999999,,,,,
china molybdenum co ltd,,china,,,,,,22116000000,,,,,
james hardie industries,,ireland,,,,,,17148000000,,,,,
santos,,australia,,,,,,9465000000,,,,,
alfa laval ab publ,,sweden,,,,,,17885000000,,,,,
ase technology holding,,taiwan,,,,,,19628000000,,,,,
shinhan financial group,,south korea,,,,cho yong-byoung,,17190000000,,,,,
eastman chemical company,,usa,,,,mark j costa,,15422000000,,,,,
norsk hyasa,,norway,,,,dag mejdell,,13870000000,,,,,
tryg a/s,,denmark,,,,morten hubbe,,16389000000,,,,,
gigadevice semiconductor beijing,,china,,,,,,15311000000,,,,,
bandai namco holdings,,japan,,,,shukuo ishikawa,,15652000000,,,,,
worldline,,france,,,,,,25087000000,,,,,
masco corporation,,usa,,,,keith j allman,,15008000000,,,,,
bio-techne corporation,,usa,,,,robert v baumgartner,,19506000000,,,,,
sbi life insurance company,,india,,,,,,17079999999,,,,,
varian medical systems,,usa,,,,dow r wilson,,16399999999,,,,,
anhui gujing distillery,,china,,,,,,15040000000,,,,,
abu dhabi commercial bank pjsc,,uae,,,,,,14430000000,,,,,
china longyuan power group corporation,,china,,,,,,16172000000,,,,,
toyota tsusho corporation,,japan,,,,ichiro kashitani,,15607000000,,,,,
teck resources,,canada,,,,donald r lindsay,,12038000000,,,,,
bank of shanghai,,china,,,,,,15641000000,,,,,
incyte corporation,,usa,,,,herve hoppenot,,16892000000,,,,,
pt astra international tbk,,indonesia,,,,budi setiadharma,,14665000000,,,,,
orient overseas international,,hong kong,,,,,,16360000000,,,,,
knorr-bremse,,germany,,,,prof klaus mangold,,19574000000,,,,,
argenx se,,netherlands,,,,tim hauwermeiren,,17093000000,,,,,
eisai,,japan,,,,haruo naito,,24088000000,,,,,
nippon steel corporation,,japan,,,,,,18455000000,,,,,
gulf energy development public company,,thailand,,,,kasem snidvongs,,15095000000,,,,,
ringcentral,,usa,,,,vlad shmunis,,23084000000,,,,,
hangzhou first applied material,,china,,,,,,20936000000,,,,,
carrefour sa,,france,,,,,,15011000000,,,,,
mango excellent media,,china,,,,,,12403000000,,,,,
divi's laboratories,,india,,,,,,19334000000,,,,,
tripcom group,,china,,,,,,19763000000,,,,,
chow tai fook jewellery group,,hong kong,,,,,,21528000000,,,,,
samsung c&t corporation,,south korea,,,,chi-hun choi,,18860000000,,,,,
bollore,,france,,,,,,17472000000,,,,,
athene holding,,bermuda,,,,james belardi,,12856000000,,,,,
sofina societe anonyme,,belgium,,,,,,14988000000,,,,,
avic jonhon optronic technology,,china,,,,,,15580000000,,,,,
ocado group,,uk,,,,,,21354000000,,,,,
new china life insurance company,,china,,,,,,16410000000,,,,,
bank leumi le- israel,,israel,,,,samer haj-yehia,,12082000000,,,,,
check point software technologies,,israel,,,,gil shwed,,16683000000,,,,,
grasim industries,,india,,,,,,13647000000,,,,,
olaplex holdings inc,,usa,,,,jue wong,,,,,,,
guangzhou tinci materials technology,,china,,,,,,18453000000,,,,,
telia company ab publ,,sweden,,,,,,18271000000,,,,,
afterpay,,australia,,,,,,28676000000,,,,,
capitec bank holdings,,south africa,,,,gerrie fourie,,15055000000,,,,,
china unicom hong kong,,china,,,,,,16905000000,,,,,
ck infrastructure holdings,,hong kong,,,,,,16178000000,,,,,
tiffany & co,,usa,,,,roger farah,,15800000000,,,,,
woodside energy group,,australia,,,,,,14076000000,,,,,
imeik technology development coltd,,china,,,,,,18562000000,,,,,
gongniu group,,china,,,,,,15782000000,,,,,
abacus property group,,australia,,,,,,14756000000,,,,,
smith & nephew,,uk,,,,,,16950000000,,,,,
clarivate plc,,uk,,,,jerre stead,,16323000000,,,,,
lendlease group,,australia,,,,,,18508000000,,,,,
shanghai putailai new energy technology,,china,,,,,,15224000000,,,,,
terna spa,,italy,,,,stefano antonio donnarumma,,16140999999,,,,,
atlantia,,italy,,,,fabio cerchiai,,15464000000,,,,,
halma,,uk,,,,,,15684000000,,,,,
huali industrial group company limited,,china,,,,,,14977000000,,,,,
kikkoman corporation,,japan,,,,yuzaburo mogi,,14569000000,,,,,
cp all public company,,thailand,,,,soopakij chearavanont,,18101000000,,,,,
jiangsu eastern shenghong,,china,,,,,,22410000000,,,,,
j m smucker company,,usa,,,,timothy p smucker,,13401000000,,,,,
xp inc,,brazil,,,,guilherme dias fernandes benchimol,,27198000000,,,,,
siemens gamesa renewable energy,,spain,,,,andreas nauen,,20776000000,,,,,
davide campari-milano,,italy,,,,luca garavoglia,,24726000000,,,,,
evergy,,usa,,,,terry d bassham,,15695000000,,,,,
nortonlifelock,,usa,,,,john w thompson,,15439000000,,,,,
biomarin pharmaceutical,,usa,,,,jean-jacques bienaime,,15440000000,,,,,
bath & body works inc,,usa,,,,andrew meslow,,17865000000,,,,,
sonic healthcare,,australia,,,,colin s goldschmidt md,,15324000000,,,,,
lg household & health care,,south korea,,,,suk cha,,22278000000,,,,,
evonik industries ag,,germany,,,,,,15589000000,,,,,
loews corporation,,usa,,,,james s tisch,,14374000000,,,,,
dynatrace,,usa,,,,rick m mcconnell,,19539000000,,,,,
danske bank a/s,,denmark,,,,carsten rasch egeriis,,14625000000,,,,,
krafton inc,,south korea,,,,chang byung-gyu,,21697000000,,,,,
aes corporation,,usa,,,,andres gluski,,15906000000,,,,,
united airlines holdings,,usa,,,,scott kirby,,15051000000,,,,,
transneft,,russia,,,,,,16058000000,,,,,
sompo holdings,,japan,,,,satoshi kasai,,15643000000,,,,,
cardinal health,,usa,,,,mike kaufmann,,15245000000,,,,,
biomerieux,,france,,,,,,14693000000,,,,,
alliant energy corporation,,usa,,,,john o larsen,,15213000000,,,,,
kimco realty corporation,,usa,,,,milton cooper,,13306000000,,,,,
deutsche wohnen se,,germany,,,,,,21300000000,,,,,
spirax-sarco engineering,,uk,,,,,,16483000000,,,,,
avary holding shenzhen,,china,,,,,,10941000000,,,,,
flat glass group,,china,,,,,,16376000000,,,,,
obic,,japan,,,,masahiro noda,,17317000000,,,,,
quanta services,,usa,,,,earl c austin jr,,14207000000,,,,,
swire properties,,hong kong,,,,,,16503000000,,,,,
china shipbuilding industry company,,china,,,,,,15391000000,,,,,
daqin railway,,china,,,,,,13804000000,,,,,
fidelity national financial,,usa,,,,william p foley ii,,13932000000,,,,,
prada,,italy,,,,miuccia prada,,15718000000,,,,,
hyone,,canada,,,,mark poweska,,14839000000,,,,,
rea group,,australia,,,,,,15104000000,,,,,
kanzhun ltd,,china,,,,,,15075000000,,,,,
shanghai international airport,,china,,,,,,12565000000,,,,,
icahn enterprises,,usa,,,,keith cozza,,14689000000,,,,,
stora enso oyj,,finland,,,,annica bresky,,16030999999,,,,,
abn abank,,netherlands,,,,,,13348000000,,,,,
builders firstsource,,usa,,,,dave flitman,,11042000000,,,,,
sulaiman al habib medical services group company,,saudi arabia,,,,,,17294000000,,,,,
rakuten,,japan,,,,hiroshi mikitani,,15698000000,,,,,
w p carey,,usa,,,,jason e fox,,14834000000,,,,,
liberty global,,uk,,,,mike fries,,16018999999,,,,,
warner bros discovery inc,,usa,,,,david zaslav,,13865000000,,,,,
bank of beijing,,china,,,,,,13923000000,,,,,
jd sports fashion,,uk,,,,,,14799000000,,,,,
secom,,japan,,,,stewart yen,,16753000000,,,,,
standard bank group,,south africa,,,,lungisa fuzile,,15871000000,,,,,
shaw communications,,canada,,,,bradley shaw,,14704000000,,,,,
united company rusal,,russia,,,,,,11522000000,,,,,
aluminum corporation of china,,china,,,,,,18848000000,,,,,
indian oil corporation,,india,,,,,,14602000000,,,,,
w r berkley corporation,,usa,,,,william r berkley,,13370000000,,,,,
wharf real estate investment company,,hong kong,,,,,,15353000000,,,,,
equity lifestyle properties,,usa,,,,marguerite m nader,,15740000000,,,,,
silergy,,taiwan,,,,wei chen,,14392000000,,,,,
the mosaic company,,usa,,,,james c o rourke,,12225000000,,,,,
advance auto parts,,usa,,,,thomas r greco,,12780000000,,,,,
jbs,,brazil,,,,jeremiah o callaghan,,14871000000,,,,,
pharmaron beijing,,china,,,,,,22954000000,,,,,
cf industries holdings,,usa,,,,w anthony will,,9770000000,,,,,
teleflex,,usa,,,,liam kelly,,18508000000,,,,,
tdk corporation,,japan,,,,shigenao ishiguro,,13423000000,,,,,
interpublic group of companies,,usa,,,,philippe krakowsky,,14654000000,,,,,
otp bank nyrt,,hungary,,,,sasndor csanyi,,16710000000,,,,,
banque saudi fransi,,saudi arabia,,,,rayan mohammed fayez,,13085000000,,,,,
hindalco industries,,india,,,,,,14406000000,,,,,
julius bar gruppe ag,,switzerland,,,,romeo lacher,,14716000000,,,,,
bilibili,,china,,,,,,30721000000,,,,,
lyft,,usa,,,,logan green,,15962000000,,,,,
pjsc tatneft,,russia,,,,,,15218000000,,,,,
jeronimo martins sgps,,portugal,,,,pemanuel de castro soares dos santos,,13352000000,,,,,
line corporation,,japan,,,,,,12662000000,,,,,
delta electronics thailand public company,,thailand,,,,,,25367000000,,,,,
subaru corporation,,japan,,,,yasuyuki yoshinaga,,14396000000,,,,,
walvax biotechnology,,china,,,,,,18867000000,,,,,
yanzhou coal mining company,,china,,,,,,14613000000,,,,,
ptt exploration and production public company,,thailand,,,,phongsthorn thavisin,,13476000000,,,,,
smurfit kappa group,,ireland,,,,,,15027000000,,,,,
grab,,singapore,,,,,,1,,,,,
juul labs,,usa,,,,,,1,,,,,
wish,,usa,,,,,,1,,,,,
albertsons companies inc,,usa,,,,vivek s sankaran,,14164000000,,,,,
dollarama,,canada,,,,stephen gunn,,13955000000,,,,,
sekisui house,,japan,,,,hide seguchi,,13659000000,,,,,
sgholdings,,japan,,,,eiichi kuriwada,,17599000000,,,,,
vodacom group,,south africa,,,,shameel joosub,,16402000000,,,,,
bank of nanjing,,china,,,,,,14440000000,,,,,
abiomed,,usa,,,,michael r minogue,,16517000000,,,,,
howmet aerospace,,usa,,,,john c plant,,13618000000,,,,,
banco do brasil,,brazil,,,,anguilherme brandao,,16498000000,,,,,
itausa - investimentos itau,,brazil,,,,alfredo egydio arruda villela filho,,18487000000,,,,,
pko bank polski en,,poland,,,,iwona duda,,14177000000,,,,,
bank hapoalim,,israel,,,,dov kotler,,11560000000,,,,,
rolls-royce holdings,,uk,,,,,,13425000000,,,,,
bureau veritas sa,,france,,,,,,15097000000,,,,,
suez sa,,france,,,,,,14816000000,,,,,
marketaxess holdings,,usa,,,,richard mcvey,,18085000000,,,,,
companhia paranaense de energia - copel,,brazil,,,,,,17240000000,,,,,
plug power,,usa,,,,george c mcnamee,,14968000000,,,,,
formula one group,,usa,,,,stefano domenicali,,11574000000,,,,,
power grid corporation of india,,india,,,,,,12861000000,,,,,
hangzhou tigermed consulting,,china,,,,,,17362000000,,,,,
axa equitable holdings,,usa,,,,joan lamm-tennant,,12786000000,,,,,
first citizens bancshares,,usa,,,,lewis r holding,,8674000000,,,,,
zillow group,,usa,,,,rich barton,,24275000000,,,,,
yang ming marine transport corporation,,taiwan,,,,cheng cheng mount,,15714000000,,,,,
bank of jiangsu,,china,,,,,,14445000000,,,,,
toast,,usa,,,,chris comparato,,2,,,,,
10x genomics,,usa,,,,john r stuelpnagel dvm,,19507000000,,,,,
sociedad quimica y minera de chile,,chile,,,,ricardo ramos,,14896000000,,,,,
kyowa kirin,,japan,,,,masashi miyamoto,,18091000000,,,,,
avic aircraft,,china,,,,,,12417000000,,,,,
hal trust,,monaco,,,,,,15364000000,,,,,
suzano,,brazil,,,,walter schalka,,15945000000,,,,,
gsx techedu,,china,,,,,,12340000000,,,,,
360 security technology,,china,,,,,,12947000000,,,,,
lpl financial holdings,,usa,,,,dan arnold,,11864000000,,,,,
asymchem laboratories tianjin,,china,,,,,,12902000000,,,,,
f5 inc,,usa,,,,francois locoh-donou,,12278000000,,,,,
marathon oil corporation,,usa,,,,lee m tillman,,9264000000,,,,,
shinkin central bank,,japan,,,,,,14860000000,,,,,
hasbro,,usa,,,,rich stoddart,,13536000000,,,,,
sino biopharmaceutical,,hong kong,,,,,,16442000000,,,,,
grupo bimbo,,mexico,,,,daniel servitje montull,,11373000000,,,,,
vivendi,,france,,,,,,41741000000,,,,,
newcrest mining,,australia,,,,,,15192000000,,,,,
kion group ag,,germany,,,,,,14067000000,,,,,
centurylink,,usa,,,,glen f post iii,,13594000000,,,,,
dp world,,uae,,,,,,1,,,,,
ch robinson worldwide,,usa,,,,robert biesterfeld,,11862000000,,,,,
xero,,new zealand,,,,,,16753000000,,,,,
next plc,,uk,,,,,,14741000000,,,,,
heidelberg cement ag,,germany,,,,,,17288000000,,,,,
masimo corporation,,usa,,,,joe kiani,,14950000000,,,,,
zhejiang sanhua intelligent controls,,china,,,,,,13517000000,,,,,
crown holdings,,usa,,,,john w conway,,14420000000,,,,,
oppein home group,,china,,,,,,13908000000,,,,,
ihh healthcare berhad,,malaysia,,,,kelvin loh,,13617000000,,,,,
esun financial holding company,,taiwan,,,,joseph nc huang,,12506000000,,,,,
bestseller,,denmark,,,,,,,,,,,
uni-president enterprises,,taiwan,,,,win yang,,14605000000,,,,,
atmos energy corporation,,usa,,,,robert w best,,12753000000,,,,,
tcl corporation,,china,,,,,,15132000000,,,,,
sumitomo realty & development,,japan,,,,,,17672000000,,,,,
brenntag ag,,germany,,,,,,15380000000,,,,,
telefonica brasil,,usa,,,,eduardo navarro,,14248000000,,,,,
bouygues sa,,france,,,,,,16210999999,,,,,
dabur india,,india,,,,,,15484000000,,,,,
chailease holding company,,taiwan,,,,fong-long chen,,13602000000,,,,,
nomura holdings,,japan,,,,kentaro okuda,,15279000000,,,,,
alstom sa,,france,,,,,,15970000000,,,,,
lenovo group,,china,,,,,,13337000000,,,,,
medical properties trust,,usa,,,,edward k aldag,,12477000000,,,,,
nordson corporation,,usa,,,,sundaram nagarajan,,13869000000,,,,,
american homes 4 rent,,usa,,,,david p singelyn,,13550000000,,,,,
campbell soup company,,usa,,,,keith r mcloughlin,,12646000000,,,,,
mahin& mahindra,,india,,,,,,13388000000,,,,,
whirlpool corporation,,usa,,,,jeff m fettig,,13891000000,,,,,
huayu automotive systecompany,,china,,,,,,11241000000,,,,,
logitech international,,switzerland,,,,bracken p darrell,,17284000000,,,,,
amerco,,usa,,,,joe shoen,,12964000000,,,,,
vat group ag,,switzerland,,,,,,12527000000,,,,,
fortune brands home & security,,usa,,,,nicholas fink,,13425000000,,,,,
rentokil initial,,uk,,,,,,14948000000,,,,,
hua xia bank,,china,,,,,,13087000000,,,,,
capitaland investment limited,,singapore,,,,miguel kai kwun ko,,15671000000,,,,,
xinyi solar holdings,,china,,,,,,20639000000,,,,,
fmc corporation,,usa,,,,mark a douglas,,12050000000,,,,,
ab industrivarden publ,,sweden,,,,fredrik lundberg,,16350000000,,,,,
orient securities company,,china,,,,,,15243000000,,,,,
zomato,,india,,,,kaushik dutta,,14518000000,,,,,
nippon yusen kabushiki kaisha,,japan,,,,hitoshi nagasawa,,13386000000,,,,,
bunge,,usa,,,,greg heckman,,10729000000,,,,,
china eastern airlines corporation,,china,,,,,,10111000000,,,,,
sk bioscience coltd,,south korea,,,,,,20296000000,,,,,
hansoh pharmaceutical group company,,china,,,,,,16783999999,,,,,
ptc inc,,usa,,,,james e heppelmann,,15455000000,,,,,
aeroports de paris sa,,france,,,,augustin de romanet,,12002000000,,,,,
ceridian hcm holding,,usa,,,,,,16837000000,,,,,
iron mountain,,usa,,,,william meaney,,13773000000,,,,,
alinma bank,,saudi arabia,,,,abdulmalek bin abdullah bin hamad al-hogail,,12442000000,,,,,
siam cement public company,,thailand,,,,air chief marshal satitpong sukvimol,,15922000000,,,,,
kirin holdings company,,japan,,,,yoshinori isozaki,,15415000000,,,,,
asahi kasei corporation,,japan,,,,hideki kobori,,14451000000,,,,,
love's travel stops & country stores,,usa,,,,tom and judy love,,,,,,,
trex company,,usa,,,,james e cline,,12660000000,,,,,
l e lundbergforetagen ab publ,,sweden,,,,mats guldbrand,,16642000000,,,,,
cspc pharmaceutical group,,china,,,,,,15628000000,,,,,
israel chemicals,,israel,,,,raviv zoller,,9156000000,,,,,
etrade financial corporation,,usa,,,,,,1,,,,,
samsung electro-mechanics,,south korea,,,,chang duckhyun,,14154000000,,,,,
montage technology group,,china,,,,,,10530000000,,,,,
news corporation,,usa,,,,,,13188000000,,,,,
sumitomo mitsui trust holdings,,japan,,,,,,12513000000,,,,,
morningstar,,usa,,,,kunal kapoor,,11541000000,,,,,
power assets holdings,,hong kong,,,,,,13623000000,,,,,
sodexo,,france,,,,,,12232000000,,,,,
dlf,,india,,,,,,11536000000,,,,,
robinhood markets inc,,usa,,,,vlad tenev,,37037000000,,,,,
ecovacs robotics,,china,,,,,,13062000000,,,,,
fairfax financial holdings,,canada,,,,prem watsa,,11790000000,,,,,
pultegroup,,usa,,,,william j pulte,,14050000000,,,,,
cboe global markets,,usa,,,,edward t tilly,,13450000000,,,,,
entain plc,,uk,,,,,,15949000000,,,,,
tenaris,,luxembourg,,,,paolo rocca,,11891000000,,,,,
a o smith corporation,,usa,,,,kevin j wheeler,,11538000000,,,,,
lufax,,china,,,,,,21348000000,,,,,
lincoln national corporation,,usa,,,,jon a boscia,,12901000000,,,,,
westlake chemical corporation,,usa,,,,albert chao,,11194000000,,,,,
lifco ab publ,,sweden,,,,carl bennet,,13885000000,,,,,
teladoc health,,usa,,,,jason gorevic,,22999000000,,,,,
bajaj auto,,india,,,,,,15218000000,,,,,
globalwafers,,taiwan,,,,,,13585000000,,,,,
wise plc,,uk,,,,,,13781000000,,,,,
itissalat al-maghrib iam,,morocco,,,,,,13741000000,,,,,
yara international asa,,norway,,,,,,12245000000,,,,,
godrej consumer products,,india,,,,,,15708000000,,,,,
wisetech global,,australia,,,,,,11557000000,,,,,
solaredge technologies,,israel,,,,,,15132000000,,,,,
graco,,usa,,,,,,13377000000,,,,,
packaging corporation of america,,usa,,,,,,14540000000,,,,,
south32,,australia,,,,,,11036000000,,,,,
shree cement,,india,,,,,,14266000000,,,,,
essential utilities inc,,usa,,,,,,12145000000,,,,,
nan ya printed circuit board corporation,,taiwan,,,,,,9910000000,,,,,
exact sciences corporation,,usa,,,,,,17948000000,,,,,
china galaxy securities,,china,,,,,,12543000000,,,,,
serum institute of india,,india,,,,,,1,,,,,
go-jek,,indonesia,,,,,,1,,,,,
barry callebaut ag,,switzerland,,,,,,13964000000,,,,,
magic leap,,usa,,,,,,1,,,,,
kpn,,netherlands,,,,,,13614000000,,,,,
coca-cola hbc ag,,switzerland,,,,,,13345000000,,,,,
jones lang lasalle,,usa,,,,,,12327000000,,,,,
host hotels & resorts,,usa,,,,,,11809000000,,,,,
quanta computer,,taiwan,,,,,,10824000000,,,,,
coal india,,india,,,,,,12452000000,,,,,
regency centers corporation,,usa,,,,,,11694000000,,,,,
cngr advanced material coltd,,china,,,,,,12475000000,,,,,
qbe insurance group,,australia,,,,,,13154000000,,,,,
traton se,,germany,,,,,,14868000000,,,,,
china resources gas group,,hong kong,,,,,,14169000000,,,,,
metro inc,,canada,,,,,,12393000000,,,,,
leidos holdings,,usa,,,,,,13889000000,,,,,
hashicorp inc,,usa,,,,,,,,,,,
ares management corporation,,usa,,,,,,12616000000,,,,,
santander consumer usa holdings,,usa,,,,,,12773000000,,,,,
elanco animal health,,usa,,,,,,15789000000,,,,,
fsn e-commerce ventures limited nykaa,,india,,,,,,,,,,,
targa resources,,usa,,,,,,10043000000,,,,,
svenska cellulosa aktiebolaget sca publ,,sweden,,,,,,13030000000,,,,,
taiwan cooperative financial holding,,taiwan,,,,,,10657000000,,,,,
godaddy,,usa,,,,,,12405000000,,,,,
randstad,,netherlands,,,,,,13553000000,,,,,
almarai company,,saudi arabia,,,,,,15459000000,,,,,
hitachi high-technologies corporation,,japan,,,,,,1,,,,,
swedish match ab publ,,sweden,,,,,,15041000000,,,,,
fastighets ab balder publ,,sweden,,,,,,13697000000,,,,,
