name,headquarters,country,continent,region,founded,employees,ceo,market_cap,categories,sector,revenue,link,share_price,founders,address,type
advanced micro-fabrication equipment china,,china,,,,,,11656000000,,,,,,,,
watsco,,usa,,,,,,11661000000,,,,,,,,
borgwarner,,usa,,,,,,11658000000,,,,,,,,
annaly capital management,,usa,,,,,,11615000000,,,,,,,,
aker bp asa,,norway,,,,,,11615000000,,,,,,,,
unimicron technology corporation,,taiwan,,,,,,11615000000,,,,,,,,
samsara inc,,usa,,,,,,11619000000,,,,,,,,
huizhou desay sv automotive,,china,,,,,,11612000000,,,,,,,,
ab skf publ,,sweden,,,,,,11604000000,,,,,,,,
mtu aero engines ag,,germany,,,,,,11584000000,,,,,,,,
korea electric power corporation,,south korea,,,,,,11568000000,,,,,,,,
cyrusone,,usa,,,,,,11572000000,,,,,,,,
nitto denko corporation,,japan,,,,,,11554000000,,,,,,,,
vifor pharma ag,,switzerland,,,,,,11546000000,,,,,,,,
suntory beverage & food,,japan,,,,,,11537000000,,,,,,,,
gaming and leisure properties,,usa,,,,,,11525000000,,,,,,,,
bharat petroleum corporation,,india,,,,,,11518000000,,,,,,,,
china jushi,,china,,,,,,11511000000,,,,,,,,
zhejiang satellite petrochemical,,china,,,,,,11504000000,,,,,,,,
sk holdings,,south korea,,,,,,11486000000,,,,,,,,
pentair,,usa,,,,,,11484000000,,,,,,,,
havells india,,india,,,,,,11475000000,,,,,,,,
yunnan botanee bio-technology group coltd,,china,,,,,,11469000000,,,,,,,,
qiagen,,germany netherlands,,,,,,11462000000,,,,,,,,
nubank,,brazil,,,,,,,,,,,,,,
coca-cola femsa sab de cv,,mexico,,,,,,11456000000,,,,,,,,
sage group,,uk,,,,,,11445000000,,,,,,,,
glodon company,,china,,,,,,11454000000,,,,,,,,
ping an healthcare technology,,china,,,,,,,,,,,,,,
repligen corporation,,usa,,,,,,11433000000,,,,,,,,
tencent music entertainment group,,china,,,,,,11425000000,,,,,,,,
groupm,,usa,,,,,,,,,,,,,,
impala platinum holdings,,south africa,,,,,,11430000000,,,,,,,,
asana inc,,usa,,,,,,11413000000,,,,,,,,
life storage,,usa,,,,,,11410000000,,,,,,,,
rexford industrial realty,,usa,,,,,,11410000000,,,,,,,,
allfunds group plc,,uk,,,,,,11390000000,,,,,,,,
shede spirits,,china,,,,,,11378000000,,,,,,,,
davita,,usa,,,,,,11371000000,,,,,,,,
china national chemical engineering co ltd,,china,,,,,,11373000000,,,,,,,,
paylocity holding corporation,,usa,,,,,,11357000000,,,,,,,,
alrosa,,russia,,,,,,11361000000,,,,,,,,
allegion,,ireland,,,,,,11358000000,,,,,,,,
japan exchange group,,japan,,,,,,11355000000,,,,,,,,
makita corporation,,japan,,,,,,11338000000,,,,,,,,
imcd,,netherlands,,,,,,11329000000,,,,,,,,
cimb group holdings berhad,,malaysia,,,,,,11320000000,,,,,,,,
invesco,,usa,,,,,,11318000000,,,,,,,,
eurocommercial properties,,netherlands,,,,,,11322000000,,,,,,,,
yuanta financial holding co ltd,,taiwan,,,,,,11314000000,,,,,,,,
ciena corporation,,usa,,,,,,11314000000,,,,,,,,
china zheshang bank co ltd,,china,,,,,,11292000000,,,,,,,,
renault sa,,france,,,,,,11287000000,,,,,,,,
pt unilever indonesia tbk,,indonesia,,,,,,11270000000,,,,,,,,
tourmaline oil,,canada,,,,,,11269000000,,,,,,,,
hertz global holdings,,usa,,,,,,11259000000,,,,,,,,
bruker corporation,,usa,,,,,,11247000000,,,,,,,,
remy cointreau sa,,france,,,,,,11237000000,,,,,,,,
icici prudential life insurance company,,india,,,,,,11233000000,,,,,,,,
ramsay health care,,australia,,,,,,11214000000,,,,,,,,
chongqing sokon industry group stock,,china,,,,,,11201000000,,,,,,,,
cubesmart,,usa,,,,,,11203000000,,,,,,,,
coach inc,,usa,,,,,,11189000000,,,,,,,,
commerzbank ag,,germany,,,,,,11192000000,,,,,,,,
seazen holdings co ltd,,china,,,,,,11173000000,,,,,,,,
novatek microelectronics,,taiwan,,,,,,11168000000,,,,,,,,
lennox international,,usa,,,,,,11161000000,,,,,,,,
lear corporation,,usa,,,,,,11160000000,,,,,,,,
sangfor technologies,,china,,,,,,11152000000,,,,,,,,
hangzhou silan microelectronics,,china,,,,,,11153000000,,,,,,,,
aegon,,netherlands,,,,,,11152000000,,,,,,,,
banco btg pactual,,brazil,,,,,,11136000000,,,,,,,,
amplifon spa,,italy,,,,,,11131000000,,,,,,,,
arca continental,,mexico,,,,,,11134000000,,,,,,,,
juniper networks,,usa,,,,,,11134000000,,,,,,,,
cathay biotech inc,,china,,,,,,11121000000,,,,,,,,
avis budget group,,usa,,,,,,11124000000,,,,,,,,
megacable holdings s a b de c v,,mexico,,,,,,11101000000,,,,,,,,
informa plc,,uk,,,,,,11092000000,,,,,,,,
draftkings inc,,usa,,,,,,11074000000,,,,,,,,
rational ag,,germany,,,,,,11071000000,,,,,,,,
shimadzu corporation,,japan,,,,,,11052000000,,,,,,,,
minebeamitsumi,,japan,,,,,,11044000000,,,,,,,,
disco corporation,,japan,,,,,,11044000000,,,,,,,,
momocom,,taiwan,,,,,,11040000000,,,,,,,,
grifols,,spain,,,,,,11020000000,,,,,,,,
brambles,,australia,,,,,,11021000000,,,,,,,,
aisin seiki,,japan,,,,,,11018000000,,,,,,,,
williams-sonoma,,usa,,,,,,11006000000,,,,,,,,
molson coors brewing company,,usa,,,,,,11009000000,,,,,,,,
samhallsbyggnadsbolaget i norden ab publ,,sweden,,,,,,11009000000,,,,,,,,
zangge holding company,,china,,,,,,11010000000,,,,,,,,
otto group,,germany,,,,,,,,,,,,,,
sofi technologies inc,,usa,,,,,,10987000000,,,,,,,,
red electrica corporacion,,spain,,,,,,10989000000,,,,,,,,
everest re group,,bermuda,,,,,,10991000000,,,,,,,,
indutrade ab publ,,sweden,,,,,,10980000000,,,,,,,,
sumitomo electric industries,,japan,,,,,,10975000000,,,,,,,,
middleby corporation,,usa,,,,,,10977000000,,,,,,,,
pt chanasri petrochemical tbk,,indonesia,,,,,,10976000000,,,,,,,,
zions bancorporation national association,,usa,,,,,,10966000000,,,,,,,,
china gas holdings,,hong kong,,,,,,10958000000,,,,,,,,
infrastrutture wireless italiane,,italy,,,,,,10961000000,,,,,,,,
vistra energy,,usa,,,,,,10960000000,,,,,,,,
beijing tongrentang co ltd,,china,,,,,,10958000000,,,,,,,,
henry schein,,usa,,,,,,10948000000,,,,,,,,
nisource,,usa,,,,,,10945000000,,,,,,,,
arkema,,france,,,,,,10936000000,,,,,,,,
farfetch,,uk,,,,,,10907000000,,,,,,,,
service corporation international,,usa,,,,,,10907000000,,,,,,,,
hithink royalflush information network,,china,,,,,,10909000000,,,,,,,,
hubbell,,usa,,,,,,10884000000,,,,,,,,
one97 communications limited,,india,,,,,,10892000000,,,,,,,,
singapore airlines,,singapore,,,,,,10880000000,,,,,,,,
alibaba health information technology,,hong kong,,,,,,10861000000,,,,,,,,
lg corp,,south korea,,,,,,10860000000,,,,,,,,
siemens india,,india,,,,,,10860000000,,,,,,,,
international consolidated airlines group,,uk spain,,,,,,10857000000,,,,,,,,
shanxi meijin energy,,china,,,,,,10854000000,,,,,,,,
molson coors canada,,canada,,,,,,10837000000,,,,,,,,
getinge ab,,sweden,,,,,,10831000000,,,,,,,,
sumitomo metal mining,,japan,,,,,,10827000000,,,,,,,,
tapestry,,usa,,,,,,10824000000,,,,,,,,
telecom italia,,italy,,,,,,10821000000,,,,,,,,
embracer group ab publ,,sweden,,,,,,10813000000,,,,,,,,
finecobank banca fineco,,italy,,,,,,10812000000,,,,,,,,
advantech,,taiwan,,,,,,10799000000,,,,,,,,
apache corporation,,usa,,,,,,10778000000,,,,,,,,
hyundai merchant marine,,south korea,,,,,,10768000000,,,,,,,,
hmm coltd,,south korea,,,,,,10768000000,,,,,,,,
zhejiang dahua technology,,china,,,,,,10755000000,,,,,,,,
energy absolute public company,,thailand,,,,,,10746000000,,,,,,,,
gamestop,,usa,,,,,,10736000000,,,,,,,,
misumi group,,japan,,,,,,10715000000,,,,,,,,
just eat takeawaycom,,netherlands,,,,,,10712000000,,,,,,,,
mitsubishi chemical holdings corporation,,japan,,,,,,10680000000,,,,,,,,
sasol,,south africa,,,,,,10675000000,,,,,,,,
bangkok dusit medical services public company,,thailand,,,,,,10667000000,,,,,,,,
credicorp,,peru,,,,,,10665000000,,,,,,,,
kabel deutschland holding ag,,germany,,,,,,10661000000,,,,,,,,
zhongtai securities co ltd,,china,,,,,,10658000000,,,,,,,,
hyatt hotels corporation,,usa,,,,,,10659000000,,,,,,,,
sg micro corp,,china,,,,,,10647000000,,,,,,,,
bharat sanchar nigam limited bsnl,,india,,,,,,,,,,,,,,
renaissance oil,,canada,,,,,,10645000000,,,,,,,,
rh,,usa,,,,,,10623000000,,,,,,,,
universal health services,,usa,,,,,,10607000000,,,,,,,,
skanska ab publ,,sweden,,,,,,10603000000,,,,,,,,
darling ingredients,,usa,,,,,,10598000000,,,,,,,,
aecom,,usa,,,,,,10593000000,,,,,,,,
nex point public company,,thailand,,,,,,10586000000,,,,,,,,
ambuja cements,,india,,,,,,10571000000,,,,,,,,
hana financial group,,south korea,,,,,,10565000000,,,,,,,,
grubhub,,usa,,,,,,10557000000,,,,,,,,
ageas sa/nv,,belgium,,,,,,10560000000,,,,,,,,
lundin energy ab publ,,sweden,,,,,,10560000000,,,,,,,,
cnpc capital company,,china,,,,,,10539000000,,,,,,,,
goodrx,,usa,,,,,,10518000000,,,,,,,,
suncorp group,,australia,,,,,,10516000000,,,,,,,,
union electric company,,usa,,,,,,10524000000,,,,,,,,
zayo group holdings,,usa,,,,,,,,,,,,,,
taiwan cement,,taiwan,,,,,,10503000000,,,,,,,,
magnitogorsk iron & steel works mmk,,russia,,,,,,10489000000,,,,,,,,
synnex corporation,,usa,,,,,,10489000000,,,,,,,,
bdo unibank,,philippines,,,,,,10483000000,,,,,,,,
reddy's laboratories,,india,,,,,,10467000000,,,,,,,,
lomon billions group co ltd,,china,,,,,,10453000000,,,,,,,,
federal realty investment trust,,usa,,,,,,10453000000,,,,,,,,
bloomage biotechnology corporation,,china,,,,,,10440000000,,,,,,,,
chr hansen holding a/s,,denmark,,,,,,10437000000,,,,,,,,
five below,,usa,,,,,,10432000000,,,,,,,,
big hit entertainment,,south korea,,,,,,10433000000,,,,,,,,
reliance steel & aluminum,,usa,,,,,,10434000000,,,,,,,,
ningbo zhoushan port company,,china,,,,,,10428000000,,,,,,,,
pt elang mahkota teknologi tbk,,indonesia,,,,,,10433000000,,,,,,,,
kirkland lake gold,,canada,,,,,,10413000000,,,,,,,,
shanghai electric group company,,china,,,,,,10395000000,,,,,,,,
ab sagax publ,,sweden,,,,,,10390000000,,,,,,,,
china resources mixc lifestyle services limited,,china,,,,,,10388000000,,,,,,,,
unibail-rodamco-westfield,,france,,,,,,10389000000,,,,,,,,
mizrahi tefahot bank,,israel,,,,,,10388000000,,,,,,,,
mondaycom ltd,,israel,,,,,,10378000000,,,,,,,,
euronext,,netherlands,,,,,,10375000000,,,,,,,,
sitc international holdings company,,hong kong,,,,,,10384000000,,,,,,,,
daifuku,,japan,,,,,,10360000000,,,,,,,,
national atomic company kazatomprom,,kazakhstan,,,,,,10362000000,,,,,,,,
globant,,argentina,,,,,,10351000000,,,,,,,,
hkt trust and hkt,,hong kong,,,,,,10353000000,,,,,,,,
interglobe aviation,,india,,,,,,10345000000,,,,,,,,
eicher motors,,india,,,,,,10334000000,,,,,,,,
esr cayman,,hong kong,,,,,,10318000000,,,,,,,,
hua nan financial holdings,,taiwan,,,,,,10317000000,,,,,,,,
yanbu national petrochemical company,,saudi arabia,,,,,,10305000000,,,,,,,,
berger paints india,,india,,,,,abhijit roy,10287000000,,,,,,,,
founder securities,,china,,,,,,10294000000,,,,,,,,
coupa software,,usa,,,,,,10277000000,,,,,,,,
agc,,japan,,,,,,10265000000,,,,,,,,
ncsoft corporation,,south korea,,,,,,10263000000,,,,,,,,
realtek semiconductor,,taiwan,,,,,,10260000000,,,,,,,,
lamb weston holdings,,usa,,,,,,10260000000,,,,,,,,
barratt developments,,uk,,,,,,10253000000,,,,,,,,
kingdee international software group company,,china,,,,,,10236000000,,,,,,,,
acciona,,spain,,,,,,10238000000,,,,,,,,
gitlab,,usa,,,,,,10236000000,,,,,,,,
president chain store corporation,,taiwan,,,,,,10218000000,,,,,,,,
ivanhoe mines,,canada,,,,,,10219000000,,,,,,,,
on holding ag,,switzerland,,,,,,10215000000,,,,,,,,
gecina sa,,france,,,,,,10197000000,,,,,,,,
toro company,,usa,,,,,,10187000000,,,,,,,,
sk telecom,,south korea,,,,,,10175000000,,,,,,,,
mediobanca banca di credito finanziario,,italy,,,,,,10176000000,,,,,,,,
erie indemnity company,,usa,,,,,,10175000000,,,,,,,,
globe life,,usa,,,,,,10171000000,,,,,,,,
magellan midstream partners,,usa,,,,,,10149000000,,,,,,,,
ola cabs,,india,,,,,,,,,,,,,,
asustek computer,,taiwan,,,,,,10150000000,,,,,,,,
d'ieteren sa,,belgium,,,,,,10153000000,,,,,,,,
ltimindtree,,india,,,,,,10153000000,,,,,,,,
ninestar corporation,,china,,,,,,10146000000,,,,,,,,
instacart,,usa,,,,,,,,,,,,,,
oyo rooms,,india,,,,,,,,,,,,,,
leg immobilien ag,,germany,,,,,,10144000000,,,,,,,,
kingdom holding company,,saudi arabia,,,,,,10139000000,,,,,,,,
taiwan mobile,,taiwan,,,,,,10135000000,,,,,,,,
jiangsu king's luck brewery joint-stock,,china,,,,,,10124000000,,,,,,,,
samvardhana motherson international,,india,,,,,,10098000000,,,,,,,,
cable one,,usa,,,,,,10090000000,,,,,,,,
jiugui liquor,,china,,,,,,10077000000,,,,,,,,
west japan railway company,,japan,,,,,,10083000000,,,,,,,,
shandong hualu-hengsheng chemical,,china,,,,,,10070000000,,,,,,,,
tele2 ab publ,,sweden,,,,,,10059000000,,,,,,,,
shenzhen overseas chinese town,,china,,,,,,10063000000,,,,,,,,
resona holdings,,japan,,,,,,10048000000,,,,,,,,
west fraser timber,,canada,,,,,,10038000000,,,,,,,,
raiffeisen bank international ag,,austria,,,,,,10044000000,,,,,,,,
industrial securities,,china,,,,,,10032000000,,,,,,,,
melrose industries,,uk,,,,,,10033000000,,,,,,,,
kasikornbank public company,,thailand,,,,,,10028000000,,,,,,,,
elastic,,usa,,,,,,10023000000,,,,,,,,
jabil,,usa,,,,,,10002000000,,,,,,,,
tosysteasa,,norway,,,,,,9995000000,,,,,,,,
arab national bank,,saudi arabia,,,,,,9992000000,,,,,,,,
chongqing brewery,,china,,,,,,9973000000,,,,,,,,
sensata technologies holding,,uk,,,,,,9970000000,,,,,,,,
wuhu sanqi interactive entertainment network technology group,,china,,,,,,9971000000,,,,,,,,
unisplendour corporation,,china,,,,,,9963000000,,,,,,,,
sunwoda electronic,,china,,,,,,9958000000,,,,,,,,
axon enterprise,,usa,,,,,,9941000000,,,,,,,,
first horizon national corporation,,usa,,,,,,9944000000,,,,,,,,
nrg energy,,usa,,,,,,9931000000,,,,,,,,
berry global group,,usa,,,,,,9927000000,,,,,,,,
aqua america,,usa,,,,,,9916000000,,,,,,,,
jefferies financial group,,usa,,,,,,9916000000,,,,,,,,
beijing new building materials public company,,china,,,,,,9917000000,,,,,,,,
teva pharmaceutical industries,,israel,,,,,,9913000000,,,,,,,,
united utilities group,,uk,,,,,,9912000000,,,,,,,,
severn trent,,uk,,,,,,9908000000,,,,,,,,
eiffage sa,,france,,,,,,9902000000,,,,,,,,
prysmian,,italy,,,,,,9903000000,,,,,,,,
synaptics,,usa,,,,,,9900000000,,,,,,,,
cipla,,india,,,,,,9888000000,,,,,,,,
yunda holding,,china,,,,,,9893000000,,,,,,,,
samsung sds,,south korea,,,,,,9870000000,,,,,,,,
national silicon industry group co ltd,,china,,,,,,9868000000,,,,,,,,
aspen technology,,usa,,,,,,9866000000,,,,,,,,
ovintiv inc,,canada,,,,,,9870000000,,,,,,,,
samsung life insurance,,south korea,,,,,,9855000000,,,,,,,,
kingfisher,,uk,,,,,,9857000000,,,,,,,,
pjsc phosagro,,russia,,,,,,9857000000,,,,,,,,
cochlear limited,,australia,,,,,,9851000000,,,,,,,,
ccl industries,,canada,,,,,,,,,,,,,,
capitaland mall trust,,singapore,,,,,,9848000000,,,,,,,,
ssab ab publ,,sweden,,,,,,9846000000,,,,,,,,
newell brands,,usa,,,,,,9844000000,,,,,,,,
tata power company,,india,,,,,,9835000000,,,,,,,,
genpact,,usa,,,,,,9832000000,,,,,,,,
avic electromechanicalsystem,,china,,,,,,9831000000,,,,,,,,
elisa oyj,,finland,,,,,,9813000000,,,,,,,,
pik group,,russia,,,,,,9777000000,,,,,,,,
wynn resorts,,usa,,,,,,9779000000,,,,,,,,
ares capital corporation,,usa,,,,,,9777000000,,,,,,,,
toray industries,,japan,,,,,,9771000000,,,,,,,,
ningbo shanshan,,china,,,,,,9772000000,,,,,,,,
hainan airlines holding,,china,,,,,,9774000000,,,,,,,,
texas pacific land trust,,usa,,,,,,9761000000,,,,,,,,
dassault aviation sa,,france,,,,,,9762000000,,,,,,,,
allegroeu sa,,luxembourg,,,,,,9749000000,,,,,,,,
kumba iron ore,,south africa,,,,,,9748000000,,,,,,,,
burberry group,,uk,,,,,,9748000000,,,,,,,,
orkla asa,,norway,,,,,,9741000000,,,,,,,,
stars group,,canada,,,,,,,,,,,,,,
sealed air corporation,,usa,,,,,,9734000000,,,,,,,,
knight-swift transportation holdings,,usa,,,,,,9715000000,,,,,,,,
bausch health companies,,canada,,,,,,9709000000,,,,,,,,
shenzhen kangtai biological products,,china,,,,,,9699000000,,,,,,,,
boliden ab publ,,sweden,,,,,,,,,,,,,,
info edge india,,india,,,,,,9704000000,,,,,,,,
metso outotec oyj,,finland,,,,,,9699000000,,,,,,,,
dentsu group,,japan,,,,,,9694000000,,,,,,,,
bank albilad,,saudi arabia,,,,,,9680000000,,,,,,,,
uwm holdings corporation,,usa,,,,,,9663000000,,,,,,,,
ana holdings,,japan,,,,,,9659000000,,,,,,,,
qnb finansbank,,turkey,,,,,,9648000000,,,,,,,,
cemex,,mexico,,,,,,9647000000,,,,,,,,
new world development company,,hong kong,,,,,,9647000000,,,,,,,,
sino land company,,hong kong,,,,,,9652000000,,,,,,,,
zoomlion heavy industry science and technology,,china,,,,,,9648000000,,,,,,,,
temenos ag,,switzerland,,,,,,9642000000,,,,,,,,
diasorin,,italy,,,,,,9625000000,,,,,,,,
xinyi glass holdings,,hong kong,,,,,,9624000000,,,,,,,,
empresas copec,,chile,,,,,,9619000000,,,,,,,,
ezdan holding group,,qatar,,,,,,9618000000,,,,,,,,
deutsche lufthansa ag,,germany,,,,,,9597000000,,,,,,,,
upstart holdings inc,,usa,,,,,,9585000000,,,,,,,,
saputo,,canada,,,,,,9592000000,,,,,,,,
yahoo,,usa,,,,,,,,,,,,,,
novavax,,usa,,,,,,9580000000,,,,,,,,
ternium,,luxembourg,,,,,,9570000000,,,,,,,,
tfi international,,canada,,,,,,9567000000,,,,,,,,
gxo logistics inc,,usa,,,,,,9565000000,,,,,,,,
oracle corporation japan,,japan,,,,,,9555000000,,,,,,,,
everbright securities company,,china,,,,,,9552000000,,,,,,,,
nippon building fund incorporation,,japan,,,,,,9529000000,,,,,,,,
algonquin power & utilities,,canada,,,,,,9527000000,,,,,,,,
zhejiang century huatong group,,china,,,,,,9529000000,,,,,,,,
syneos health,,usa,,,,,,9519000000,,,,,,,,
xinjiang goldwind science&technology,,china,,,,,,9518000000,,,,,,,,
taiyo nippon sanso corporation,,japan,,,,,,9512000000,,,,,,,,
penumbra,,usa,,,,,,9508000000,,,,,,,,
mitsui osk lines,,japan,,,,,,9512000000,,,,,,,,
gea group,,germany,,,,,,9497000000,,,,,,,,
western midstream partners lp,,usa,,,,,,9499000000,,,,,,,,
china zhenhua group science & technology,,china,,,,,,9497000000,,,,,,,,
avalara,,usa,,,,,,9493000000,,,,,,,,
gemdale corporation,,china,,,,,,9494000000,,,,,,,,
dongfang electric corporation,,china,,,,,,9476000000,,,,,,,,
dick's sporting goods,,usa,,,,,,9467000000,,,,,,,,
china development financial holding corporation,,taiwan,,,,,,9466000000,,,,,,,,
procore technologies inc,,usa,,,,,,9459000000,,,,,,,,
jiangxi copper company,,china,,,,,,9458000000,,,,,,,,
isuzu motors,,japan,,,,,,9425000000,,,,,,,,
indus towers,,india,,,,,,9431000000,,,,,,,,
lattice semiconductor corporation,,usa,,,,,,9423000000,,,,,,,,
cameco corporation,,canada,,,,,,9420000000,,,,,,,,
phillips 66 partners lp,,usa,,,,,,9389000000,,,,,,,,
brookfield renewable partners,,canada,,,,,,9383000000,,,,,,,,
amdocs,,usa,,,,,,9375000000,,,,,,,,
ugi corporation,,usa,,,,,,9380000000,,,,,,,,
mks instruments,,usa,,,,,,9373000000,,,,,,,,
levi strauss & co,,usa,,,,,,9355000000,,,,,,,,
siteone landscape supply,,usa,,,,,,9356000000,,,,,,,,
indusind bank,,india,,,,,,9351000000,,,,,,,,
hang lung properties,,hong kong,,,,,,9344000000,,,,,,,,
store capital corporation,,usa,,,,,,9338000000,,,,,,,,
apollo hospitals enterprise,,india,,,,,,9343000000,,,,,,,,
aramark,,usa,,,,,,9343000000,,,,,,,,
kinnevik ab,,sweden,,,,,,9333000000,,,,,,,,
dolby laboratories,,usa,,,,,,9328000000,,,,,,,,
s-oil corporation,,south korea,,,,,,9322000000,,,,,,,,
capri holdings,,usa,,,,,,9304000000,,,,,,,,
gcl-poly energy holdings,,hong kong,,,,,,9300000000,,,,,,,,
hamamatsu photonics kk,,japan,,,,,,9287000000,,,,,,,,
deckers outdoor corporation,,usa,,,,,,9280000000,,,,,,,,
norwegian cruise line holdings,,usa,,,,,,9255000000,,,,,,,,
arrow electronics,,usa,,,,,,9259000000,,,,,,,,
alleghany corporation,,usa,,,,,,9237000000,,,,,,,,
autoliv,,sweden,,,,,,9243000000,,,,,,,,
indian railway catering & tourism corporation limited,,india,,,,,,9229000000,,,,,,,,
santander bank polska,,poland,,,,,,9217000000,,,,,,,,
sibanye stillwater limited,,south africa,,,,,,9209000000,,,,,,,,
auto trader group,,uk,,,,,,9205000000,,,,,,,,
pt bank negara indonesia persero tbk,,indonesia,,,,,,9214000000,,,,,,,,
suzhou maxwell technologies,,china,,,,,,9196000000,,,,,,,,
credit acceptance corporation,,usa,,,,,,9203000000,,,,,,,,
consumers energy company,,usa,,,,,,9185000000,,,,,,,,
dlocal ltd,,uruguay,,,,,,9175000000,,,,,,,,
wharf holdings,,hong kong,,,,,,9168000000,,,,,,,,
yageo corporation,,taiwan,,,,,,9171000000,,,,,,,,
agilon health inc,,usa,,,,,,9156000000,,,,,,,,
sk ie technology co ltd,,south korea,,,,,,9127000000,,,,,,,,
qi an xin technology group inc,,china,,,,,,9127000000,,,,,,,,
five9,,usa,,,,,,9120000000,,,,,,,,
banco de chile,,chile,,,,,,9117000000,,,,,,,,
d&d platform reit coltd,,south korea,,,,,,9114000000,,,,,,,,
accor sa,,france,,,,,,9107000000,,,,,,,,
yto express group,,china,,,,,,9113000000,,,,,,,,
china satellite communications,,china,,,,,,9095000000,,,,,,,,
phoenix group holdings,,uk,,,,,,9101000000,,,,,,,,
tata consumer products limited,,india,,,,,,9094000000,,,,,,,,
agco corporation,,usa,,,,,,9092000000,,,,,,,,
lithia motors,,usa,,,,,,9089000000,,,,,,,,
greenland holdings corporation,,china,,,,,,9090000000,,,,,,,,
shanghai m&g stationery,,china,,,,,,9079000000,,,,,,,,
shandong nanshan aluminium co ltd,,china,,,,,,9082000000,,,,,,,,
doosan heavy industries & construction,,south korea,,,,,,9065000000,,,,,,,,
nuvei corporation,,canada,,,,,,9059000000,,,,,,,,
canadian tire corporation,,canada,,,,,,9046000000,,,,,,,,
dropbox,,usa,,,,,,9038000000,,,,,,,,
assurant,,usa,,,,,,9044000000,,,,,,,,
gvc holdings,,isle of man uk,,,,,,,,,,,,,,
starpower semiconductor ltd,,china,,,,,,9039000000,,,,,,,,
gold fields,,south africa,,,,,,9037000000,,,,,,,,
owens corning,,usa,,,,,,9031000000,,,,,,,,
full truck alliance co ltd,,china,,,,,,9013000000,,,,,,,,
bachem holding ag,,switzerland,,,,,,9007000000,,,,,,,,
ascendas real estate investment trust,,singapore,,,,,,9012000000,,,,,,,,
first solar,,usa,,,,,,9004000000,,,,,,,,
polskie gornictwo naftowe i gazownictwo,,poland,,,,,,8999000000,,,,,,,,
advanced drainage systems,,usa,,,,,,8972000000,,,,,,,,
rohm,,japan,,,,,,8958000000,,,,,,,,
united therapeutics corporation,,usa,,,,,,8960000000,,,,,,,,
becle,,mexico,,,,,,8958000000,,,,,,,,
fosun international,,china,,,,,,8951000000,,,,,,,,
commerce bancshares,,usa,,,,,,8950000000,,,,,,,,
endeavor group holdings inc,,usa,,,,,,8945000000,,,,,,,,
doximity inc,,usa,,,,,,8933000000,,,,,,,,
guardant health,,usa,,,,,,8928000000,,,,,,,,
castellum ab publ,,sweden,,,,,,8934000000,,,,,,,,
auto1 group se,,germany,,,,,,,,,,,,,,
bj's wholesale club holdings,,usa,,,,,,8932000000,,,,,,,,
yamaha motor,,japan,,,,,,8915000000,,,,,,,,
igm financial,,canada,,,,,,8922000000,,,,,,,,
zozo inc,,japan,,,,,,8911000000,,,,,,,,
3peak incorporated,,china,,,,,,8907000000,,,,,,,,
china conch venture holdings,,china,,,,,,8899000000,,,,,,,,
computershare,,australia,,,,,,8900000000,,,,,,,,
koito manufacturing,,japan,,,,,,8889000000,,,,,,,,
nippon prologis reit,,japan,,,,,,8889000000,,,,,,,,
beijing roborock technology co ltd,,china,,,,,,8881000000,,,,,,,,
quantumscape,,usa,,,,,,8879000000,,,,,,,,
sig combibloc group ag,,switzerland,,,,,,8856000000,,,,,,,,
guidewire software,,usa,,,,,,8863000000,,,,,,,,
meiji holdings,,japan,,,,,,8863000000,,,,,,,,
altice europe,,netherlands,,,,,,,,,,,,,,
automation anywhere,,usa,,,,,,,,,,,,,,
meicai,,china,,,,,,,,,,,,,,
roivant sciences,,switzerland,,,,,,,,,,,,,,
sensetime group,,china,,,,,,,,,,,,,,
suning finance,,china,,,,,,,,,,,,,,
tokopedia,,indonesia,,,,,,,,,,,,,,
yuanfudao,,china,,,,,,,,,,,,,,
scotts miracle-gro company,,usa,,,,,,8847000000,,,,,,,,
topchoice medical corporation,,china,,,,,,8843000000,,,,,,,,
hargreaves lansdown,,uk,,,,,,8838000000,,,,,,,,
sei investments company,,usa,,,,,,8832000000,,,,,,,,
churchill downs,,usa,,,,,,8832000000,,,,,,,,
husqvarna ab publ,,sweden,,,,,,8827000000,,,,,,,,
manhattan associates,,usa,,,,,,8823000000,,,,,,,,
hongta securities,,china,,,,,,8818000000,,,,,,,,
dino polska sa,,poland,,,,,,8817000000,,,,,,,,
guangdong kinlong hardware products,,china,,,,,,8818000000,,,,,,,,
galp energia sgps,,portugal,,,,,,8809000000,,,,,,,,
rightmove,,uk,,,,,,8805000000,,,,,,,,
wabco holdings,,belgium,,,,,,,,,,,,,,
huaneng power international,,china,,,,,,8811000000,,,,,,,,
monotaro,,japan,,,,,,8802000000,,,,,,,,
icici lombard general insurance company,,india,,,,,,8803000000,,,,,,,,
vertiv holdings co,,usa,,,,,,8793000000,,,,,,,,
getlink se,,france,,,,,,8793000000,,,,,,,,
absa group,,south africa,,,,,,8792000000,,,,,,,,
willscot corporation,,usa,,,,,,8783000000,,,,,,,,
shennan circuit company,,china,,,,,,8776000000,,,,,,,,
vornado realty trust,,usa,,,,,,8773000000,,,,,,,,
zozo,,japan,,,,,,8759000000,,,,,,,,
under armour,,usa,,,,,,8764000000,,,,,,,,
hk electric investments and hk electric investments,,hong kong,,,,,,8757000000,,,,,,,,
