name,headquarters,country,address,founded,employees,ceo,founders,market_cap,share_price,categories,sector,link,type
paycom software inc,"oklahomacity,ok,unitedstates",united states,, 1998," 5,385",chad r richison,,19870000000,,,technology,,
vedanta limited,"mumbai,india",india,, 22 april 2003 as angelchange limited ," 17,047",sunil duggal,,19930000000,,,basic materials,,
trina solar co ltd,"changzhou,china",china,,," 18,645",,,19940000000,,,technology,,
tradeweb markets inc,"newyork,ny,unitedstates",united states,, 1998," 1,046",lee olesky,,19980000000,,,financials,,
sun communities inc,"southfield,mi,unitedstates",united states,, 1975," 4,948",gary a shiffman,,19980000000,,,real estate,,
hannover ruck se,"hanover,germany",germany,,," 3,346",jean-jacques henchoz,,20020000000,,,financials,,
perkinelmer inc,"waltham,ma,unitedstates",united states,, 1937," 16,700",prahlad r singh phd,,20050000000,,,healthcare,,
norsk hyasa,"oslo,norway",norway,,," 31,264",hilde merete aasheim,,20100000000,,,                                        basic materials                                    ,,
principal financial group inc,"desmoines,ia,unitedstates",united states,, 1879," 18,600",daniel joseph houston,,20130000000,,,financials,,
imperial brands plc,"bristol,unitedkingdom",united kingdom,, 1901," 30,300",stefan bomhard,,20140000000,,,consumer staples,,
ctbc financial holding co ltd,"taipeicity,taiwan",taiwan,,," 21,159",,,20150000000,,,financials,,
china railway group ltd,"kowloon,hongkong",hong kong,,," 288,729",,,20150000000,,,industrials,,
telenor asa,"fornebu,norway",norway,,," 18,000",sigve brekke,,20150000000,,,                                        communication services                                    ,,
swiss life holding ag,"zurich,switzerland",switzerland,,," 8,623",patrick frost,,20160000000,,,financials,,
the people's insurance company group of china ltd,"beijing,china",china,,," 193,494",,,27930000000,,,financials,,
ck hutchison holdings ltd,"central,hongkong",hong kong,,," 172,907",,,27940000000,,,industrials,,
airports of thailand public company ltd,"bangkok,thailand",thailand,,,,,,28000000000,,,industrials,,
sirius xm holdings inc,"newyork,ny,unitedstates",united states,," july 29, 2008"," 5,590",jennifer c witz,,28050000000,,,communication services,,
porsche automobil holding se,"stuttgart,germany",germany,,, 888,george wills,,28150000000,,,consumer discretionary,,
semiconductor manufacturing international corp,"shanghai,china",china,,," 17,354",hai jun zhao,,28240000000,,,technology,,
tesco plc,"welwyngardencity,unitedkingdom",united kingdom,," 1919  1919  - hackney, london, england"," 360,000",ken murphy,,28110000000,,,consumer staples,,
equifax inc,"atlanta,ga,unitedstates",united states,, 1899," 12,700",mark w begor,,28240000000,,,industrials,,
ashtead group plc,"london,unitedkingdom",united kingdom,, 1947," 21,033",brendan horgan,,28280000000,,,industrials,,
cerner corporation,"northkansascity,mo,unitedstates",united states,, 1979," 25,150",david todd feinberg mba,,28310000000,,,healthcare,,
hormel foods corporation,"austin,mn,unitedstates",united states,, 1891," 20,000",james p snee,,28520000000,,,consumer staples,,
apa group,"sydney,nsw,australia",australia,,," 2,000",robert anthony wheals ca bcom bcom ca gaicd maicd,,28550000000,,,utilities,,
naturgy energy group sa,"humanesdemadrid,spain",spain,,," 7,231",francisco miguel reynas massanet,,28710000000,,,utilities,,
techtronic industries company ltd,"kwaichung,hongkong",hong kong,,," 51,426",joseph galli jr bsba mba mba,,28750000000,,,industrials,,
csx corporation,"jacksonville,fl,unitedstates",united states,," november 1, 1980"," 20,900",james m foote,,28900000000,,,industrials,,
svb financial group,"santaclara,ca,unitedstates",united states,, 1983," 6,567",gregory w becker,,28910000000,,,financials,,
cosco shipping holdings co ltd,"shanghai,china",china,,," 29,379",,,28930000000,,,industrials,,
rwe ag,"essen,germany",germany,,," 18,902",markus krebber,,29060000000,,,utilities,,
las vegas sands corp,"lasvegas,nv,unitedstates",united states,," november 17, 1988"," 44,500",robert glen goldstein,,29070000000,,,consumer discretionary,,
tongwei co ltd,"chengdu,china",china,,," 25,549",,,29100000000,,,consumer staples,,
rogers communications inc,"toronto,on,canada",canada,,," 23,000",anthony staffieri fca fca fcpa,,29130000000,,,communication services,,
electricite de france sa,"paris,france",france,,," 163,423",jean-bernard levy,,29170000000,,,utilities,,
amadeus it group sa,"madrid,spain",spain,,," 15,936",luis maroto camino,,29190000000,,,technology,,
astellas pharma inc,"tokyo,japan",japan,,," 15,455",kenji yasukawa phd,,29220000000,,,healthcare,,
keysight technologies inc,"santarosa,ca,unitedstates",united states,, 2014," 14,300",ronald s nersesian,,29400000000,,,technology,,
ball corporation,"westminster,ca,unitedstates",united states,, 1880," 24,300",john a hayes,,29400000000,,,consumer discretionary,,
saudi electricity company,"riyadh,saudiarabia",saudi arabia,,,,,,29420000000,,,utilities,,
weyerhaeuser company,"seattle,wa,unitedstates",united states,, 1900," 9,214",devin w stockfish esq jd,,29420000000,,,real estate,,
nasdaq inc,"newyork,ny,unitedstates",united states,," february 8, 1971"," 5,814",adena t friedman,,29520000000,,,financials,,
spotify technology sa,"luxembourg,luxembourg",luxembourg,, 23 april 2006," 6,617",daniel g ek,,29560000000,,,                                        communication services                                    ,,
copart inc,"dallas,tx,unitedstates",united states,," vallejo, california 1982"," 8,600",a jayson adair,,29580000000,,,industrials,,
cathay financial holding co ltd,"taipei,taiwan",taiwan,,," 57,347",,,29580000000,,,financials,,
unicredit spa,"milan,mi,italy",italy,,," 80,879",andrea orcel,,29650000000,,,financials,,
kbc group nv,"brussels,belgium",belgium,,," 33,916",johan thijs,,29810000000,,,financials,,
match group inc,"dallas,tx,unitedstates",united states,, 1986," 2,500",sharmistha dubey,,29820000000,,,communication services,,
willis towers watson plc,"london,unitedkingdom",united kingdom,, 5 january 2016," 46,000",carl a hess,,29850000000,,,financials,,
riyad bank,"riyadh,saudiarabia",saudi arabia,,," 5,660",mohammed abdullah al-yahya,,29860000000,,,financials,,
vestas wind systea-s,"aarhus,denmark",denmark,,," 29,427",henrik andersen,,29930000000,,,industrials,,
cummins inc,"columbus,in,unitedstates",united states,, 1919," 59,900",n thomas linebarger,,29940000000,,,industrials,,
assa abloy ab,"stockholm,sweden",sweden,,," 51,000",nico delvaux,,30050000000,,,industrials,,
alexandria real estate equities inc,"pasadena,ca,unitedstates",united states,, october 1994, 559,peter m moglia,,30100000000,,,real estate,,
compagnie de saint-gobain sa,"courbevoie,france",france,,," 167,816",benoit bazin,,30160000000,,,industrials,,
west pharmaceutical services inc,"exton,pa,unitedstates",united states,, 1923," 10,065",eric m green,,30230000000,,,healthcare,,
fujitsu ltd,"tokyo,japan",japan,,," 126,371",takahito tokita,,30280000000,,,technology,,
american water works company inc,"camden,nj,unitedstates",united states,, 1886," 6,400",m susan hardwick,,30430000000,,,utilities,,
cbre group inc,"losangeles,ca,unitedstates",united states,," august 27, 1906"," 105,000",robert e sulentic,,30450000000,,,real estate,,
fifth third bancorp,"cincinnati,oh,unitedstates",united states,," june 17, 1858"," 19,112",gregory d carmichael,,30460000000,,,financials,,
bae systeplc,"london,unitedkingdom",united kingdom,, 30 november 1999," 89,600",,,30510000000,,,industrials,,
ferguson plc,"wokingham,unitedkingdom",united kingdom,,," 31,000",kevin murphy,,30520000000,,,industrials,,
shimano inc,"sakai,japan",japan,,," 12,244",yozo shimano,,21510000000,,,consumer discretionary,,
contura energy inc,"bristol,tn,unitedstates",united states,," july 26, 2016", 936,thomas e jorden,,21570000000,,,energy,,
b3 sa - brasil bolsa balcao,"saopaulo,sp,brazil",brazil,,,,gilson finkelsztain,,21580000000,,,financials,,
teledyne technologies incorporated,"thousandoaks,ca,unitedstates",united states,, 1960," 14,500",robert mehrabian,,21650000000,,,technology,,
keycorp,"cleveland,oh,unitedstates",united states,, 1825," 17,654",christopher marrott gorman,,21710000000,,,financials,,
m&t bank corporation,"buffalo,ny,unitedstates",united states,," august 29, 1856"," 17,115",rene f jones cpa,,21740000000,,,financials,,
dai-ichi life holdings inc,"tokyo,japan",japan,,," 64,823",,,21760000000,,,financials,,
ulta beauty inc,"bolingbrook,il,unitedstates",united states,, 1990," 16,000",david c kimbell,,21820000000,,,consumer discretionary,,
zebra technologies corporation,"lincolnshire,il,unitedstates",united states,, 1969," 9,800",anders gustafsson,,21870000000,,,technology,,
monolithic power systeinc,"kirkland,wa,unitedstates",united states,, 1997," 2,773",michael r hsing,,21870000000,,,technology,,
restaurant brands international limited partnership,"toronto,on,canada",canada,,," 5,700",,,21890000000,,,consumer discretionary,,
duke realty corporation,"indianapolis,in,unitedstates",united states,, 1972, 340,james b connor,,21930000000,,,real estate,,
huntington bancshares incorporated,"columbus,oh,unitedstates",united states,, 1866," 18,442",stephen d steinour,,21930000000,,,financials,,
cnh industrial nv,"london,unitedkingdom",united kingdom,, 2012," 71,895",scott wellington wine,,21930000000,,,industrials,,
nibe industrier ab,"markaryd,sweden",sweden,,," 20,400",gerteric lindquist,,21930000000,,,industrials,,
cf industries holdings inc,"deerfield,il,unitedstates",united states,, 1946 ," 2,970",w anthony will,,21950000000,,,basic materials,,
cincinnati financial corporation,"fairfield,oh,unitedstates",united states,," cincinnati, ohio, u.s 1950"," 5,166",steven justus johnston cfa cera cfa fcas maaa,,21990000000,,,financials,,
toyota industries corp,"kariya,japan",japan,,," 66,947",,,21990000000,,,consumer discretionary,,
geberit ag,"rapperswil-jona,switzerland",switzerland,,," 11,149",christian buhl,,22030000000,,,industrials,,
zto express cayman inc,"shanghai,china",china,,," 22,536",meisong lai,,22050000000,,,industrials,,
unicharm corp,"tokyo,japan",japan,,," 16,665",takahisa takahara,,22080000000,,,consumer staples,,
xp inc,"saopaulo,sp,brazil",brazil,, may 2001," 3,000",thiago maffra,,22160000000,,,financials,,
skyworks solutions inc,"irvine,ca,unitedstates",united states,, 2002," 11,000",liam k griffin,,22170000000,,,technology,,
crrc corp ltd,"beijing,china",china,,," 164,177",,,22210000000,,,industrials,,
continental resources inc,"oklahomacity,ok,unitedstates",united states,,," 1,254",william b berry bsc msc,,22250000000,,,energy,,
huntington bancshares inc,"columbus,oh,unitedstates",united states,,," 18,442",stephen d steinour,,22260000000,,,financials,,
fomento economico mexicano sab de cv,"monterrey,nl,mexico",mexico,, 1890," 320,808",alfonso garza garza,,22280000000,,,consumer staples,,
teleperformance se,"paris,france",france,,," 420,000",daniel julien,,22300000000,,,industrials,,
bio-rad laboratories inc,"hercules,ca,unitedstates",united states,, 1952," 7,900",norman d schwartz,,22320000000,,,healthcare,,
hennes & mauritz ab,"stockholm,sweden",sweden,,," 155,000",,,22330000000,,,consumer discretionary,,
banco do brasil sa,"brasilia,df,brazil",brazil,,," 84,597",fausto de andrade ribeiro,,22360000000,,,financials,,
tata motors limited,"mumbai,india",india,, 1945," 75,278",thierry yves henri bollore,,22380000000,,,consumer discretionary,,
sumitomo corp,"tokyo,japan",japan,,," 74,920",masayuki hyodo,,22420000000,,,industrials,,
china national nuclear power co ltd,"beijing,china",china,,," 14,506",,,22420000000,,,utilities,,
okta inc,"sanfrancisco,ca,unitedstates",united states,, january 2009," 5,030",todd mckinnon,,22450000000,,,technology,,
ems-chemie holding ag,"domat/ems,switzerland",switzerland,,," 2,646",magdalena martullo-blocher,,22480000000,,,basic materials,,
essex property trust inc,"sanmateo,ca,unitedstates",united states,, 1971," 1,739",michael j schall cpa,,22510000000,,,real estate,,
coca-cola europacific partners plc,"uxbridge,unitedkingdom",united kingdom,,," 22,000",damian paul gammell,,22530000000,,,consumer staples,,
the hong kong and china gas company ltd,"northpoint,hongkong",hong kong,,," 55,302",,,22540000000,,,utilities,,
komatsu ltd,"tokyo,japan",japan,,," 61,564",hiroyuki ogawa,,22560000000,,,industrials,,
grupo financiero banorte sab de cv,"santafe,df,mexico",mexico,,,,jose marcos ramirez miguel,,22600000000,,,financials,,
picc property and casualty company ltd,"beijing,china",china,,," 171,508",,,22620000000,,,financials,,
kellogg company,"battlecreek,mi,unitedstates",united states,," february 19, 1906"," 31,000",steven a cahillane,,22630000000,,,consumer staples,,
hewlett packard enterprise company,"houston,tx,unitedstates",united states,," november 1, 2015"," 60,400",antonio fabio neri,,22650000000,,,technology,,
shanghai international port,"shanghai,china",china,,," 14,068",jun yan,,22650000000,,,industrials,,
ucb sa,"brussels,belgium",belgium,,," 8,600",jean-christophe tellier,,22710000000,,,healthcare,,
panasonic corp,"kadoma,japan",japan,,," 240,786",yuki kusumi,,22730000000,,,technology,,
eurofins scientific se,"luxembourgcity,luxembourg",luxembourg,,," 57,992",gilles g martin phd,,22750000000,,,                                        healthcare                                    ,,
sociedad quimica y minera de chile sa,"santiago,chile",chile,," june 11th, 1968"," 6,081",,,22770000000,,,basic materials,,
epiroc ab,"nacka,sweden",sweden,,," 15,529",helena hedblom msc,,24080000000,,,industrials,,
vulcan materials company,"birmingham,al,unitedstates",united states,, 1909 as birmingham slag company," 11,912",james thomas hill,,24080000000,,,basic materials,,
bt group plc,"london,unitedkingdom",united kingdom,, 18 june 1846," 99,700",philip eric rene jansen,,24090000000,,,communication services,,
fujifilm holdings corp,"tokyo,japan",japan,,," 73,275",teiichi goto,,24120000000,,,industrials,,
fresenius se & co kgaa,"badhomburgvorderhohe,germany",germany,,," 316,078",stephan sturm,,24120000000,,,healthcare,,
mid-america apartment communities inc,"germantown,tn,unitedstates",united states,, 1977," 2,429",h eric bolton jr,,24180000000,,,real estate,,
slack technologies inc,"sanfrancisco,ca,unitedstates",united states,," vancouver, british columbia, canada 2009"," 1,664",phanich sodsee,,24300000000,,,technology,,
northern trust corporation,"chicago,il,unitedstates",united states,, 1889," 21,100",michael g o'grady,,24420000000,,,financials,,
xpeng inc,"guangzhou,china",china,, 2014," 5,084",xiaopeng he,,24440000000,,,consumer discretionary,,
aena sme sa,"madrid,spain",spain,,," 8,162",maurici lucena betriu,,24450000000,,,industrials,,
evergreen marine corp,"taipei,taiwan",taiwan,,,,,,24490000000,,,industrials,,
woodside petroleum ltd,"perth,wa,australia",australia,, 26 july 1954," 3,684",marguerite eileen o'neill bsc msc,,24600000000,,,energy,,
live nation entertainment inc,"beverlyhills,ca,unitedstates",united states,," january 25, 2010"," 10,200",michael rapino,,24610000000,,,communication services,,
china minsheng banking corp ltd,"beijing,china",china,,," 59,262",,,24650000000,,,financials,,
ameren corporation,"st.louis,mo,unitedstates",united states,, 1997," 9,116",martin j lyons jr,,24790000000,,,utilities,,
church & dwight co inc,"ewing,nj,unitedstates",united states,," 1847: as john dwight and company 1896: as church & dwight, co."," 5,100",matthew thomas farrell,,24810000000,,,consumer staples,,
verisign inc,"reston,va,unitedstates",united states,," april 12, 1995", 902,d james bidzos,,24810000000,,,technology,,
diamondback energy inc,"midland,tx,unitedstates",united states,,, 870,travis d stice,,24840000000,,,energy,,
seagen inc,"bothell,wa,unitedstates",united states,, 1997," 2,675",clay b siegall,,24870000000,,,healthcare,,
palantir technologies inc,"denver,co,unitedstates",united states,, 2003," 2,920",alexander c karp,,24910000000,,,technology,,
delta air lines inc,"atlanta,ga,unitedstates",united states,," march 2, 1925"," 83,000",edward h bastian,,24920000000,,,industrials,,
edp renovaveis sa,"madrid,spain",spain,,," 2,114",miguel stilwell de andrade,,25010000000,,,utilities,,
gartner inc,"stamford,ct,unitedstates",united states,, 1979," 16,600",eugene a hall,,25030000000,,,technology,,
cdw corporation,"lincolnshire,il,unitedstates",united states,, 1984," 13,900",christine a leahy,,25040000000,,,technology,,
the mosaic company,"tampa,fl,unitedstates",united states,," october 22, 2004"," 12,525",james c o'rourke peng,,25090000000,,,basic materials,,
skandinaviska enskilda banken ab,"stockholm,sweden",sweden,,," 15,500",johan torgeby,,25150000000,,,financials,,
galaxy entertainment group ltd,"central,hongkong",hong kong,,," 17,088",,,25170000000,,,consumer discretionary,,
legrand sa,"limoges,france",france,,," 38,207",benoat coquart,,25190000000,,,industrials,,
enphase energy inc,"fremont,ca,unitedstates",united states,, 2006," 2,260",badrinarayanan kothandaraman,,25200000000,,,technology,,
ck asset holdings limited,"central,hongkong",hong kong,,," 54,000",,,25210000000,,,real estate,,
albemarle corporation,"charlotte,nc,unitedstates",united states,, 1994," 6,000",jerry kent masters jr,,25250000000,,,basic materials,,
firstenergy corp,"akron,oh,unitedstates",united states,," november 7, 1997"," 12,395",steven e strah,,25260000000,,,utilities,,
yanzhou coal mining company ltd,"zoucheng,china",china,,," 63,869",,,25260000000,,,energy,,
clp holdings ltd,"hunghom,hongkong",hong kong,,," 7,061",richard kendall lancaster be,,25290000000,,,utilities,,
straumann holding ag,"basel,switzerland",switzerland,,," 8,692",guillaume daniellot,,25310000000,,,healthcare,,
lennar corporation,"miami,fl,unitedstates",united states,, 1954," 10,753",jonathan m jaffe,,25340000000,,,consumer discretionary,,
nan ya plastics corp,"kaohsiung,taiwan",taiwan,,,,,,25410000000,,,basic materials,,
united rentals inc,"stamford,ct,unitedstates",united states,," august 14, 1997"," 20,400",matthew j flannery,,25460000000,,,industrials,,
axis bank ltd,"mumbai,india",india,,," 86,266",amitabh chaudhry,,25540000000,,,financials,,
banco santander brasil sa,"saopaulo,sp,brazil",brazil,, 1982," 48,834",mario roberto opice leao,,25590000000,,,financials,,
mongodb inc,"newyork,ny,unitedstates",united states,, 2007," 2,539",dev c ittycheria,,25730000000,,,technology,,
mitsubishi electric corporation,"tokyo,japan",japan,," january 15, 1921"," 145,653",kei uruma,,25610000000,,,industrials,,
laboratory corporation of america holdings,"burlington,nc,unitedstates",united states,," september 5, 1978"," 67,950",adam h schechter,,25750000000,,,healthcare,,
the hartford financial services group inc,"hartford,ct,unitedstates",united states,, 1810," 18,100",christopher jerome swift cpa,,25760000000,,,financials,,
enbw energie baden-wuerttemberg ag,"karlsruhe,germany",germany,,," 24,519",frank mastiaux,,25820000000,,,utilities,,
li auto inc,"beijing,china",china,, 2015," 11,901",xiang li,,25830000000,,,consumer discretionary,,
central japan railway co,"nagoya,japan",japan,,," 30,153",,,26000000000,,,industrials,,
telefonica sa,"madrid,spain",spain,, 19 april 1924," 104,150",jose maraa alvarez-pallete lopez,,26040000000,,,communication services,,
roblox corp,"sanmateo,ca,unitedstates",united states,,," 1,600",david baszucki,,26050000000,,,communication services,,
china everbright bank company ltd,"beijing,china",china,,," 46,989",,,26130000000,,,financials,,
realty income corporation,"sandiego,ca,unitedstates",united states,, 1969, 367,sumit roy,,26180000000,,,real estate,,
sonova holding ag,"stafa,switzerland",switzerland,,," 14,922",arnd kaldowski,,26220000000,,,healthcare,,
national bank of canada,"montreal,qc,canada",canada,, november 1979," 27,804",laurent ferreira,,26290000000,,,financials,,
lyondellbasell advanced polymers inc,"fairlawn,oh,unitedstates",united states,,," 5,300",bhavesh v patel,,26380000000,,,basic materials,,
canon inc,"tokyo,japan",japan,, 10 august 1937," 184,034",fujio mitarai,,26380000000,,,technology,,
deutsche bank ag,"frankfurtammain,germany",germany,, 10 march 1869," 82,969",christian sewing,,26380000000,,,financials,,
intact financial corporation,"toronto,on,canada",canada,, 1809," 26,000",charles j g brindamour bsc,,26400000000,,,financials,,
dte energy company,"detroit,mi,unitedstates",united states,,," 10,300",gerard m anderson,,26410000000,,,utilities,,
southwest airlines co,"dallas,tx,unitedstates",united states,," march 15, 1967"," 55,100",robert e jordan,,26520000000,,,industrials,,
thales sa,"courbevoie,france",france,,," 81,098",patrice caine,,26550000000,,,industrials,,
unity software inc,"sanfrancisco,ca,unitedstates",united states,, 2004," 5,245",john s riccitiello,,26560000000,,,technology,,
kansas city southern,"kansascity,mo,unitedstates",united states,, 1887," 6,522",patrick j ottensmeyer,,26590000000,,,industrials,,
pg&e corporation,"sanfrancisco,ca,unitedstates",united states,, 1905," 26,000",patricia kessler poppe,,26660000000,,,utilities,,
cheniere energy partners lp,"houston,tx,unitedstates",united states,,,,jack a fusco,,26680000000,,,energy,,
sandvik ab,"stockholm,sweden",sweden,,," 44,133",stefan widing,,26710000000,,,industrials,,
vonovia se,"bochum,germany",germany,,," 16,051",rolf eberhard buch,,26780000000,,,real estate,,
beijing wantai biological pharmacy enterprise co ltd,"beijing,china",china,,," 3,103",,,26800000000,,,healthcare,,
evolution gaming group ab,"stockholm,sweden",sweden,,," 8,987",,,26820000000,,,consumer discretionary,,
bridgestone corp,"tokyo,japan",japan,,," 138,036",shuichi ishibashi,,26880000000,,,consumer discretionary,,
zimmer biomet holdings inc,"warsaw,in,unitedstates",united states,, 1927," 19,500",bryan c hanson,,26940000000,,,healthcare,,
aier eye hospital group co ltd,"changsha,china",china,,," 22,808",,,26950000000,,,healthcare,,
shaanxi coal industry company ltd,"xi'an,china",china,,," 36,344",,,26950000000,,,energy,,
ansys inc,"canonsburg,pa,unitedstates",united states,," canonsburg, pennsylvania, united states 1970"," 5,100",ajei s gopal phd,,26980000000,,,technology,,
chocoladefabriken lindt & sprungli ag,"kilchberg,switzerland",switzerland,,," 14,000",dieter weisskopf phd,,27080000000,,,consumer staples,,
tractor supply company,"brentwood,tn,unitedstates",united states,, 1938," 22,000",harry a lawton iii,,27090000000,,,consumer discretionary,,
fubon financial holding co ltd,"taipei,taiwan",taiwan,,," 44,461",,,27130000000,,,financials,,
gazprom neft pjsc,"saintpetersburg,russia",russia,,,,alexander valerievich dyukov,,27140000000,,,energy,,
interactive brokers group inc,"greenwich,ct,unitedstates",united states,," new york city, united states 1978"," 2,571",milan galik,,27220000000,,,financials,,
will semiconductor co ltd,"shanghai,china",china,,," 3,291",,,27240000000,,,technology,,
ganfeng lithium co ltd,"xinyu,china",china,,," 5,533",liangbin li,,27250000000,,,basic materials,,
ntt data corp,"tokyo,japan",japan,,," 139,677",hiroshi honma,,27260000000,,,technology,,
mccormick & company incorporated,"huntvalley,md,unitedstates",united states,, 1889," 14,000",lawrence e kurzius,,27290000000,,,consumer staples,,
kone oyj,"espoo,finland",finland,,," 62,720",henrik ehrnrooth msc econ,,27290000000,,,industrials,,
nari technology co ltd,"nanjing,china",china,,," 8,806",,,27330000000,,,industrials,,
ww grainger inc,"lakeforest,il,unitedstates",united states,, 1927," 22,700",donald g macpherson,,27330000000,,,industrials,,
dr horton inc,"arlington,tx,unitedstates",united states,, 1978," 11,788",david v auld,,27340000000,,,consumer discretionary,,
sartorius ag,"gottingen,germany",germany,,," 13,832",joachim kreuzburg,,27350000000,,,healthcare,,
extra space storage inc,"saltlakecity,ut,unitedstates",united states,, 1977," 4,309",joseph daniel margolis jd,,27370000000,,,real estate,,
sampo oyj,"helsinki,finland",finland,,," 13,340",torbjorn magnusson,,27460000000,,,financials,,
caixabank sa,"valencia,spain",spain,,," 49,607",gonzalo maria gortazar rotaeche,,27580000000,,,financials,,
on semiconductor corporation,"phoenix,az,unitedstates",united states,, 1999," 30,000",hassane s el-khoury,,27630000000,,,technology,,
wolters kluwer nv,"alphenaandenrijn,netherlands",netherlands,,," 19,454",nancy mckinstry,,27650000000,,,communication services,,
edison international,"rosemead,ca,unitedstates",united states,, 1886," 13,003",pej pizarro,,27670000000,,,utilities,,
swiss re ag,"zurich,switzerland",switzerland,,," 13,985",,,27800000000,,,financials,,
thai beverage public company ltd,"bangkok,thailand",thailand,,,,thapana sirivadhanabhakdi,,27810000000,,,consumer staples,,
great-west lifeco inc,"winnipeg,mb,canada",canada,, 1891," 28,000",paul anthony mahon,,27850000000,,,financials,,
koninklijke philips nv,"amsterdam,netherlands",netherlands,, 15 may 1891," 78,189",franaois adrianus van houten,,27890000000,,,healthcare,,
first republic bank,"sanfrancisco,ca,unitedstates",united states,, 1985," 6,295",michael j roffler,,27900000000,,,financials,,
heineken holding nv,"amsterdam,netherlands",netherlands,,," 82,257",,,22780000000,,,consumer staples,,
sabic agri-nutrients company,"jubail,saudiarabia",saudi arabia,,,,abdulrahman ahmed shamsaddin,,22780000000,,,basic materials,,
genmab a/s,"copenhagen,denmark",denmark,,," 1,212",jan gj van de winkel,,22830000000,,,healthcare,,
hengli petrochemical coltd,"dalian,china",china,,," 29,522",,,22860000000,,,consumer discretionary,,
ppl corporation,"allentown,pa,unitedstates",united states,," june 4, 1920"," 5,607",vincent sorgi,,22870000000,,,utilities,,
dover corporation,"downersgrove,il,unitedstates",united states,, 1955," 25,000",richard joseph tobin,,22940000000,,,industrials,,
vf corporation,"greenwoodvillage,co,unitedstates",united states,, october 1899," 27,200",steven e rendle,,22960000000,,,consumer discretionary,,
olympus corp,"tokyo,japan",japan,,," 31,653",yasuo takeuchi,,23000000000,,,healthcare,,
royalty pharma plc,"newyork,ny,unitedstates",united states,,,,pablo gerardo legorreta,,23040000000,,,healthcare,,
invitation homes inc,"dallas,tx,unitedstates",united states,, 2012," 1,240",dallas b tanner,,23090000000,,,real estate,,
china international capital corp ltd,"beijing,china",china,,," 9,372",zhaohui huang,,23130000000,,,financials,,
terumo corp,"tokyo,japan",japan,,," 26,482",shinjiro sato,,23160000000,,,healthcare,,
societe generale sa,"paris,france",france,,," 124,089",frederic oudea,,23180000000,,,financials,,
wens foodstuff group co ltd,"yunfu,china",china,,," 52,809",,,23200000000,,,consumer staples,,
fox corporation,"newyork,ny,unitedstates",united states,," january 1, 2019"," 9,000",lachlan keith murdoch,,23260000000,,,communication services,,
sany heavy industry co ltd,"beijing,china",china,,," 24,586",,,23270000000,,,industrials,,
carnival corporation & plc,"miami,fl,unitedstates",united states,, 1972," 40,000",arnold w donald,,23290000000,,,consumer discretionary,,
huazhu group limited,"shanghai,china",china,, 2005," 18,352",,,23340000000,,,consumer discretionary,,
garmin ltd,"schaffhausen,switzerland",switzerland,, october 1989," 18,700",clifton albert pemble,,23350000000,,,technology,,
united microelectronics corporation,"hsinchucity,taiwan",taiwan,,," 19,500",,,23350000000,,,technology,,
liberty broadband corporation,"englewood,co,unitedstates",united states,,,,gregory b maffei,,23400000000,,,communication services,,
formosa plastics corp,"kaohsiung,taiwan",taiwan,,,,,,23420000000,,,basic materials,,
fortis inc,"st.john's,nf,canada",canada,,," 9,095",david gerard hutchens,,23430000000,,,utilities,,
rocket companies inc,"detroit,mi,unitedstates",united states,, 1985," 26,000",jay d farner,,23440000000,,,financials,,
maxim integrated products inc,"sanjose,ca,unitedstates",united states,, 1983," 7,100",,,23440000000,,,technology,,
mtn group ltd,"johannesburg,southafrica",south africa,,," 21,975",ralph tendai mupita bsc mba,,23450000000,,,communication services,,
kubota corp,"osaka,japan",japan,,," 43,293",,,23460000000,,,industrials,,
first quantum minerals ltd,"toronto,on,canada",canada,, 1983," 20,000",philip kelvin rodda pascall,,23470000000,,,basic materials,,
pt bank mandiri persero tbk,"jakarta,indonesia",indonesia,,," 37,840",,,23510000000,,,financials,,
beiersdorf ag,"hamburg,germany",germany,,," 20,567",vincent warnery,,23510000000,,,consumer staples,,
sungrow power supply co ltd,"hefei,china",china,,," 4,492",ren xian cao,,23550000000,,,industrials,,
stanley black & decker inc,"newbritain,ct,unitedstates",united states,, 1843," 71,300",james m loree,,23570000000,,,industrials,,
baoshan iron & steel co ltd,"shanghai,china",china,,," 47,710",,,23590000000,,,basic materials,,
horizon therapeutics public limited company,"dublin,ireland",ireland,, 2005," 1,890",timothy p walbert,,23640000000,,,healthcare,,
compagnie generale des etablissements michelin sca,"clermont-ferrand,france",france,,," 118,400",florent menegaux,,23650000000,,,consumer discretionary,,
sse plc,"perth,unitedkingdom",united kingdom,, 1998," 11,865",alistair phillips-davies,,23730000000,,,utilities,,
endesa sa,"madrid,spain",spain,,," 9,258",jose damian bogas galvez,,23780000000,,,utilities,,
ventas inc,"chicago,il,unitedstates",united states,, 1998, 434,debra a cafaro,,23810000000,,,real estate,,
eve energy co ltd,"huizhou,china",china,,," 9,669",,,23820000000,,,industrials,,
splunk inc,"sanfrancisco,ca,unitedstates",united states,, october 2003," 7,500",graham vivian smith,,23840000000,,,technology,,
m3 inc,"tokyo,japan",japan,,," 8,249",,,23890000000,,,healthcare,,
entergy corporation,"neworleans,la,unitedstates",united states,, 1913," 12,369",leo p denault,,23920000000,,,utilities,,
steris plc,"dublin,ireland",ireland,, 1985," 13,000",daniel a carestio,,23930000000,,,healthcare,,
