name,headquarters,country,address,founded,employees,ceo,founders,market_cap,share_price,categories,sector,link,type
industrial bank co ltd,,china,,,,,,66870000000,,,financials,,
dbs group holdings ltd,,singapore,,,,,,66740000000,,,financials,,
icici bank limited,,india,,,,,,66620000000,,,financials,,
equinix inc reit,,united states,,,,,,66350000000,,,real estate,,
newmont corporation,,united states,,,,,,65890000000,,,basic materials,,
ford motor company,,united states,,,,,,65740000000,,,consumer discretionary,,
colgate-palmolive company,,united states,,,,,,65640000000,,,consumer staples,,
exelon corporation,,united states,,,,,,65530000000,,,utilities,,
snowflake inc,,united states,,,,,,65040000000,,,technology,,
oriental land co ltd,,japan,,,,,,64660000000,,,consumer discretionary,,
sk hynix inc,,south korea,,,,,,64600000000,,,technology,,
ap moller - maersk a-s,,denmark,,,,,,64400000000,,,industrials,,
shin-etsu chemical co ltd,,japan,,,,,,63430000000,,,basic materials,,
fedex corporation,,united states,,,,,,63250000000,,,industrials,,
boston scientific corporation,,united states,,,,,,63080000000,,,healthcare,,
pacificorp,,united states,,,,,,62870000000,,,utilities,,
dassault systemes se,,france,,,,,,62750000000,,,technology,,
metlife inc,,united states,,,,,,62690000000,,,financials,,
general motors company,,united states,,,,,,62690000000,,,consumer discretionary,,
sea limited,,singapore,,,,,,62660000000,,,communication services,,
uber technologies inc,,united states,,,,,,62660000000,,,technology,,
moody's corporation,,united states,,,,,,62580000000,,,financials,,
nintendo co ltd,,japan,,,,,,62200000000,,,communication services,,
pioneer natural resources company,,united states,,,,,,62190000000,,,energy,,
eaton corporation plc,,ireland,,,,,,62170000000,,,industrials,,
analog devices inc,,united states,,,,,,62000000000,,,technology,,
fidelity national information services inc,,united states,,,,,,61730000000,,,technology,,
banco santander sa,,spain,,,,,,61670000000,,,financials,,
hapag-lloyd ag,,germany,,,,,,61460000000,,,industrials,,
adyen nv,,netherlands,,,,,,61110000000,,,technology,,
atlas copco ab,,sweden,,,,,,60970000000,,,industrials,,
cnooc limited,,hong kong,,,,,,60190000000,,,energy,,
nutrien ltd,,canada,,,,,,60060000000,,,basic materials,,
block inc,,united states,,,,,,59950000000,,,technology,,
deutsche post ag,,germany,,,,,,59800000000,,,industrials,,
netease inc,,china,,,,,,59760000000,,,communication services,,
hong kong exchanges & clearing ltd,,hong kong,,,,,,59750000000,,,financials,,
capital one financial corporation,,united states,,,,,,59670000000,,,financials,,
emerson electric co,,united states,,,,,,59660000000,,,industrials,,
palo alto networks inc,,united states,,,,,,59650000000,,,technology,,
australia and new zealand banking group limited,,australia,,,,,,59550000000,,,financials,,
reckitt benckiser group plc,,united kingdom,,,,,,59530000000,,,consumer staples,,
nongfu spring co ltd,,china,,,,,,59500000000,,,consumer staples,,
saudi telecom company,,saudi arabia,,,,,,59470000000,,,communication services,,
southern copper corporation,,united states,,,,,,59460000000,,,basic materials,,
shenzhen mindray bio-medical electronics co ltd,,china,,,,,,59260000000,,,healthcare,,
vinci sa,,france,,,,,,59010000000,,,industrials,,
workday inc,,united states,,,,,,58700000000,,,technology,,
relx plc,,united kingdom,,,,,,58530000000,,,communication services,,
marvell technology group ltd,,bermuda,,,,,,58360000000,,,technology,,
air products and chemicals inc,,united states,,,,,,57820000000,,,basic materials,,
pernod ricard sa,,france,,,,,,57750000000,,,consumer staples,,
schlumberger limited,,united states,,,,,,57630000000,,,energy,,
marvell technology inc,,united states,,,,,,57620000000,,,technology,,
itau unibanco holding sa,,brazil,,,,,,57450000000,,,financials,,
enterprise products partners lp,,united states,,,,,,57430000000,,,energy,,
foshan haitian flavouring and food company ltd,,china,,,,,,57400000000,,,consumer staples,,
mitsubishi corp,,japan,,,,,,57230000000,,,industrials,,
canadian imperial bank of commerce,,canada,,,,,,57200000000,,,financials,,
marriott international inc,,united states,,,,,,57180000000,,,consumer discretionary,,
pinduoduo inc,,china,,,,,,57090000000,,,consumer discretionary,,
ihs markit ltd,,united kingdom,,,,,,56940000000,,,industrials,,
the saudi national bank,,saudi arabia,,,,,,56890000000,,,financials,,
tc energy corporation,,canada,,,,,,56770000000,,,energy,,
humana inc,,united states,,,,,,56550000000,,,healthcare,,
kla corporation,,united states,,,,,,56480000000,,,technology,,
bank of communications co ltd,,china,,,,,,56380000000,,,financials,,
bayerische motoren werke ag,,germany,,,,,,56170000000,,,consumer discretionary,,
macquarie group limited,,australia,,,,,,55990000000,,,financials,,
national grid plc,,united kingdom,,,,,,55880000000,,,utilities,,
daikin industriesltd,,japan,,,,,,55580000000,,,industrials,,
chugai pharmaceutical co ltd,,japan,,,,,,55310000000,,,healthcare,,
keurig pepper inc,,united states,,,,,,55280000000,,,consumer staples,,
ergo science corp,,united states,,,,,,55230000000,,,industrials,,
softbank group corp,,japan,,,,,,54930000000,,,communication services,,
heineken nv,,netherlands,,,,,,54870000000,,,consumer staples,,
ambev sa,,brazil,,,,,,54690000000,,,consumer staples,,
canadian pacific railway limited,,canada,,,,,,54590000000,,,industrials,,
marathon petroleum corporation,,united states,,,,,,54540000000,,,energy,,
american international group inc,,united states,,,,,,54310000000,,,financials,,
dollar general corporation,,united states,,,,,,54300000000,,,consumer staples,,
fortinet inc,,united states,,,,,,53860000000,,,technology,,
snap inc,,united states,,,,,,53860000000,,,communication services,,
ferrari nv,,italy,,,,,,53780000000,,,consumer discretionary,,
lonza group ltd,,switzerland,,,,,,53760000000,,,healthcare,,
london stock exchange group plc,,united kingdom,,,,,,53330000000,,,financials,,
thomson reuters corporation,,canada,,,,,,53300000000,,,industrials,,
basf se,,germany,,,,,,52760000000,,,basic materials,,
sempra energy,,united states,,,,,,52470000000,,,utilities,,
occidental petroleum corporation,,united states,,,,,,52300000000,,,energy,,
liberty bancshares inc oh,,united states,,,,,,52300000000,,,financials,,
fast retailing co ltd,,japan,,,,,,52290000000,,,consumer discretionary,,
nxp semiconductors nv,,netherlands,,,,,,52280000000,,,technology,,
xilinx inc,,united states,,,,,,52190000000,,,technology,,
itochu corp,,japan,,,,,,52190000000,,,industrials,,
eni spa,,italy,,,,,,52000000000,,,energy,,
stellantis nv,,netherlands,,,,,,51800000000,,,consumer discretionary,,
bce inc,,canada,,,,,,51710000000,,,communication services,,
denso corp,,japan,,,,,,51580000000,,,consumer discretionary,,
toyota motor corporation,,japan,,,,,,51550000000,,,consumer discretionary,,
l3harris technologies inc,,united states,,,,,,51510000000,,,industrials,,
agribank fcb,,united states,,,,,,51490000000,,,financials,,
general accident plc,,united kingdom,,,,,,51430000000,,,financials,,
archer-daniels-midland company,,united states,,,,,,51030000000,,,consumer staples,,
american electric power company inc,,united states,,,,,,50950000000,,,utilities,,
fortescue metals group limited,,australia,,,,,,50760000000,,,basic materials,,
hon hai precision industry co ltd,,taiwan,,,,,,50750000000,,,technology,,
china tourism group duty free corp ltd,,china,,,,,,50460000000,,,consumer discretionary,,
ecolab inc,,united states,,,,,,50290000000,,,basic materials,,
novatek pjsc,,russia,,,,,,50190000000,,,energy,,
synopsys inc,,united states,,,,,,50180000000,,,technology,,
safran sa,,france,,,,,,50020000000,,,industrials,,
illumina inc,,united states,,,,,,49910000000,,,healthcare,,
mercadolibre inc,,argentina,,,,,,49830000000,,,consumer discretionary,,
roper technologies inc,,united states,,,,,,49660000000,,,industrials,,
the kraft heinz company,,united states,,,,,,49420000000,,,consumer staples,,
centene corporation,,united states,,,,,,49320000000,,,healthcare,,
paychex inc,,united states,,,,,,49230000000,,,industrials,,
honda motor co ltd,,japan,,,,,,49110000000,,,consumer discretionary,,
hitachi ltd,,japan,,,,,,48920000000,,,industrials,,
scentre group,,australia,,,,,,48830000000,,,real estate,,
mediatek inc,,taiwan,,,,,,48740000000,,,technology,,
lululemon athletica inc,,canada,,,,,,48520000000,,,consumer discretionary,,
dow inc,,united states,,,,,,48500000000,,,basic materials,,
rosneft oil co pjsc,,russia,,,,,,48500000000,,,energy,,
mckesson corporation,,united states,,,,,,48460000000,,,healthcare,,
suncor energy inc,,canada,,,,,,48270000000,,,energy,,
vmware inc,,united states,,,,,,48170000000,,,technology,,
johnson controls international plc,,ireland,,,,,,48150000000,,,industrials,,
o'reilly automotive inc,,united states,,,,,,48140000000,,,consumer discretionary,,
grupo mexico sab de cv,,mexico,,,,,,48000000000,,,basic materials,,
crowdstrike holdings inc,,united states,,,,,,47890000000,,,technology,,
naspers ltd,,south africa,,,,,,47730000000,,,communication services,,
autodesk inc,,united states,,,,,,47690000000,,,technology,,
prudential financial inc,,united states,,,,,,47170000000,,,financials,,
open joint stock company omz,,russia,,,,,,47150000000,,,industrials,,
cognizant technology solutions corporation,,united states,,,,,,47070000000,,,technology,,
nucor corporation,,united states,,,,,,46860000000,,,basic materials,,
dexcom inc,,united states,,,,,,46860000000,,,healthcare,,
banco bradesco sa,,brazil,,,,,,46710000000,,,financials,,
nidec corp,,japan,,,,,,46330000000,,,industrials,,
adidas ag,,germany,,,,,,46130000000,,,consumer discretionary,,
sika ag,,switzerland,,,,,,46010000000,,,basic materials,,
baidu inc,,china,,,,,,45980000000,,,communication services,,
takeda pharmaceutical company limited,,japan,,,,,,45890000000,,,healthcare,,
the hershey company,,united states,,,,,,45830000000,,,consumer staples,,
amphenol corporation,,united states,,,,,,45770000000,,,technology,,
vanjia corp,,united states,,,,,,45740000000,,,consumer discretionary,,
vodafone group plc,,united kingdom,,,,,,45740000000,,,communication services,,
idexx laboratories inc,,united states,,,,,,45640000000,,,healthcare,,
the travelers companies inc,,united states,,,,,,45560000000,,,financials,,
infineon technologies ag,,germany,,,,,,45350000000,,,technology,,
constellation brands inc,,united states,,,,,,45210000000,,,consumer staples,,
datadog inc,,united states,,,,,,45130000000,,,technology,,
mitsui & co ltd,,japan,,,,,,45090000000,,,energy,,
saudi arabian mining company,,saudi arabia,,,,,,45000000000,,,basic materials,,
pjsc lukoil,,russia,,,,,,44960000000,,,energy,,
intesa sanpaolo spa,,italy,,,,,,44950000000,,,financials,,
te connectivity ltd,,switzerland,,,,,,44780000000,,,technology,,
autozone inc,,united states,,,,,,44390000000,,,consumer discretionary,,
iqvia holdings inc,,united states,,,,,,44320000000,,,healthcare,,
cintas corporation,,united states,,,,,,44320000000,,,industrials,,
cadence design systeinc,,united states,,,,,,44230000000,,,technology,,
chipotle mexican grill inc,,united states,,,,,,44110000000,,,consumer discretionary,,
sumitomo mitsui financial group inc,,japan,,,,,,44060000000,,,financials,,
samsung biologics coltd,,south korea,,,,,,44010000000,,,healthcare,,
wipro limited,,india,,,,,,43980000000,,,technology,,
zijin mining group co ltd,,china,,,,,,43930000000,,,basic materials,,
hp inc,,united states,,,,,,43900000000,,,technology,,
lloyds banking group plc,,united kingdom,,,,,,43700000000,,,financials,,
simon property group inc,,united states,,,,,,43690000000,,,real estate,,
aflac incorporated,,united states,,,,,,43590000000,,,financials,,
barrick gold corporation,,canada,,,,,,43500000000,,,basic materials,,
murata manufacturing co ltd,,japan,,,,,,43410000000,,,technology,,
kinder morgan inc,,united states,,,,,,43380000000,,,energy,,
kimberly-clark corporation,,united states,,,,,,43210000000,,,consumer staples,,
xiaomi corp,,china,,,,,,43100000000,,,technology,,
wesfarmers limited,,australia,,,,,,43090000000,,,consumer discretionary,,
republic services inc,,united states,,,,,,42910000000,,,industrials,,
hoya corp,,japan,,,,,,42880000000,,,healthcare,,
yihai kerry arawana holdings co ltd,,china,,,,,,42840000000,,,consumer staples,,
monster beverage corporation,,united states,,,,,,42810000000,,,consumer staples,,
longi green energy technology co ltd,,china,,,,,,42680000000,,,technology,,
corteva inc,,united states,,,,,,42660000000,,,basic materials,,
general mills inc,,united states,,,,,,42650000000,,,consumer staples,,
seven & i holdings co ltd,,japan,,,,,,42530000000,,,consumer staples,,
dsv panalpina a-s,,denmark,,,,,,42490000000,,,industrials,,
hilton worldwide holdings inc,,united states,,,,,,42390000000,,,consumer discretionary,,
wuxi apptec co ltd,,china,,,,,,42250000000,,,healthcare,,
sysco corporation,,united states,,,,,,42220000000,,,consumer staples,,
the kroger co,,united states,,,,,,42030000000,,,consumer staples,,
manulife financial corporation,,canada,,,,,,41980000000,,,financials,,
biontech se,,germany,,,,,,41930000000,,,healthcare,,
stmicroelectronics nv,,switzerland,,,,,,41910000000,,,technology,,
devon energy corporation,,united states,,,,,,41820000000,,,energy,,
the williacompanies inc,,united states,,,,,,41600000000,,,energy,,
the allstate corporation,,united states,,,,,,41540000000,,,financials,,
hang seng bank limited,,hong kong,,,,,,41470000000,,,financials,,
valero energy corporation,,united states,,,,,,41270000000,,,energy,,
ing groep nv,,netherlands,,,,,,41250000000,,,financials,,
mmc norilsk nickel pjsc,,russia,,,,,,41160000000,,,basic materials,,
motorola solutions inc,,united states,,,,,,40870000000,,,technology,,
east money information coltd,,china,,,,,,40830000000,,,communication services,,
the bank of new york mellon corporation,,united states,,,,,,40830000000,,,financials,,
carrier global corporation,,united states,,,,,,40790000000,,,industrials,,
oversea-chinese banking corp ltd,,singapore,,,,,,40770000000,,,financials,,
digital realty trust inc,,united states,,,,,,40640000000,,,real estate,,
walgreens boots alliance inc,,united states,,,,,,40550000000,,,healthcare,,
agilent technologies inc,,united states,,,,,,40490000000,,,healthcare,,
global payments inc,,united states,,,,,,40350000000,,,industrials,,
citic securities company ltd,,china,,,,,,40170000000,,,financials,,
baxter international inc,,united states,,,,,,40130000000,,,healthcare,,
boc hong kong holdings ltd,,hong kong,,,,,,39990000000,,,financials,,
msci inc,,united states,,,,,,39970000000,,,financials,,
welltower inc,,united states,,,,,,39960000000,,,real estate,,
