name,headquarters,country,address,founded,employees,ceo,founders,market_cap,share_price,categories,sector,link,type
regis corporation,,usa,,,,,,64660000,1,wellness,,,
indonesia energy,,indonesia,,,,,,64709999,6,"energy, oil&gas",,,
wejo group,,uk,,,,,,64819999,0,"software, tech",,,
aeria,,japan,,,,,,65209999,2,"internet, video games, entertainment",,,
retractable technologies,,usa,,,,,,65209999,1,medical devices,,,
culp,,usa,,,,,,65400000,5,manufacturing,,,
lightning emotors,,usa,,,,,,65590000,0,"electric vehicles, specialty vehicles, manufacturing",,,
enochian biosciences,,usa,,,,,,65650000,1,"biotech, pharmaceuticals",,,
great elm capital,,usa,,,,,,65680000,8,"financial services, investment",,,
manhattan bridge capital,,usa,,,,,,66319999,5,"reits, real estate, investment",,,
snail inc,,china,,,,,,66430000,1,"video games, entertainment",,,
radio city,,india,,,,,,67000000,0,media/press,,,
galectin therapeutics,,usa,,,,,,67150000,1,"pharmaceuticals, biotech",,,
sellas life sciences,,usa,,,,,,67320000,3,"pharmaceuticals, biotech",,,
curis,,usa,,,,,,67470000,0,"pharmaceuticals, biotech",,,
imagineer,,japan,,,,,,67760000,7,"video games, entertainment",,,
adverum biotechnologies,,usa,,,,,,67810000,0,"gene therapy, genomics, pharmaceuticals, biotech",,,
apptech payments,,usa,,,,,,68420000,4,"financial services, tech",,,
aquabounty,,usa,,,,,,68880000,0,food,,,
express,,usa,,,,,,68990000,1,clothing,,,
energous,,usa,,,,,,69010000,0,"electronics, tech, tech hardware",,,
cheetah mobile,,china,,,,,,69320000,2,"internet, tech",,,
atyr pharma,,usa,,,,,,69330000,2,"pharmaceuticals, biotech",,,
rane brake lining,,india,,,,,,69540000,8,automotive suppliers,,,
accelerate diagnostics,,usa,,,,,,69690000,0,diagnostics and testing,,,
reliance communications,,india,,,,,,69930000,0,telecommunication,,,
synlogic,,usa,,,,,,70520000,1,pharmaceuticals,,,
tonix pharmaceuticals,,usa,,,,,,70760000,1,pharmaceuticals,,,
leap therapeutics,,usa,,,,,,71200000,0,"pharmaceuticals, biotech",,,
faze clan,,usa,,,,,,71890000,0,"entertainment, esports",,,
root insurance,,usa,,,,,,71910000,5,insurance,,,
venator materials,,uk,,,,,,71980000,0,chemicals,,,
forsys metals,,canada,,,,,,72140000,0,"uranium, energy, mining",,,
sotherly hotels,,usa,,,,,,72420000,1,"hotels, real estate, investment, reits, travel",,,
synchronoss,,usa,,,,,,72690000,0,"software, tech",,,
geechs,,japan,,,,,,72950000,6,"video games, entertainment, tech",,,
united insurance holdings,,usa,,,,,,73190000,1,insurance,,,
emagin,,usa,,,,,,73370000,0,electronics,,,
vista gold,,usa,,,,,,73570000,0,"mining, gold mining",,,
broccoli,,japan,,,,,,73810000,8,"video games, entertainment, retail",,,
asian granito india,,india,,,,,,74560000,0,,,,
ss lazio,,italy,,,,,,74660000,1,football,,,
wetrade group,,china,,,,,,74700000,0,"software, tech",,,
gaia,,usa,,,,,,74940000,3,media/press,,,
sunworks,,usa,,,,,,75300000,2,"electricity, renewable energy",,,
enzo biochem,,usa,,,,,,75510000,1,healthcare,,,
elevate uranium,,australia,,,,,,79660000,0,"uranium, energy, mining",,,
genius group,,singapore,,,,,,79990000,3,education,,,
delta apparel,,usa,,,,,,80540000,11,clothing,,,
bird global,,usa,,,,,,80920000,0,"transportation, tech",,,
quicklogic,,usa,,,,,,81030000,6,"semiconductors, tech",,,
yuke's,,japan,,,,,,81330000,9,"video games, entertainment",,,
ebixcash india,,india,,,,,,81500000,7,financial services,,,
achieve life sciences,,canada,,,,,,81610000,4,"pharmaceuticals, biotech",,,
lmp automotive holdings,,usa,,,,,,81700000,7,,,,
stabilis solutions,,usa,,,,,,82180000,4,"energy, oil&gas",,,
vtv therapeutics,,usa,,,,,,82290000,1,pharmaceuticals,,,
orchard therapeutics,,uk,,,,,,82330000,0,"gene therapy, genomics, biotech, pharmaceuticals",,,
immunic,,usa,,,,,,82500000,1,"pharmaceuticals, biotech",,,
argo blockchain,,uk,,,,,,82660000,1,"bitcoin, tech, bitcoin mining",,,
3i infotech,,india,,,,,,82790000,0,"software, tech",,,
longeveron,,usa,,,,,,83020000,3,"pharmaceuticals, biotech",,,
greenpower motor company,,canada,,,,,,83450000,3,"electric vehicles, specialty vehicles, manufacturing",,,
jay bharat maruti,,india,,,,,,83580000,1,automotive suppliers,,,
ati physical therapy,,usa,,,,,,83750000,0,,,,
akatsuki corp,,japan,,,,,,84120000,2,asset management,,,
protalix biotherapeutics,,israel,,,,,,84610000,1,pharmaceuticals,,,
charlotte's web,,usa,,,,,,84930000,0,cannabis,,,
io biotech,,denmark,,,,,,85000000,2,"pharmaceuticals, biotech",,,
superior resources,,australia,,,,,,85340000,0,mining,,,
neovolta,,usa,,,,,,85390000,2,"batteries, electricity, manufacturing",,,
nn inc,,usa,,,,,,85540000,1,manufacturing,,,
acres commercial realty,,usa,,,,,,85920000,9,"reits, real estate, investment",,,
smart sand,,usa,,,,,,86020000,1,"oil&gas, energy",,,
lifeway foods,,usa,,,,,,86300000,5,"dairy companies, food",,,
velan,,canada,,,,,,87210000,4,,,,
lyra therapeutics,,usa,,,,,,87520000,2,"pharmaceuticals, biotech",,,
cave interactive,,japan,,,,,,87850000,14,"entertainment, video games",,,
nrx pharmaceuticals,,usa,,,,,,87990000,1,"pharmaceuticals, biotech",,,
akumin,,canada,,,,,,88490000,0,diagnostics and testing,,,
modiv,,usa,,,,,,88590000,11,"reits, real estate, investment",,,
nano labs,,china,,,,,,88630000,1,"bitcoin, tech",,,
airasia,,malaysia,,,,,,89190000,0,"airlines, travel, transportation",,,
sarcos technology and robotics,,usa,,,,,,89700000,0,"robotics, tech",,,
crooz,,japan,,,,,,89890000,8,"internet, video games, entertainment",,,
ayr wellness,,usa,,,,,,90050000,1,cannabis,,,
syros pharmaceuticals,,usa,,,,,,90200000,4,"pharmaceuticals, biotech",,,
clearside biomedical,,usa,,,,,,90280000,1,"pharmaceuticals, biotech",,,
co-diagnostics,,usa,,,,,,91200000,2,diagnostics and testing,,,
bloober team,,poland,,,,,,91230000,4,"video games, entertainment",,,
apyx medical,,usa,,,,,,91330000,2,medical devices,,,
cytosorbents,,usa,,,,,,91630000,2,"pharmaceuticals, biotech",,,
orion-group-holdings,,usa,,,,,,91670000,2,construction,,,
embark technology,,usa,,,,,,91810000,3,"tech, software",,,
macrowell omg digital entertainment,,taiwan,,,,,,92020000,3,"video games, entertainment",,,
alligator energy,,australia,,,,,,92120000,0,"uranium, energy, mining",,,
thunderful group,,sweden,,,,,,92550000,1,"video games, entertainment",,,
pedevco,,usa,,,,,,92650000,1,"oil&gas, energy",,,
bragg gaming group,,canada,,,,,,92890000,4,"video games, entertainment",,,
sono,,germany,,,,,,93520000,1,"automakers, electric vehicles",,,
viomi technology,,china,,,,,,93580000,1,"iot, tech, furniture, home & kitchen appliances",,,
don't nod entertainment,,france,,,,,,93590000,10,"video games, entertainment",,,
himatsingka seide,,india,,,,,,93670000,0,,,,
bliss gvs pharma,,india,,,,,,93890000,0,pharmaceuticals,,,
mesa air,,usa,,,,,,94220000,2,"airlines, travel, transportation",,,
apex frozen foods,,india,,,,,,94280000,3,"food, agriculture",,,
advent technologies,,usa,,,,,,94640000,1,"renewable energy, hydrogen fuel cell",,,
farmer brothers,,usa,,,,,,95370000,4,beverages,,,
sangoma technologies,,canada,,,,,,95480000,4,telecommunication,,,
vince holding,,usa,,,,,,95690000,7,clothing,,,
armata pharmaceuticals,,usa,,,,,,96140000,2,"pharmaceuticals, biotech",,,
sport lisboa e benfica,,portugal,,,,,,96160000,4,football,,,
dare bioscience,,usa,,,,,,96270000,1,"pharmaceuticals, biotech",,,
hour loop,,usa,,,,,,96360000,2,"retail, e-commerce, internet",,,
gala incorporated,,japan,,,,,,96470000,3,"internet, video games, entertainment",,,
barnes & noble education,,usa,,,,,,96780000,1,"education, retail",,,
flexsteel industries,,usa,,,,,,97030000,18,furniture,,,
nihon falcom,,japan,,,,,,97160000,9,"video games, entertainment",,,
beyondspring,,usa,,,,,,97320000,2,"pharmaceuticals, biotech",,,
spero therapeutics,,usa,,,,,,97330000,1,"biotech, pharmaceuticals",,,
rekor systems,,usa,,,,,,97820000,1,"software, tech",,,
kokuyo camlin,,india,,,,,,97950000,0,,,,
harte hanks,,usa,,,,,,98130000,13,"advertising, professional services",,,
grove collaborative,,usa,,,,,,98150000,0,"retail, e-commerce, internet",,,
wrap technologies,,usa,,,,,,98280000,2,,,,
kayak inc,,japan,,,,,,98540000,6,"video games, entertainment",,,
instil bio,,usa,,,,,,98620000,0,"biotech, pharmaceuticals",,,
personalis,,usa,,,,,,98830000,2,"genomics, biotech, diagnostics and testing",,,
seelos therapeutics,,usa,,,,,,99150000,0,"pharmaceuticals, biotech",,,
dirtt environmental solutions,,canada,,,,,,99330000,0,"engineering, construction",,,
american resources corp,,usa,,,,,,100000000,1,,,,
lakeland industries,,usa,,,,,,100000000,14,clothing,,,
bit digital,,usa,,,,,,100000000,1,"bitcoin, tech, bitcoin mining",,,
pieris pharmaceuticals,,usa,,,,,,100000000,1,pharmaceuticals,,,
scienjoy,,china,,,,,,100000000,2,"internet, tech",,,
graham corporation,,usa,,,,,,100000000,9,,,,
inseego,,usa,,,,,,100000000,0,telecommunications equipment,,,
india nippon electricals,,india,,,,,,100000000,4,electronics,,,
ci games,,poland,,,,,,100000000,0,"video games, tech, entertainment",,,
ellington residential mortgage reit,,usa,,,,,,100000000,7,"real estate, investment, reits",,,
us xpress enterprises,,usa,,,,,,100000000,2,transportation,,,
pulse biosciences,,usa,,,,,,100000000,2,medical devices,,,
ideanomics,,usa,,,,,,100000000,0,,,,
high tide,,canada,,,,,,100000000,1,cannabis,,,
inflarx,,germany,,,,,,100000000,2,pharmaceuticals,,,
park city group,,usa,,,,,,100000000,5,"software, tech",,,
titan medical,,canada,,,,,,100000000,0,medical devices,,,
phunware,,usa,,,,,,100000000,1,"software, tech",,,
heliogen,,usa,,,,,,100000000,0,"energy, renewable energy",,,
sylogist,,canada,,,,,,100000000,4,"software, tech",,,
allied tecnologia,,brazil,,,,,,100000000,1,"tech, software, e-commerce",,,
pollux properti indonesia,,indonesia,,,,,,100000000,0,real estate,,,
infinities tech jiu zun digital,,china,,,,,,100000000,0,"video games, entertainment",,,
mdxhealth,,belgium,,,,,,100000000,6,"diagnostics and testing, biotech",,,
iris energy,,australia,,,,,,100000000,1,"bitcoin, tech, bitcoin mining",,,
aterian,,usa,,,,,,100000000,1,"home & kitchen appliances, electronics, tech",,,
flotek industries,,usa,,,,,,100000000,1,,,,
ateam,,japan,,,,,,100000000,5,"video games, entertainment",,,
fluent,,usa,,,,,,100000000,1,,,,
tattooed chef,,usa,,,,,,100000000,1,food,,,
india motor parts and accessories,,india,,,,,,100000000,8,automotive suppliers,,,
carrols restaurant group,,usa,,,,,,100000000,2,"restaurant chains, food",,,
capricor therapeutics,,usa,,,,,,100000000,4,"pharmaceuticals, biotech",,,
nuvectis pharma,,usa,,,,,,100000000,7,"pharmaceuticals, biotech",,,
rigetti computing,,usa,,,,,,100000000,0,"tech, tech hardware",,,
dave inc,,usa,,,,,,110000000,9,"software, tech, financial services",,,
lument finance trust,,usa,,,,,,110000000,2,"reits, real estate, investment",,,
broadwind,,usa,,,,,,110000000,5,,,,
fortress biotech,,usa,,,,,,110000000,1,"pharmaceuticals, biotech",,,
ge power india,,india,,,,,,110000000,1,,,,
graphite bio,,usa,,,,,,110000000,1,"biotech, pharmaceuticals, gene therapy, genomics, crispr",,,
union bankshares,,usa,,,,,,110000000,25,"banks, financial services",,,
oncolytics biotech,,canada,,,,,,110000000,1,"pharmaceuticals, biotech",,,
pixelworks,,usa,,,,,,110000000,2,"semiconductors, tech",,,
shiftpixy,,usa,,,,,,110000000,11,"professional services, staffing & employment services",,,
lee enterprises,,usa,,,,,,110000000,19,media/press,,,
seanergy maritime,,,,,,,,110000000,0,"transportation, maritime transportation",,,
akili,,usa,,,,,,110000000,1,"healthcare, tech, video games",,,
the oncology institute,,usa,,,,,,110000000,1,"healthcare, medical care facilities",,,
bergs timber,,sweden,,,,,,110000000,3,pulp and paper,,,
westwood holdings group,,usa,,,,,,110000000,13,"investment, financial services",,,
immuneering,,usa,,,,,,110000000,4,"pharmaceuticals, biotech",,,
parken sport fc copenhagen,,denmark,,,,,,110000000,11,football,,,
finwise bancorp,,usa,,,,,,110000000,8,"banks, financial services",,,
bodal chemicals,,india,,,,,,110000000,0,chemicals,,,
societal cdmo,,usa,,,,,,110000000,1,"pharmaceuticals, biotech",,,
starbreeze,,sweden,,,,,,110000000,0,"video games, entertainment, tech",,,
selectquote,,usa,,,,,,110000000,0,,,,
orient paper mills,,india,,,,,,110000000,0,pulp and paper,,,
trilogy metals,,canada,,,,,,110000000,0,,,,
lulu's fashion lounge,,usa,,,,,,110000000,2,"clothing, e-commerce, retail",,,
navkar corp,,india,,,,,,110000000,0,transportation,,,
quick heal,,india,,,,,,110000000,2,"software, it security, tech",,,
aura energy,,australia,,,,,,110000000,0,"uranium, energy, mining",,,
kopin corporation,,usa,,,,,,110000000,1,,,,
paratek pharmaceuticals,,usa,,,,,,110000000,2,pharmaceuticals,,,
medicinova,,usa,,,,,,110000000,2,"pharmaceuticals, biotech",,,
talkspace,,usa,,,,,,110000000,0,"telehealth, healthcare, tech, internet",,,
userjoy technology,,taiwan,,,,,,110000000,2,"video games, entertainment, tech",,,
electra meccanica,,canada,,,,,,110000000,0,"automakers, electric vehicles",,,
comscore,,usa,,,,,,110000000,1,"media/press, advertising",,,
spectrum pharmaceuticals,,usa,,,,,,110000000,0,"pharmaceuticals, biotech",,,
verastem oncology,,usa,,,,,,110000000,0,pharmaceuticals,,,
nok air,,thailand,,,,,,110000000,0,"airlines, travel, transportation",,,
coffee day enterprises,,india,,,,,,110000000,0,beverages,,,
usd partners,,usa,,,,,,110000000,3,,,,
citizens inc,,usa,,,,,,110000000,2,insurance,,,
loop industries,,canada,,,,,,110000000,2,chemicals,,,
rvl pharmaceuticals,,usa,,,,,,110000000,1,"pharmaceuticals, biotech",,,
sema4,,usa,,,,,,120000000,0,"healthcare, software, tech",,,
jianzhi education technology group,,china,,,,,,120000000,1,education,,,
aiming inc,,japan,,,,,,120000000,3,"video games, entertainment",,,
naked wines,,uk,,,,,,120000000,1,"alcoholic beverages, beverages",,,
taysha gene therapies,,usa,,,,,,120000000,1,"pharmaceuticals, biotech, gene therapy, genomics",,,
sesen bio,,usa,,,,,,120000000,0,"pharmaceuticals, biotech",,,
peninsula energy,,australia,,,,,,120000000,0,"uranium, energy, mining",,,
xbiotech,,usa,,,,,,120000000,4,"pharmaceuticals, biotech",,,
terawulf,,usa,,,,,,120000000,0,"bitcoin, tech, bitcoin mining",,,
sonendo,,usa,,,,,,120000000,2,"medical equipment, medical devices",,,
anup engineering,,india,,,,,,120000000,13,"engineering, professional services",,,
kronos bio,,usa,,,,,,120000000,2,"pharmaceuticals, biotech",,,
vroom,,usa,,,,,,120000000,0,"used car retailer, internet, car retail",,,
kap ag,,germany,,,,,,120000000,16,conglomerate,,,
pexip,,norway,,,,,,120000000,1,,,,
milestone pharmaceuticals,,canada,,,,,,120000000,3,"pharmaceuticals, biotech",,,
supermax corporation berhad,,malaysia,,,,,,130000000,0,gloves & ppe,,,
martin midstream partners,,usa,,,,,,130000000,3,"oil&gas, energy",,,
capacit'e infraprojects,,india,,,,,,130000000,1,"engineering, professional services",,,
townsquare media,,usa,,,,,,130000000,7,media/press,,,
o2micro,,,,,,,,130000000,4,"electronics, tech",,,
buzzfeed,,usa,,,,,,130000000,0,"media/press, entertainment",,,
lb foster,,usa,,,,,,130000000,12,,,,
athira pharma,,usa,,,,,,130000000,3,"pharmaceuticals, biotech",,,
x4 pharmaceuticals,,usa,,,,,,130000000,1,"pharmaceuticals, biotech",,,
bankfinancial,,usa,,,,,,130000000,10,"banks, financial services",,,
malvern bancorp,,usa,,,,,,130000000,17,"banks, banks",,,
mind medicine,,usa,,,,,,130000000,3,"pharmaceuticals, biotech",,,
tanzanian gold corporation,,canada,,,,,,130000000,0,mining,,,
lazydays holdings,,usa,,,,,,130000000,12,"car retail, retail",,,
marimed,,usa,,,,,,130000000,0,cannabis,,,
glycomimetics,,usa,,,,,,130000000,2,"biotech, pharmaceuticals",,,
precision biosciences,,usa,,,,,,130000000,1,"pharmaceuticals, genomics, biotech",,,
rumbleon,,usa,,,,,,130000000,8,"internet, tech",,,
aemetis,,usa,,,,,,130000000,3,"renewable energy, chemicals, energy, biofuel",,,
oconee federal financial,,usa,,,,,,130000000,24,financial services,,,
pyrogenesis canada,,canada,,,,,,130000000,0,"manufacturing, waste & recycling",,,
kore,,usa,,,,,,130000000,1,"iot, tech",,,
chinese gamer international,,taiwan,,,,,,130000000,1,"video games, entertainment",,,
akebia therapeutics,,usa,,,,,,130000000,0,pharmaceuticals,,,
allot,,israel,,,,,,130000000,3,"it security, software, tech",,,
red robin,,usa,,,,,,130000000,8,"food, restaurant chains",,,
dermtech,,usa,,,,,,130000000,4,diagnostics and testing,,,
nucleus software exports,,india,,,,,,130000000,5,"software, tech",,,
ptc financial services,,india,,,,,,130000000,0,financial services,,,
cenntro electric group,,usa,,,,,,130000000,0,"automakers, electric vehicles, manufacturing, specialty vehicles",,,
klab,,japan,,,,,,130000000,3,"video games, entertainment, tech",,,
digital domain,,hong kong,,,,,,130000000,0,entertainment,,,
sml isuzu,,india,,,,,,130000000,9,,,,
northern dynasty minerals,,canada,,,,,,130000000,0,mining,,,
euroseas,,,,,,,,140000000,19,"transportation, maritime transportation",,,
turtle beach corp,,usa,,,,,,140000000,8,electronics,,,
xunlei,,china,,,,,,140000000,2,"software, tech",,,
arc document solutions,,usa,,,,,,140000000,3,professional services,,,
ag mortgage investment trust,,usa,,,,,,140000000,6,"real estate, investment, reits",,,
yellow corporation,,usa,,,,,,140000000,2,transportation,,,
twin disc,,usa,,,,,,140000000,10,manufacturing,,,
joann,,usa,,,,,,140000000,3,retail,,,
hanover bancorp,,usa,,,,,,140000000,19,"banks, financial services",,,
solid biosciences,,usa,,,,,,140000000,7,"pharmaceuticals, biotech",,,
relmada therapeutics,,usa,,,,,,140000000,4,"pharmaceuticals, biotech",,,
the arena group,,usa,,,,,,140000000,7,media/press,,,
eyepoint pharmaceuticals,,usa,,,,,,140000000,4,pharmaceuticals,,,
superior industries international,,usa,,,,,,140000000,5,automotive suppliers,,,
yatra,,india,,,,,,140000000,2,"internet, travel",,,
parag milk foods,,india,,,,,,140000000,1,"food, dairy companies",,,
unifi,,usa,,,,,,140000000,8,,,,
d-wave quantum,,canada,,,,,,140000000,1,"tech, tech hardware",,,
iteris,,usa,,,,,,140000000,3,"software, professional services, tech",,,
daktronics,,usa,,,,,,140000000,3,electronics,,,
geojit financial services,,india,,,,,,140000000,0,financial services,,,
village farinternational,,canada,,,,,,140000000,1,"agriculture, food, cannabis",,,
kulr technology,,usa,,,,,,140000000,1,"batteries, electricity",,,
americanas,,brazil,,,,,,140000000,0,"retail, internet, e-commerce",,,
anixa biosciences,,usa,,,,,,140000000,4,"pharmaceuticals, biotech",,,
provident bancorp,,usa,,,,,,140000000,8,"banks, financial services",,,
ehealth,,usa,,,,,,140000000,5,,,,
ecb bancorp,,usa,,,,,,140000000,16,"banks, financial services",,,
glatfelter,,usa,,,,,,140000000,3,pulp and paper,,,
zentek,,canada,,,,,,140000000,1,,,,
vaxart,,usa,,,,,,140000000,1,"pharmaceuticals, biotech",,,
skipper limited,,india,,,,,,140000000,1,manufacturing,,,
vinco ventures,,usa,,,,,,140000000,0,tech,,,
gracell biotechnologies,,china,,,,,,140000000,2,"pharmaceuticals, biotech",,,
prophase labs,,usa,,,,,,140000000,8,"genomics, diagnostics and testing, biotech",,,
prakash industries,,india,,,,,,140000000,0,"steel industry, mining",,,
bbx capital corporation,,usa,,,,,,140000000,9,investment,,,
the realreal,,usa,,,,,,150000000,1,"e-commerce, internet, recommerce, tech",,,
celularity,,usa,,,,,,150000000,1,"pharmaceuticals, biotech",,,
volta,,usa,,,,,,150000000,0,"energy, electricity",,,
lantronix,,usa,,,,,,150000000,4,"networking hardware, tech, tech hardware",,,
serverworks,,japan,,,,,,150000000,19,"it services, tech, professional services",,,
first northwest bancorp,,usa,,,,,,150000000,15,,,,
sterling tools,,india,,,,,,150000000,4,,,,
vbi vaccines,,usa,,,,,,150000000,0,"pharmaceuticals, biotech",,,
mict,,usa,,,,,,150000000,0,financial services,,,
offerpad,,usa,,,,,,150000000,0,real estate,,,
real good food plc,,uk,,,,,,150000000,6,food,,,
atomera,,usa,,,,,,150000000,6,"semiconductors, tech, tech hardware",,,
rane holdings,,india,,,,,,150000000,10,automotive suppliers,,,
starbox group,,malaysia,,,,,,150000000,2,"financial services, tech, advertising",,,
richmond mutual bancorporation,,usa,,,,,,150000000,13,"banks, financial services",,,
igarashi motors india,,india,,,,,,150000000,4,automotive suppliers,,,
pear therapeutics,,usa,,,,,,150000000,1,"software, tech, healthcare",,,
omaxe,,india,,,,,,150000000,0,real estate,,,
bg staffing,,usa,,,,,,150000000,14,professional services,,,
bakkt holdings,,usa,,,,,,150000000,2,"software, tech, financial services, bitcoin",,,
riverview bancorp,,usa,,,,,,150000000,7,"banks, financial services",,,
agrofresh,,usa,,,,,,150000000,2,agriculture,,,
kossan rubber industries,,malaysia,,,,,,150000000,0,gloves & ppe,,,
cellectis,,france,,,,,,150000000,3,"pharmaceuticals, biotech",,,
gencor industries,,usa,,,,,,150000000,10,,,,
merrimack pharmaceuticals,,usa,,,,,,150000000,11,"pharmaceuticals, biotech",,,
ads-tec energy,,ireland,,,,,,150000000,3,"ev charging, electricity, energy",,,
astra space,,usa,,,,,,150000000,0,aerospace,,,
asensus surgical,,usa,,,,,,150000000,0,medical devices,,,
kuantum papers,,india,,,,,,150000000,1,pulp and paper,,,
radcom,,israel,,,,,,150000000,11,telecommunication,,,
foseco india,,india,,,,,,160000000,25,chemicals,,,
escalade sports,,usa,,,,,,160000000,11,"sports goods, manufacturing",,,
partners bancorp,,usa,,,,,,160000000,9,"banks, financial services",,,
tabula rasa healthcare,,usa,,,,,,160000000,5,"healthcare, software, tech",,,
sunlight financial,,usa,,,,,,160000000,1,financial services,,,
park-ohio holdings,,usa,,,,,,160000000,12,,,,
ovid therapeutics,,usa,,,,,,160000000,2,"pharmaceuticals, biotech",,,
hawthorn bancshares,,usa,,,,,,160000000,24,"banks, financial services",,,
nauticus robotics,,usa,,,,,,160000000,3,robotics,,,
startek,,usa,,,,,,160000000,4,,,,
westport fuel systems,,canada,,,,,,160000000,0,,,,
neuronetics,,usa,,,,,,160000000,6,,,,
platinum group metals,,canada,,,,,,160000000,1,mining,,,
spok holdings,,usa,,,,,,160000000,8,"software, telecommunication, tech, internet",,,
g5 entertainment,,sweden,,,,,,160000000,18,"video games, entertainment",,,
bioatla,,usa,,,,,,160000000,3,"pharmaceuticals, biotech",,,
redwire,,usa,,,,,,160000000,2,aerospace,,,
nam tai property,,china,,,,,,160000000,4,real estate,,,
xeris pharmaceuticals,,usa,,,,,,160000000,1,"pharmaceuticals, biotech",,,
softstar entertainment,,taiwan,,,,,,160000000,2,"video games, entertainment",,,
cazoo,,uk,,,,,,160000000,0,"used car retailer, internet, tech, car retail",,,
cytomx therapeutics,,usa,,,,,,160000000,2,"pharmaceuticals, biotech",,,
greenlight biosciences,,usa,,,,,,160000000,1,biotech,,,
alithya group,,canada,,,,,,160000000,1,"it services, professional services",,,
smith micro software,,usa,,,,,,160000000,2,"software, tech",,,
bassett furniture,,usa,,,,,,160000000,18,"furniture, manufacturing, retail",,,
frequency therapeutics,,usa,,,,,,160000000,4,"pharmaceuticals, biotech",,,
oriental aromatics,,india,,,,,,160000000,4,chemicals,,,
spire global,,usa,,,,,,160000000,1,"software, tech",,,
xos,,usa,,,,,,160000000,1,"electric vehicles, specialty vehicles",,,
william penn bancorp,,usa,,,,,,160000000,11,"banks, financial services",,,
quantum,,usa,,,,,,160000000,1,"tech, internet",,,
andrew peller,,canada,,,,,,160000000,3,"beverages, alcoholic beverages",,,
curo group,,usa,,,,,,160000000,4,financial services,,,
sasken technologies,,india,,,,,,160000000,11,telecommunication,,,
inotiv,,usa,,,,,,160000000,6,"pharmaceuticals, biotech",,,
paysign,,usa,,,,,,160000000,3,"financial services, tech",,,
verrica pharmaceuticals,,usa,,,,,,170000000,4,"pharmaceuticals, biotech",,,
e inc e automotive,,canada,,,,,,170000000,3,"software, tech",,,
silvercrest asset management group,,usa,,,,,,170000000,17,investment,,,
ll flooring,,usa,,,,,,170000000,5,retail,,,
op bancorp open bank,,usa,,,,,,170000000,11,"banks, financial services",,,
plby group playboy,,usa,,,,,,170000000,3,"media/press, entertainment",,,
oxford square capital,,usa,,,,,,170000000,3,investment,,,
wheels india,,india,,,,,,170000000,7,automotive suppliers,,,
doma,,usa,,,,,,170000000,0,"real estate, tech",,,
intevac,,usa,,,,,,170000000,6,,,,
alpine summit energy partners,,usa,,,,,,170000000,4,"oil&gas, energy",,,
playside studios,,australia,,,,,,170000000,0,"video games, energy",,,
arteris,,usa,,,,,,170000000,5,"semiconductors, tech, tech hardware",,,
excel industries,,india,,,,,,170000000,13,chemicals,,,
kcp limited,,india,,,,,,170000000,1,conglomerate,,,
fingermotion,,usa,,,,,,170000000,3,financial services,,,
vera bradley,,usa,,,,,,170000000,5,,,,
meliuz,,brazil,,,,,,170000000,0,"internet, tech, financial services",,,
rpg life sciences,,india,,,,,,170000000,10,"pharmaceuticals, biotech",,,
gtl infrastructure,,india,,,,,,170000000,0,"telecommunication, infrastructure",,,
alaunos therapeutics,,usa,,,,,,170000000,0,"pharmaceuticals, biotech",,,
identiv,,usa,,,,,,170000000,7,"tech, tech hardware, it security",,,
indorama synthetics,,india,,,,,,180000000,0,,,,
shankara building,,india,,,,,,180000000,7,,,,
nature's sunshine products,,usa,,,,,,180000000,9,"multi-level marketing, dietary supplements",,,
repco home finance,,india,,,,,,180000000,2,,,,
immutep,,australia,,,,,,180000000,2,pharmaceuticals,,,
view inc,,usa,,,,,,180000000,0,manufacturing,,,
affimed,,germany,,,,,,180000000,1,pharmaceuticals,,,
biodesix,,usa,,,,,,180000000,2,"diagnostics and testing, biotech",,,
hurco companies,,usa,,,,,,180000000,27,,,,
huhtamaki india,,india,,,,,,180000000,2,packaging,,,
thredup,,usa,,,,,,180000000,1,"clothing, retail, internet, e-commerce, tech",,,
olympique lyonnais groupe,,france,,,,,,180000000,3,football,,,
klx energy services,,usa,,,,,,180000000,15,"oil&gas, oil & gas equipment & services, energy",,,
acacia research,,usa,,,,,,180000000,4,patent licensing,,,
prenetics,,hong kong,,,,,,180000000,1,"diagnostics and testing, biotech, genomics",,,
ashiana housing,,india,,,,,,180000000,1,real estate,,,
tupperware brands,,usa,,,,,,180000000,4,,,,
peoples bancorp of north carolina,,usa,,,,,,180000000,32,"banks, financial services",,,
singular genomics systems,,usa,,,,,,180000000,2,"biotech, genomics, scientific & technical instruments",,,
cormedix,,usa,,,,,,180000000,4,pharmaceuticals,,,
drecom,,japan,,,,,,180000000,6,"video games, entertainment, tech",,,
united,,japan,,,,,,180000000,9,"software, tech, video games, entertainment",,,
rite aid,,usa,,,,,,180000000,3,"retail, drugstore, pharmaceuticals",,,
gossamer bio,,usa,,,,,,180000000,1,"pharmaceuticals, biotech",,,
olema pharmaceuticals,,usa,,,,,,180000000,4,"pharmaceuticals, biotech",,,
mps limited,,india,,,,,,180000000,11,education,,,
dhampur sugar mills,,india,,,,,,180000000,2,,,,
vintage wine estates,,usa,,,,,,180000000,3,"alcoholic beverages, beverages",,,
nelco,,india,,,,,,180000000,8,telecommunication,,,
whole earth brands,,usa,,,,,,180000000,4,food,,,
