name,headquarters,country,continent,region,sub_region,founded,employees,ceo,market_cap,categories,sector,industry,revenue,link,share_price,results_for_year,total_equity,founders,market_value,address,type
sap se,,germany,,,,,,,134190000000.0,,technology,softwareapplication,,,,,,,,,
paypal holdings inc,,united states,,,,,,,133919999999.0,,financials,credit services,,,,,,,,,
sanofi,,france,,,,,,,132289999999.0,,healthcare,drug manufacturersgeneral,,,,,,,,,
deere & company,,united states,,,,,,,130310000000.0,,industrials,farm & heavy construction machinery,,,,,,,,,
advanced micro devices inc,,united states,,,,,,,128289999999.0,,technology,semiconductors,,,,,,,,,
intuit inc,,united states,,,,,,,126770000000.0,,technology,softwareapplication,,,,,,,,,
aon plc,,united kingdom,,,,,,,73330000000.0,,financials,insurance brokers,,,,,,,,,
northrop grumman corporation,,united states,,,,,,,73250000000.0,,industrials,aerospace & defense,,,,,,,,,
kddi corp,,japan,,,,,,,73120000000.0,,communication services,telecom services,,,,,,,,,
norfolk southern corporation,,united states,,,,,,,72310000000.0,,industrials,railroads,,,,,,,,,
freeport-mcmoran inc,,united states,,,,,,,72160000000.0,,basic materials,copper,,,,,,,,,
wal-mart de mexico sab de cv,,mexico,,,,,,,71960000000.0,,consumer staples,discount stores,,,,,,,,,
pt bank central asia tbk,,indonesia,,,,,,,71910000000.0,,financials,banks,,,,,,,,,
eog resources inc,,united states,,,,,,,71900000000.0,,energy,oil & gas e&p,,,,,,,,,
siemens healthineers ag,,germany,,,,,,,71500000000.0,,healthcare,diagnostics & research,,,,,,,,,
anglo american plc,,united kingdom,,,,,,,71480000000.0,,basic materials,other industrial metals & mining,,,,,,,,,
moderna inc,,united states,,,,,,,70810000000.0,,healthcare,biotechnology,,,,,,,,,
general dynamics corporation,,united states,,,,,,,70550000000.0,,industrials,aerospace & defense,,,,,,,,,
axa sa,,france,,,,,,,70200000000.0,,financials,insurancediversified,,,,,,,,,
dominion energy inc,,united states,,,,,,,70200000000.0,,utilities,utilitiesdiversified,,,,,,,,,
enel spa,,italy,,,,,,,70150000000.0,,utilities,utilitiesdiversified,,,,,,,,,
bnp paribas sa,,france,,,,,,,69900000000.0,,financials,banks,,,,,,,,,
america movil sab de cv,,mexico,,,,,,,,,communication services,telecom services,,,,,,,,,
public storage,,united states,,,,,,,69310000000.0,,real estate,reitindustrial,,,,,,,,,
ubs group ag,,switzerland,,,,,,,68930000000.0,,financials,banks,,,,,,,,,
sberbank of russia pjsc,,russia,,,,,,,68690000000.0,,financials,banks,,,,,,,,,
fiserv inc,,united states,,,,,,,68680000000.0,,technology,information technology services,,,,,,,,,
iberdrola sa,,spain,,,,,,,68230000000.0,,utilities,utilitiesdiversified,,,,,,,,,
recruit holdings co ltd,,japan,,,,,,,68110000000.0,,industrials,staffing & employment services,,,,,,,,,
bayer ag,,germany,,,,,,,68090000000.0,,healthcare,drug manufacturersgeneral,,,,,,,,,
the sherwin-williacompany,,united states,,,,,,,67540000000.0,,basic materials,specialty chemicals,,,,,,,,,
vertex pharmaceuticals incorporated,,united states,,,,,,,67489999999.0,,healthcare,biotechnology,,,,,,,,,
illinois tool works inc,,united states,,,,,,,67489999999.0,,industrials,specialty industrial machinery,,,,,,,,,
the progressive corporation,,united states,,,,,,,67310000000.0,,financials,insuranceproperty & casualty,,,,,,,,,
westpac banking corporation,,australia,,,,,,,67200000000.0,,financials,banks,,,,,,,,,
abb ltd,,switzerland,,,,,,,67190000000.0,,industrials,electrical equipment & parts,,,,,,,,,
waste management inc,,united states,,,,,,,66950000000.0,,industrials,waste management,,,,,,,,,
industrial bank co ltd,,china,,,,,,,66870000000.0,,financials,banks,,,,,,,,,
dbs group holdings ltd,,singapore,,,,,,,66739999999.0,,financials,banks,,,,,,,,,
icici bank limited,,india,,,,,,,66620000000.0,,financials,banks,,,,,,,,,
equinix inc reit,,united states,,,,,,,66349999999.0,,real estate,reitspecialty,,,,,,,,,
newmont corporation,,united states,,,,,,,65890000000.0,,basic materials,gold,,,,,,,,,
ford motor company,,united states,,,,,,,65739999999.0,,consumer discretionary,auto manufacturers,,,,,,,,,
colgate-palmolive company,,united states,,,,,,,65640000000.0,,consumer staples,household & personal products,,,,,,,,,
exelon corporation,,united states,,,,,,,65530000000.0,,utilities,utilitiesdiversified,,,,,,,,,
snowflake inc,,united states,,,,,,,65040000000.0,,technology,softwareapplication,,,,,,,,,
oriental land co ltd,,japan,,,,,,,64660000000.0,,consumer discretionary,leisure,,,,,,,,,
sk hynix inc,,south korea,,,,,,,,,technology,semiconductors,,,,,,,,,
ap moller - maersk a-s,,denmark,,,,,,,64400000000.0,,industrials,marine shipping,,,,,,,,,
shin-etsu chemical co ltd,,japan,,,,,,,63430000000.0,,basic materials,chemicals,,,,,,,,,
fedex corporation,,united states,,,,,,,63250000000.0,,industrials,integrated freight & logistics,,,,,,,,,
boston scientific corporation,,united states,,,,,,,63080000000.0,,healthcare,medical devices,,,,,,,,,
pacificorp,,united states,,,,,,,62870000000.0,,utilities,utilitiesdiversified,,,,,,,,,
dassault systemes se,,france,,,,,,,62750000000.0,,technology,softwareapplication,,,,,,,,,
metlife inc,,united states,,,,,,,62690000000.0,,financials,insurancelife,,,,,,,,,
general motors company,,united states,,,,,,,62690000000.0,,consumer discretionary,auto manufacturers,,,,,,,,,
national grid plc,,united kingdom,,,,,,,55880000000.0,,utilities,utilitiesdiversified,,,,,,,,,
daikin industriesltd,,japan,,,,,,,55580000000.0,,industrials,building products & equipment,,,,,,,,,
chugai pharmaceutical co ltd,,japan,,,,,,,55310000000.0,,healthcare,drug manufacturersgeneral,,,,,,,,,
keurig pepper inc,,united states,,,,,,,55280000000.0,,consumer staples,beveragesnon-alcoholic,,,,,,,,,
ergo science corp,,united states,,,,,,,,,industrials,staffing & employment services,,,,,,,,,
softbank group corp,,japan,,,,,,,54930000000.0,,communication services,telecom services,,,,,,,,,
heineken nv,,netherlands,,,,,,,54870000000.0,,consumer staples,beveragesbrewers,,,,,,,,,
ambev sa,,brazil,,,,,,,54690000000.0,,consumer staples,beveragesbrewers,,,,,,,,,
canadian pacific railway limited,,canada,,,,,,,54590000000.0,,industrials,railroads,,,,,,,,,
marathon petroleum corporation,,united states,,,,,,,54540000000.0,,energy,oil & gas refining & marketing,,,,,,,,,
american international group inc,,united states,,,,,,,54310000000.0,,financials,insurancediversified,,,,,,,,,
dollar general corporation,,united states,,,,,,,54300000000.0,,consumer staples,discount stores,,,,,,,,,
fortinet inc,,united states,,,,,,,53860000000.0,,technology,softwareinfrastructure,,,,,,,,,
snap inc,,united states,,,,,,,53860000000.0,,communication services,internet content & information,,,,,,,,,
ferrari nv,,italy,,,,,,,53780000000.0,,consumer discretionary,auto manufacturers,,,,,,,,,
lonza group ltd,,switzerland,,,,,,,53760000000.0,,healthcare,diagnostics & research,,,,,,,,,
london stock exchange group plc,,united kingdom,,,,,,,53330000000.0,,financials,financial data & stock exchanges,,,,,,,,,
thomson reuters corporation,,canada,,,,,,,53300000000.0,,industrials,consulting services,,,,,,,,,
basf se,,germany,,,,,,,52760000000.0,,basic materials,chemicals,,,,,,,,,
sempra energy,,united states,,,,,,,52470000000.0,,utilities,utilitiesdiversified,,,,,,,,,
occidental petroleum corporation,,united states,,,,,,,52300000000.0,,energy,oil & gas e&p,,,,,,,,,
liberty bancshares inc oh,,united states,,,,,,,,,financials,banks,,,,,,,,,
fast retailing co ltd,,japan,,,,,,,52290000000.0,,consumer discretionary,apparel retail,,,,,,,,,
nxp semiconductors nv,,netherlands,,,,,,,52280000000.0,,technology,semiconductors,,,,,,,,,
xilinx inc,,united states,,,,,,,,,technology,semiconductors,,,,,,,,,
itochu corp,,japan,,,,,,,52190000000.0,,industrials,conglomerates,,,,,,,,,
eni spa,,italy,,,,,,,52000000000.0,,energy,oil & gas integrated,,,,,,,,,
stellantis nv,,netherlands,,,,,,,51800000000.0,,consumer discretionary,auto manufacturers,,,,,,,,,
bce inc,,canada,,,,,,,51710000000.0,,communication services,telecom services,,,,,,,,,
denso corp,,japan,,,,,,,51580000000.0,,consumer discretionary,auto parts,,,,,,,,,
toyota motor corporation,,japan,,,,,,,51550000000.0,,consumer discretionary,auto manufacturers,,,,,,,,,
l3harris technologies inc,,united states,,,,,,,51510000000.0,,industrials,aerospace & defense,,,,,,,,,
agribank fcb,,united states,,,,,,,,,financials,credit services,,,,,,,,,
general accident plc,,united kingdom,,,,,,,51430000000.0,,financials,insuranceproperty & casualty,,,,,,,,,
archer-daniels-midland company,,united states,,,,,,,51030000000.0,,consumer staples,farm products,,,,,,,,,
american electric power company inc,,united states,,,,,,,50950000000.0,,utilities,utilitiesregulated electric,,,,,,,,,
fortescue metals group limited,,australia,,,,,,,50760000000.0,,basic materials,other industrial metals & mining,,,,,,,,,
hon hai precision industry co ltd,,taiwan,,,,,,,50750000000.0,,technology,electronic components,,,,,,,,,
china tourism group duty free corp ltd,,china,,,,,,,50460000000.0,,consumer discretionary,travel services,,,,,,,,,
ecolab inc,,united states,,,,,,,50290000000.0,,basic materials,specialty chemicals,,,,,,,,,
novatek pjsc,,russia,,,,,,,50190000000.0,,energy,oil & gas e&p,,,,,,,,,
synopsys inc,,united states,,,,,,,50180000000.0,,technology,softwareinfrastructure,,,,,,,,,
safran sa,,france,,,,,,,50020000000.0,,industrials,aerospace & defense,,,,,,,,,
illumina inc,,united states,,,,,,,49910000000.0,,healthcare,diagnostics & research,,,,,,,,,
mercadolibre inc,,argentina,,,,,,,49830000000.0,,consumer discretionary,internet retail,,,,,,,,,
roper technologies inc,,united states,,,,,,,49660000000.0,,industrials,specialty industrial machinery,,,,,,,,,
the kraft heinz company,,united states,,,,,,,49420000000.0,,consumer staples,packaged foods,,,,,,,,,
centene corporation,,united states,,,,,,,49320000000.0,,healthcare,healthcare plans,,,,,,,,,
paychex inc,,united states,,,,,,,49230000000.0,,industrials,staffing & employment services,,,,,,,,,
honda motor co ltd,,japan,,,,,,,49110000000.0,,consumer discretionary,auto manufacturers,,,,,,,,,
lloyds banking group plc,,united kingdom,,,,,,,43700000000.0,,financials,banks,,,,,,,,,
simon property group inc,,united states,,,,,,,43690000000.0,,real estate,reitretail,,,,,,,,,
aflac incorporated,,united states,,,,,,,43590000000.0,,financials,insurancelife,,,,,,,,,
barrick gold corporation,,canada,,,,,,,43500000000.0,,basic materials,gold,,,,,,,,,
murata manufacturing co ltd,,japan,,,,,,,43410000000.0,,technology,electronic components,,,,,,,,,
kinder morgan inc,,united states,,,,,,,43380000000.0,,energy,oil & gas midstream,,,,,,,,,
kimberly-clark corporation,,united states,,,,,,,43210000000.0,,consumer staples,household & personal products,,,,,,,,,
xiaomi corp,,china,,,,,,,43100000000.0,,technology,consumer electronics,,,,,,,,,
wesfarmers limited,,australia,,,,,,,43090000000.0,,consumer discretionary,home improvement retail,,,,,,,,,
republic services inc,,united states,,,,,,,42910000000.0,,industrials,waste management,,,,,,,,,
hoya corp,,japan,,,,,,,42880000000.0,,healthcare,medical instruments & supplies,,,,,,,,,
yihai kerry arawana holdings co ltd,,china,,,,,,,42840000000.0,,consumer staples,packaged foods,,,,,,,,,
monster beverage corporation,,united states,,,,,,,42810000000.0,,consumer staples,beveragesnon-alcoholic,,,,,,,,,
longi green energy technology co ltd,,china,,,,,,,42680000000.0,,technology,semiconductor equipment & materials,,,,,,,,,
corteva inc,,united states,,,,,,,42660000000.0,,basic materials,agricultural inputs,,,,,,,,,
general mills inc,,united states,,,,,,,42650000000.0,,consumer staples,packaged foods,,,,,,,,,
seven & i holdings co ltd,,japan,,,,,,,42530000000.0,,consumer staples,grocery stores,,,,,,,,,
dsv panalpina a-s,,denmark,,,,,,,42490000000.0,,industrials,integrated freight & logistics,,,,,,,,,
hilton worldwide holdings inc,,united states,,,,,,,42390000000.0,,consumer discretionary,lodging,,,,,,,,,
wuxi apptec co ltd,,china,,,,,,,42250000000.0,,healthcare,diagnostics & research,,,,,,,,,
sysco corporation,,united states,,,,,,,42220000000.0,,consumer staples,food distribution,,,,,,,,,
the kroger co,,united states,,,,,,,42030000000.0,,consumer staples,grocery stores,,,,,,,,,
manulife financial corporation,,canada,,,,,,,41980000000.0,,financials,insurancelife,,,,,,,,,
biontech se,,germany,,,,,,,41930000000.0,,healthcare,biotechnology,,,,,,,,,
stmicroelectronics nv,,switzerland,,,,,,,41910000000.0,,technology,semiconductors,,,,,,,,,
devon energy corporation,,united states,,,,,,,41820000000.0,,energy,oil & gas e&p,,,,,,,,,
the williacompanies inc,,united states,,,,,,,41600000000.0,,energy,oil & gas midstream,,,,,,,,,
the allstate corporation,,united states,,,,,,,41540000000.0,,financials,insuranceproperty & casualty,,,,,,,,,
hang seng bank limited,,hong kong,,,,,,,41470000000.0,,financials,banks,,,,,,,,,
valero energy corporation,,united states,,,,,,,41270000000.0,,energy,oil & gas refining & marketing,,,,,,,,,
ing groep nv,,netherlands,,,,,,,41250000000.0,,financials,banks,,,,,,,,,
mmc norilsk nickel pjsc,,russia,,,,,,,41160000000.0,,basic materials,other industrial metals & mining,,,,,,,,,
motorola solutions inc,,united states,,,,,,,40870000000.0,,technology,communication equipment,,,,,,,,,
east money information coltd,,china,,,,,,,40830000000.0,,communication services,internet content & information,,,,,,,,,
the bank of new york mellon corporation,,united states,,,,,,,40830000000.0,,financials,asset management,,,,,,,,,
carrier global corporation,,united states,,,,,,,40790000000.0,,industrials,building products & equipment,,,,,,,,,
oversea-chinese banking corp ltd,,singapore,,,,,,,40770000000.0,,financials,banks,,,,,,,,,
digital realty trust inc,,united states,,,,,,,40640000000.0,,real estate,reitoffice,,,,,,,,,
walgreens boots alliance inc,,united states,,,,,,,40550000000.0,,healthcare,pharmaceutical retailers,,,,,,,,,
agilent technologies inc,,united states,,,,,,,40490000000.0,,healthcare,diagnostics & research,,,,,,,,,
global payments inc,,united states,,,,,,,40350000000.0,,industrials,specialty business services,,,,,,,,,
citic securities company ltd,,china,,,,,,,40170000000.0,,financials,capital markets,,,,,,,,,
baxter international inc,,united states,,,,,,,40130000000.0,,healthcare,medical instruments & supplies,,,,,,,,,
boc hong kong holdings ltd,,hong kong,,,,,,,39990000000.0,,financials,banks,,,,,,,,,
msci inc,,united states,,,,,,,39970000000.0,,financials,financial data & stock exchanges,,,,,,,,,
welltower inc,,united states,,,,,,,39960000000.0,,real estate,reithealthcare facilities,,,,,,,,,
xcel energy inc,,united states,,,,,,,39760000000.0,,utilities,utilitiesregulated electric,,,,,,,,,
united overseas bank ltd,,singapore,,,,,,,39730000000.0,,financials,banks,,,,,,,,,
wanhua chemical group co ltd,,china,,,,,,,39730000000.0,,basic materials,chemicals,,,,,,,,,
dupont de nemours inc,,united states,,,,,,,39720000000.0,,basic materials,chemicals,,,,,,,,,
eqt ab,,japan,,,,,,,39710000000.0,,financials,asset management,,,,,,,,,
alimentation couche-tard inc,,canada,,,,,,,,,consumer staples,grocery stores,,,,,,,,,
ebay inc,,united states,,,,,,,39340000000.0,,consumer discretionary,internet retail,,,,,,,,,
givaudan sa,,switzerland,,,,,,,39290000000.0,,basic materials,specialty chemicals,,,,,,,,,
novozymes a-s,,denmark,,,,,,,39030000000.0,,basic materials,chemicals,,,,,,,,,
prudential plc,,united kingdom,,,,,,,39000000000.0,,financials,insurancelife,,,,,,,,,
alcon inc,,switzerland,,,,,,,38900000000.0,,healthcare,medical instruments & supplies,,,,,,,,,
ecopetrol sa,,,,,,,,,38690000000.0,,,,,,,,,,,,
baker hughes company,,united states,,,,,,,38390000000.0,,energy,oil & gas equipment & services,,,,,,,,,
banco bilbao vizcaya argentaria sa,,spain,,,,,,,38250000000.0,,financials,banks,,,,,,,,,
dell technologies inc,,united states,,,,,,,38160000000.0,,technology,computer hardware,,,,,,,,,
kuaishou technology,,china,,,,,,,38150000000.0,,communication services,broadcasting,,,,,,,,,
ab volvo,,sweden,,,,,,,38130000000.0,,industrials,farm & heavy construction machinery,,,,,,,,,
credit agricole sa,,france,,,,,,,38010000000.0,,financials,banks,,,,,,,,,
dollar tree inc,,united states,,,,,,,38000000000.0,,consumer staples,discount stores,,,,,,,,,
sba communications corporation,,united states,,,,,,,37930000000.0,,real estate,reitspecialty,,,,,,,,,
capgemini se,,france,,,,,,,37820000000.0,,technology,information technology services,,,,,,,,,
daiichi sankyo company ltd,,japan,,,,,,,37790000000.0,,healthcare,drug manufacturersgeneral,,,,,,,,,
compass group plc,,united kingdom,,,,,,,37730000000.0,,consumer discretionary,restaurants,,,,,,,,,
sartorius stedim biotech sa,,france,,,,,,,37550000000.0,,healthcare,medical instruments & supplies,,,,,,,,,
pt bank rakyat indonesia persero tbk,,indonesia,,,,,,,,,financials,banks,,,,,,,,,
phillips 66,,united states,,,,,,,37510000000.0,,energy,oil & gas refining & marketing,,,,,,,,,
electronic arts inc,,united states,,,,,,,37380000000.0,,communication services,electronic gaming & multimedia,,,,,,,,,
trane technologies plc,,ireland,,,,,,,37360000000.0,,industrials,specialty industrial machinery,,,,,,,,,
smc corp,,japan,,,,,,,37080000000.0,,industrials,specialty industrial machinery,,,,,,,,,
parker-hannifin corporation,,united states,,,,,,,37050000000.0,,industrials,specialty industrial machinery,,,,,,,,,
tokio marine holdings inc,,japan,,,,,,,,,financials,insuranceproperty & casualty,,,,,,,,,
jiangsu hengrui medicine co ltd,,china,,,,,,,36900000000.0,,healthcare,drug manufacturersgeneral,,,,,,,,,
beijing-shanghai high-speed railway coltd,,china,,,,,,,36900000000.0,,industrials,railroads,,,,,,,,,
munchener ruckversicherungs-gesellschaft aktiengesellschaft in munchen,,germany,,,,,,,36890000000.0,,financials,insurancereinsurance,,,,,,,,,
doordash inc,,united states,,,,,,,36740000000.0,,communication services,internet content & information,,,,,,,,,
shanghai pudong development bank co ltd,,china,,,,,,,36720000000.0,,financials,banks,,,,,,,,,
constellation software inc,,canada,,,,,,,36670000000.0,,technology,softwareapplication,,,,,,,,,
inner mongolia yili industrial group co ltd,,china,,,,,,,36610000000.0,,consumer staples,packaged foods,,,,,,,,,
telus corporation,,canada,,,,,,,36370000000.0,,communication services,telecom services,,,,,,,,,
public service enterprise group incorporated,,united states,,,,,,,36280000000.0,,utilities,utilitiesdiversified,,,,,,,,,
transdigm group incorporated,,united states,,,,,,,36140000000.0,,industrials,aerospace & defense,,,,,,,,,
waste connections inc,,united states,,,,,,,36140000000.0,,industrials,waste management,,,,,,,,,
lyondellbasell industries nv,,united states,,,,,,,35960000000.0,,basic materials,specialty chemicals,,,,,,,,,
da sa,,france,,,,,,,35930000000.0,,consumer staples,packaged foods,,,,,,,,,
cloudflare inc,,united states,,,,,,,35920000000.0,,technology,softwareinfrastructure,,,,,,,,,
nio limited,,china,,,,,,,35860000000.0,,consumer discretionary,auto manufacturers,,,,,,,,,
coinbase global inc,,united states,,,,,,,35860000000.0,,technology,softwareapplication,,,,,,,,,
shanxi xinghuacun fen wine factory coltd,,china,,,,,,,35840000000.0,,consumer staples,beverageswineries & distilleries,,,,,,,,,
neste oyj,,finland,,,,,,,35570000000.0,,energy,oil & gas refining & marketing,,,,,,,,,
resmed inc,,united states,,,,,,,35440000000.0,,healthcare,medical instruments & supplies,,,,,,,,,
experian plc,,ireland,,,,,,,35400000000.0,,industrials,consulting services,,,,,,,,,
intuitive surgical inc,,united states,,,,,,,35370000000.0,,healthcare,medical instruments & supplies,,,,,,,,,
woolworths group limited,,australia,,,,,,,35330000000.0,,consumer staples,grocery stores,,,,,,,,,
mplx lp,,united states,,,,,,,35270000000.0,,energy,oil & gas midstream,,,,,,,,,
telstra corporation limited,,australia,,,,,,,35240000000.0,,communication services,telecom services,,,,,,,,,
hexagon ab,,sweden,,,,,,,35210000000.0,,technology,scientific & technical instruments,,,,,,,,,
assicurazioni generali,,italy,,,,,,,35200000000.0,,financials,insurancediversified,,,,,,,,,
avalonbay communities inc,,united states,,,,,,,35190000000.0,,real estate,reitresidential,,,,,,,,,
imperial oil limited,,canada,,,,,,,35130000000.0,,energy,oil & gas integrated,,,,,,,,,
yum brands inc,,united states,,,,,,,35120000000.0,,consumer discretionary,restaurants,,,,,,,,,
sun hung kai properties ltd,,hong kong,,,,,,,35040000000.0,,real estate,real estatedevelopment,,,,,,,,,
old dominion freight line inc,,united states,,,,,,,34940000000.0,,industrials,trucking,,,,,,,,,
cheniere energy inc,,united states,,,,,,,34920000000.0,,energy,oil & gas midstream,,,,,,,,,
consolidated edison inc,,united states,,,,,,,34890000000.0,,utilities,utilitiesregulated electric,,,,,,,,,
china citic bank corp ltd,,china,,,,,,,34840000000.0,,financials,banks,,,,,,,,,
budweiser brewing company apac ltd,,hong kong,,,,,,,34730000000.0,,consumer staples,beveragesbrewers,,,,,,,,,
arcelormittal,,,,,,,,,34660000000.0,,,,,,,,,,,,
ameriprise financial inc,,united states,,,,,,,34640000000.0,,financials,asset management,,,,,,,,,
fastenal company,,united states,,,,,,,34580000000.0,,industrials,industrial distribution,,,,,,,,,
align technology inc,,united states,,,,,,,34490000000.0,,healthcare,medical devices,,,,,,,,,
verbund ag,,,,,,,,,34440000000.0,,,,,,,,,,,,
sydney airport limited,,australia,,,,,,,,,industrials,airports & air services,,,,,,,,,
verisk analytics inc,,united states,,,,,,,34390000000.0,,industrials,consulting services,,,,,,,,,
z holdings corp,,japan,,,,,,,34240000000.0,,consumer discretionary,internet retail,,,,,,,,,
arthur j gallagher & co,,united states,,,,,,,34220000000.0,,financials,insurance brokers,,,,,,,,,
chongqing zhifei biological products co ltd,,china,,,,,,,34130000000.0,,healthcare,biotechnology,,,,,,,,,
equity residential,,united states,,,,,,,34110000000.0,,real estate,reitresidential,,,,,,,,,
chunghwa telecom co ltd,,taiwan,,,,,,,34060000000.0,,communication services,telecom services,,,,,,,,,
t rowe price group inc,,united states,,,,,,,34009999999.0,,financials,asset management,,,,,,,,,
halliburton company,,united states,,,,,,,33950000000.0,,energy,oil & gas equipment & services,,,,,,,,,
tyson foods inc,,united states,,,,,,,33729999999.0,,consumer staples,farm products,,,,,,,,,
discover financial services,,united states,,,,,,,33729999999.0,,financials,credit services,,,,,,,,,
kuehne nagel international ag,,switzerland,,,,,,,33689999999.0,,industrials,integrated freight & logistics,,,,,,,,,
fanuc corp,,japan,,,,,,,33680000000.0,,industrials,specialty industrial machinery,,,,,,,,,
mtr corp ltd,,hong kong,,,,,,,33659999999.0,,industrials,railroads,,,,,,,,,
poly developments and holdings group co ltd,,china,,,,,,,33640000000.0,,real estate,real estatedevelopment,,,,,,,,,
kkr & co inc,,united states,,,,,,,33490000000.0,,financials,asset management,,,,,,,,,
mizuho financial group inc,,japan,,,,,,,33470000000.0,,financials,banks,,,,,,,,,
ptt pcl,,thailand,,,,,,,33460000000.0,,energy,oil & gas integrated,,,,,,,,,
koninklijke ahold delhaize nv,,netherlands,,,,,,,33430000000.0,,consumer staples,grocery stores,,,,,,,,,
china vanke co ltd,,china,,,,,,,33350000000.0,,real estate,real estatedevelopment,,,,,,,,,
international flavors & fragrances inc,,united states,,,,,,,33320000000.0,,basic materials,specialty chemicals,,,,,,,,,
telefonaktiebolaget lm ericsson,,sweden,,,,,,,33290000000.0,,technology,communication equipment,,,,,,,,,
china resources land ltd,,hong kong,,,,,,,33259999999.0,,real estate,real estatedevelopment,,,,,,,,,
zoom video communications inc,,united states,,,,,,,33220000000.0,,communication services,telecom services,,,,,,,,,
otis worldwide corporation,,united states,,,,,,,33090000000.0,,industrials,specialty industrial machinery,,,,,,,,,
sun life financial inc,,canada,,,,,,,33080000000.0,,financials,insurancediversified,,,,,,,,,
rockwell automation inc,,united states,,,,,,,33049999999.0,,industrials,specialty industrial machinery,,,,,,,,,
aptiv plc,,ireland,,,,,,,33020000000.0,,consumer discretionary,auto parts,,,,,,,,,
cenovus energy inc,,canada,,,,,,,33020000000.0,,energy,oil & gas integrated,,,,,,,,,
deutsche borse ag,,germany,,,,,,,32990000000.0,,financials,financial data & stock exchanges,,,,,,,,,
orange sa,,france,,,,,,,32840000000.0,,communication services,telecom services,,,,,,,,,
hess corporation,,united states,,,,,,,32810000000.0,,energy,oil & gas e&p,,,,,,,,,
natwest group plc,,united kingdom,,,,,,,32720000000.0,,financials,banks,,,,,,,,,
ross stores inc,,united states,,,,,,,32710000000.0,,consumer discretionary,apparel retail,,,,,,,,,
wec energy group inc,,united states,,,,,,,32540000000.0,,utilities,utilitiesregulated electric,,,,,,,,,
amerisourcebergen corporation,,united states,,,,,,,32509999999.0,,healthcare,medical distribution,,,,,,,,,
china overseas land & investment ltd,,hong kong,,,,,,,32490000000.0,,real estate,real estatedevelopment,,,,,,,,,
wuxi biologics,,china,,,,,,,32409999999.0,,healthcare,biotechnology,,,,,,,,,
citic ltd,,hong kong,,,,,,,32330000000.0,,industrials,conglomerates,,,,,,,,,
cellnex telecom sa,,spain,,,,,,,32320000000.0,,communication services,telecom services,,,,,,,,,
haier smart home co ltd,,china,,,,,,,32310000000.0,,consumer discretionary,"furnishings, fixtures & appliances",,,,,,,,,
singapore telecommunications ltd,,singapore,,,,,,,32229999999.0,,communication services,telecom services,,,,,,,,,
anta sports products ltd,,china,,,,,,,32200000000.0,,consumer discretionary,leisure,,,,,,,,,
barclays plc,,united kingdom,,,,,,,32189999999.0,,financials,banks,,,,,,,,,
brown-forman corporation,,united states,,,,,,,32070000000.0,,consumer staples,beverageswineries & distilleries,,,,,,,,,
weg sa,,brazil,,,,,,,32049999999.0,,industrials,specialty industrial machinery,,,,,,,,,
paccar inc,,united states,,,,,,,32040000000.0,,industrials,farm & heavy construction machinery,,,,,,,,,
great wall motor co ltd,,china,,,,,,,32009999999.0,,consumer discretionary,auto manufacturers,,,,,,,,,
longfor group holdings ltd,,china,,,,,,,31980000000.0,,real estate,real estatedevelopment,,,,,,,,,
japan post bank coltd,,japan,,,,,,,31930000000.0,,financials,banks,,,,,,,,,
ppg industries inc,,united states,,,,,,,31890000000.0,,basic materials,specialty chemicals,,,,,,,,,
perusahaan perseroan persero pt telekomunikasi indonesia tbk,,indonesia,,,,,,,31780000000.0,,communication services,telecom services,,,,,,,,,
mettler-toledo international inc,,united states,,,,,,,31780000000.0,,healthcare,diagnostics & research,,,,,,,,,
oneok inc,,united states,,,,,,,31660000000.0,,energy,oil & gas midstream,,,,,,,,,
goodman group,,australia,,,,,,,31640000000.0,,real estate,reitdiversified,,,,,,,,,
corning incorporated,,united states,,,,,,,31600000000.0,,technology,electronic components,,,,,,,,,
japan tobacco inc,,japan,,,,,,,31590000000.0,,consumer staples,tobacco,,,,,,,,,
foxconn industrial internet co ltd,,china,,,,,,,31580000000.0,,technology,communication equipment,,,,,,,,,
eversource energy,,united states,,,,,,,31560000000.0,,utilities,utilitiesregulated electric,,,,,,,,,
china telecom corp ltd,,hong kong,,,,,,,31490000000.0,,communication services,telecom services,,,,,,,,,
crh plc,,ireland,,,,,,,31450000000.0,,basic materials,building materials,,,,,,,,,
japan post holdings co ltd,,japan,,,,,,,31410000000.0,,financials,banks,,,,,,,,,
biogen inc,,united states,,,,,,,31350000000.0,,healthcare,drug manufacturersgeneral,,,,,,,,,
swisscom ag,,switzerland,,,,,,,31260000000.0,,communication services,telecom services,,,,,,,,,
koninklijke dsm nv,,netherlands,,,,,,,31250000000.0,,basic materials,specialty chemicals,,,,,,,,,
formosa petrochemical corp,,taiwan,,,,,,,31220000000.0,,energy,oil & gas refining & marketing,,,,,,,,,
zhangzhou pientzehuang pharmaceutical ltd,,china,,,,,,,31170000000.0,,healthcare,drug manufacturersgeneral,,,,,,,,,
ametek inc,,united states,,,,,,,31150000000.0,,industrials,specialty industrial machinery,,,,,,,,,
eon se,,germany,,,,,,,31120000000.0,,utilities,utilitiesdiversified,,,,,,,,,
china pacific insurance,,china,,,,,,,31040000000.0,,financials,insurancelife,,,,,,,,,
zscaler inc,,united states,,,,,,,31030000000.0,,technology,softwareinfrastructure,,,,,,,,,
