name,headquarters,country,continent,region,sub_region,founded,employees,ceo,market_cap,categories,sector,industry,revenue,link,share_price,results_for_year,total_equity,founders,market_value,address,type
edwards lifesciences,,usa,,,,,,,47610000000,,,,,,,,,,,,
bank rakyat indonesia,,indonesia,,,,,,,47510000000,,,,,,,,,,,,
deutsche post,,germany,,,,,,,47410000000,,,,,,,,,,,,
adani total gas,,india,,,,,,,47370000000,,,,,,,,,,,,
archer daniels midland adm,,usa,,,,,,,47210000000,,,,,,,,,,,,
london stock exchange,,uk,,,,,,,47100000000,,,,,,,,,,,,
roper technologies,,usa,,,,,,,47050000000,,,,,,,,,,,,
longi green energy technology,,china,,,,,,,47020000000,,,,,,,,,,,,
fedex,,usa,,,,,,,46880000000,,,,,,,,,,,,
shopify,,canada,,,,,,,46870000000,,,,,,,,,,,,
national grid,,uk,,,,,,,46860000000,,,,,,,,,,,,
amphenol,,usa,,,,,,,46750000000,,,,,,,,,,,,
kimberly-clark,,usa,,,,,,,46720000000,,,,,,,,,,,,
autozone,,usa,,,,,,,46660000000,,,,,,,,,,,,
oriental land,,japan,,,,,,,46430000000,,,,,,,,,,,,
itau unibanco,,brazil,,,,,,,46290000000,,,,,,,,,,,,
the hershey company,,usa,,,,,,,46270000000,,,,,,,,,,,,
hikvision,,china,,,,,,,46260000000,,,,,,,,,,,,
hitachi,,japan,,,,,,,46120000000,,,,,,,,,,,,
johnson controls,,ireland,,,,,,,46110000000,,,,,,,,,,,,
mitsubishi corporation,,japan,,,,,,,46000000000,,,,,,,,,,,,
baidu,,china,,,,,,,45970000000,,,,,,,,,,,,
alimentation couche-tard,,canada,,,,,,,45950000000,,,,,,,,,,,,
aflac,,usa,,,,,,,45910000000,,,,,,,,,,,,
samsung biologics,,s. korea,,,,,,,45650000000,,,,,,,,,,,,
woodside energy,,australia,,,,,,,45590000000,,,,,,,,,,,,
budweiser apac,,hong kong,,,,,,,45590000000,,,,,,,,,,,,
dexcom,,usa,,,,,,,45450000000,,,,,,,,,,,,
the travelers companies,,usa,,,,,,,45430000000,,,,,,,,,,,,
maaden,,s. arabia,,,,,,,45400000000,,,,,,,,,,,,
fortescue,,australia,,,,,,,45330000000,,,,,,,,,,,,
intesa sanpaolo,,italy,,,,,,,45090000000,,,,,,,,,,,,
macquarie,,australia,,,,,,,45010000000,,,,,,,,,,,,
cintas,,usa,,,,,,,44900000000,,,,,,,,,,,,
universal music group,,netherlands,,,,,,,44870000000,,,,,,,,,,,,
sk hynix,,s. korea,,,,,,,44850000000,,,,,,,,,,,,
centene,,usa,,,,,,,44540000000,,,,,,,,,,,,
simon property group,,usa,,,,,,,44480000000,,,,,,,,,,,,
daikin,,japan,,,,,,,44460000000,,,,,,,,,,,,
foxconn hon hai precision industry,,taiwan,,,,,,,44420000000,,,,,,,,,,,,
hess,,usa,,,,,,,44300000000,,,,,,,,,,,,
adyen,,netherlands,,,,,,,44140000000,,,,,,,,,,,,
motorola solutions,,usa,,,,,,,44110000000,,,,,,,,,,,,
bayan resources,,indonesia,,,,,,,43950000000,,,,,,,,,,,,
mercadolibre,,argentina,,,,,,,43930000000,,,,,,,,,,,,
bajaj finance,,india,,,,,,,43860000000,,,,,,,,,,,,
cadence design systems,,usa,,,,,,,43790000000,,,,,,,,,,,,
agilent technologies,,usa,,,,,,,43720000000,,,,,,,,,,,,
itochu shoji,,japan,,,,,,,43640000000,,,,,,,,,,,,
kuaishou technology,,china,,,,,,,43590000000,,,,,,,,,,,,
corteva,,usa,,,,,,,43590000000,,,,,,,,,,,,
exelon corporation,,usa,,,,,,,43390000000,,,,,,,,,,,,
mitsui bussan,,japan,,,,,,,43200000000,,,,,,,,,,,,
kotak mahinbank,,india,,,,,,,42990000000,,,,,,,,,,,,
wanhua chemical,,china,,,,,,,42750000000,,,,,,,,,,,,
ambev,,brazil,,,,,,,42650000000,,,,,,,,,,,,
suncor energy,,canada,,,,,,,42600000000,,,,,,,,,,,,
ecolab,,usa,,,,,,,42570000000,,,,,,,,,,,,
sf express,,china,,,,,,,42410000000,,,,,,,,,,,,
paychex,,usa,,,,,,,42330000000,,,,,,,,,,,,
bce,,canada,,,,,,,42080000000,,,,,,,,,,,,
banco santander brasil,,brazil,,,,,,,42060000000,,,,,,,,,,,,
lululemon athletica,,canada,,,,,,,41980000000,,,,,,,,,,,,
ross stores,,usa,,,,,,,41860000000,,,,,,,,,,,,
newmont,,usa,,,,,,,41820000000,,,,,,,,,,,,
prudential,,uk,,,,,,,41780000000,,,,,,,,,,,,
ocbc bank,,singapore,,,,,,,41770000000,,,,,,,,,,,,
kinder morgan,,usa,,,,,,,41760000000,,,,,,,,,,,,
infineon,,germany,,,,,,,41750000000,,,,,,,,,,,,
citic securities,,china,,,,,,,41690000000,,,,,,,,,,,,
workday,,usa,,,,,,,41410000000,,,,,,,,,,,,
nxp semiconductors,,netherlands,,,,,,,41360000000,,,,,,,,,,,,
block,,usa,,,,,,,41260000000,,,,,,,,,,,,
ping an bank,,china,,,,,,,41230000000,,,,,,,,,,,,
fidelity national information services,,usa,,,,,,,41120000000,,,,,,,,,,,,
ferrari,,italy,,,,,,,41110000000,,,,,,,,,,,,
trane technologies,,ireland,,,,,,,41100000000,,,,,,,,,,,,
tokio marine,,japan,,,,,,,40920000000,,,,,,,,,,,,
chugai pharmaceutical,,japan,,,,,,,40800000000,,,,,,,,,,,,
palo alto networks,,usa,,,,,,,40770000000,,,,,,,,,,,,
nordea bank,,finland,,,,,,,40750000000,,,,,,,,,,,,
tc energy,,canada,,,,,,,40620000000,,,,,,,,,,,,
republic services,,usa,,,,,,,40560000000,,,,,,,,,,,,
honda,,japan,,,,,,,40530000000,,,,,,,,,,,,
sun hung kai properties,,hong kong,,,,,,,40500000000,,,,,,,,,,,,
nutrien,,canada,,,,,,,40500000000,,,,,,,,,,,,
arthur j gallagher & co,,usa,,,,,,,40480000000,,,,,,,,,,,,
autodesk,,usa,,,,,,,40380000000,,,,,,,,,,,,
biogen,,usa,,,,,,,40210000000,,,,,,,,,,,,
realty income,,usa,,,,,,,40180000000,,,,,,,,,,,,
devon energy,,usa,,,,,,,40020000000,,,,,,,,,,,,
microchip technology,,usa,,,,,,,40020000000,,,,,,,,,,,,
banco bilbao vizcaya argentaria,,spain,,,,,,,40020000000,,,,,,,,,,,,
snowflake,,usa,,,,,,,39890000000,,,,,,,,,,,,
