name,headquarters,country,continent,region,sub_region,founded,employees,ceo,market_cap,categories,sector,industry,revenue,link,share_price,results_for_year,total_equity,founders,market_value,address,type
enea sa,"sao paulo, sp, brazil",france,,,,2003,,gilson finkelsztain,21580000000,"stockexchanges, financialservices, stockcryptoexchanges",industries,utilities,,https://www.b3.com.br,2,,,,,,
sun country airlines,split,usa,,,,2000,,,1070000000,"airlines, travel, transportation",airlines,consumer services,,,18,,,,,,
laurentian bank of canada,munsbach,canada,,,,2005,,,990000000,"banks, financialservices",banks,financials,,,23,,,,,,
irish continental group,dublin,south korea,,,,1972,,,1580000000,conglomerate,industrial transportation,industrials,,,58,,,,,,
doppelmayr garaventa group,wolfurt,canada,,,,1892,,,3400000000,,recreational products,consumer goods,,,158,,,,,,
pegasystems,warsaw,usa,,,,2004,,,2870000000,"software, tech",gas distribution,utilities,,,35,,,,,,
serpent model racing cars,heemstede,usa,,,,1980,,,1440000000,"software, tech",recreational products,consumer goods,,,38,,,,,,
novo banco,lisbon,usa,,,,2014,,,140000000,"banks, financialservices",banks,financials,,,20,,,,,,
ing group,"amsterdam, netherlands",netherlands,,,,1991,"57,000",steven van rijswijk,43920000000,"banks, financialservices",financials,financials,,"https://www.ing.com, https://www.linkedin.com/company/ing/",11,,,,,,
tigenix,leuven,usa,,,,2000,,,22480000,"pharmaceuticals, biotech",biotechnology,health care,,,0,,,,,,
spie sa,athens,france,,,,1876,,,4099999999,professionalservices,media,consumer services,,,25,,,,,,
dws group gmbh & co kgaa,stuttgart,united states,,,,"august 22, 1966","57,750",corie sue barry,6510000000,,industrial suppliers,specialty retail,"us$47.262 billion (fiscal year ended january 30, 2021)","https://investors.bestbuy.com/investor-relations/overview/default.aspx, https://en.wikipedia.org/wiki/best buy",32,,,,,,
helvetia holding ag,bucharest,switzerland,,,,2008,,,6090000000,insurance,publishing,consumer services,,,115,,,,,,
central securities,vila franca de xira,usa,,,,1934,,,930000000,"assetmanagement, investment",brewers,consumer goods,,,34,,,,,,
weg sa,porto,brazil,,,,1939,"36,987",harry schmelzer jr,32049999999,,industries,specialty industrial machinery,,https://www.weg.net/institutional/br/en/,7,,,,,"via tortona 9, milano, 20144, milano, italy",foreign company
the southern company,paris,usa,,,,1945,"27,027",thomas a fanning,78380000000,"energy, oilgas, electricity, utilitycompanies",utilities,utilitiesregulated electric,23500000000,"https://www.southerncompany.com, https://www.facebook.com/socompany, https://twitter.com/southerncompany, https://www.linkedin.com/company/southern-company, https://en.wikipedia.org/wiki/southern company",68,,,,,,
sporting clube de portugal,mechelen,portugal,,,,1991,"12,236",miguel stilwell de andrade,56320000,football,utilities,utilitiesdiversified,,https://www.edp.com,0,,,,,"via lodovico seitz 47, treviso, 31100, treviso, italy",corporation
regional management,berlin,usa,,,,2008,,,280000000,insurance,broadcasting & entertainment,consumer services,,,29,,,,,,
tube investments of india,luxembourg city,india,,,,2007,,,6800000000,,investment services,financials,,,35,,,,,,
chiesi farmaceutici spa,parma,,,,,1935,,,,,pharmaceuticals,manufacturing,,,,,,,,"via palermo 26/a, parma, 43122, parma, italy",corporation
walker & dunlop,kranj,usa,,,,1998,,,2780000000,financialservices,automobiles,consumer goods,,,84,,,,,,
mccormick & company incorporated,ried im innkreis,usa,,,,1889,"14,000",lawrence e kurzius,27290000000,food,durable household products,packaged foods,"us$6.317 billion (fiscal year ended november 30, 2021)","https://www.mccormickcorporation.com, https://www.facebook.com/mccormickspice, https://twitter.com/mccormickcorp, https://www.linkedin.com/company/mccormick, https://en.wikipedia.org/wiki/mccormick %26 co.",85,,,,,,
elias neocleous & co llc,limassol,usa,,,,2017,,,5660000000,,legal,consumer services,,,100,,,,,,
trustco bank,zeist,usa,,,,1980,,,720000000,"banks, financialservices",banks,financials,,,38,,,,,,
jin air,sofia,united states,,,,"march 2, 1925","83,000",francois jackow,600000000,"airlines, travel, transportation",industrials,"transportation, communications, electric, gas, and sanitary services",47007000000,"https://www.delta.com, https://www.facebook.com/delta, https://twitter.com/delta, https://www.linkedin.com/company/2272, https://en.wikipedia.org/wiki/delta air lines",11,,,,,"viuzzo di porto 4/b, scandicci, 50018, firenze, italy",corporation
lsi industries,francofonte,usa,,,,1952,,,330000000,"ledlightingmanufacturers, manufacturing",recreational products,consumer goods,,,12,,,,,,
trex,bucharest,usa,,,,1976,,,4800000000,,travel & tourism,consumer services,,,43,,,,,,
gunnebo group,gothenburg,usa,,,,1889,,,1400000000,"realestate, investment, reits",business support services,industrials,,,11,,,,,,
mango,palau-solita i plegamans,china,,,,1984,,,27530000,"videogames, entertainment",apparel retailers,consumer services,,,0,,,,,,
performance shipping,pireus,greece,,,,1949,,,15950000,"transportation, oilgas, maritimetransportation",marine transportation,industrials,,,3,,,,,,
saras spa,sarroch,,,,,1962,,,,,oil & gas exploration & production,oil & gas,,,,,,,,"galleria passarella 2, milano, 20122, milano, italy",corporation
willdan group,dublin,usa,,,,1966,,,200000000,professionalservices,building materials,industrials,,,15,,,,,,
zumtobel lighting group,dornbirn,usa,,,,1950,,,780000000,"specialtyvehicles, manufacturing",building materials & fixtures,industrials,,,13,,,,,,
koninklijke ahold delhaize nv,"zaandam, netherlands",netherlands,,,,2016,"144,550",frans w h muller,33430000000,"retail, food, supermarketchains",food retailers & wholesalers,grocery stores,,https://www.aholddelhaize.com,29,,,,,,
j b hunt,melsungen,usa,,,,1839,,,18250000000,,pharmaceuticals,health care,,,176,,,,,,
lendlease,utrecht,australia,,,,2013,,,3340000000,"construction, infrastructure, realestate",internet,technology,,,4,,,,,,
polcast television,warsaw,usa,,,,2006,,,1060000000,mediapress,broadcasting & entertainment,consumer services,,,11,,,,,,
cs link,prague,usa,,,,2006,,,390000000,"software, tech",mobile telecommunications,telecommunications,,,6,,,,,,
southwest airlines co,marupe,usa,,,,"march 15, 1967","55,100",robert e jordan,26520000000,"airlines, travel, transportation",industrials,consumer services,21965000000,"https://www.southwest.com, https://en.wikipedia.org/wiki/southwest airlines",37,,,,,,
thomas cook airlines belgium,zaventem,singapore,,,,2001,,,12170000000,"airlines, travel, transportation",airlines,consumer services,,,4,,,,,,
unifarm spa unione farmacisti trentino alto adige,urbino,usa,,,,1967,,,49790000000,"tech, software, itsecurity, networkinghardware",defense,wholesale trade,,,164,,,,,"via provina 3, trento, 38123, trento, italy",corporation
saint-gobain,la defense,france,,,,1665,"167,816",benoit bazin,30160000000,,industrials,industrials,,"https://www.saint-gobain.com, https://www.facebook.com/saintgobaingroup, https://www.twitter.com/saintgobain, https://www.linkedin.com/company/saint-gobain",,,,,,,
poste air cargo,rome,thailand,,,,1981,,,110000000,"airlines, travel, transportation",airlines,consumer services,,,0,,,,,,
north sea capital,copenhagen,usa,,,,2001,,,1590000000,"assetmanagement, investment",financial services,financials,,,8,,,,,,
kobenhavns lufthavne a/s,hillerd,usa,,,,1956,"1,212",jan gj van de winkel,3920000000,,industries,manufacturing,,https://www.genmab.com,42,,,,,"via dei sette santi 3, firenze, 50131, firenze, italy",corporation
silver one resources,copenhagen,canada,,,,1993,,,41460000,"mining, silvermining",recreational products,consumer goods,,,0,,,,,,
hoganas ab,hoganas,sweden,,,,1797,,,,,technology,basic materials,,,,,,,,,
gb group gbg,stockholm,uk,,,,1942,,,1040000000,"tech, software",food products,consumer goods,,,3,,,,,,
karooooo,sofia,singapore,,,,1990,,,710000000,"software, tech",gambling,consumer services,,,23,,,,,,
union miniere du haut katanga,brussels,usa,,,,1906,,,100000000,"banks, financialservices",general mining,basic materials,,,24,,,,,,
general mediterranean holding,luxembourg city,usa,,,,1979,,,250000000,,financial services,"finance, insurance, and real estate",,,3,,,,,"via mantova 166, parma, 43122, parma, italy",corporation
verb technology,limassol,usa,,,,2004,,,16270000,"software, internet, tech",education,consumer services,,,0,,,,,,
salvatore ferragamo spa,florence,italy,,,,1928,,,,,consumer cyclical,manufacturing,,,,,,,,"via dei tornabuoni 2, firenze, 50123, firenze, italy",corporation
trinec iron and steel works,trinec,taiwan,,,,1836,,,14640000000,"steelproducers, steelindustry",iron & steel,basic materials,,,1,,,,,,
ubi banca,bergamo,italy,,,,2003,,,,,financial services,financials,,,,,,,,"via san carlo 8/20, modena, 41121, modena, italy",corporation
atos se,dusseldorf,france,,,,1935,,,1150000000,professionalservices,technology,financials,,,9,,,,,,
mkb bank,budapest,india,,,,1950,,,7560000000,"banks, financialservices",banks,financials,,,0,,,,,,
sun tv network,thessaloniki,india,,,,1994,,,2370000000,mediapress,media,consumer services,,,6,,,,,,
red hat czech,brno,usa,,,,2006,,,61700000,tech,software,technology,,,1,,,,,,
european spallation source,lund,usa,,,,2013,,,1330000000,"banks, financialservices",business support services,industrials,,,54,,,,,,
energy recovery,malle,usa,,,,1979,,,1230000000,,nondurable household products,consumer goods,,,22,,,,,,
polar power,kempele,usa,,,,1977,"27,125",yixiao cheng,38150000000,"electricity, energy",recreational products,consumer goods,,https://www.kuaishou.com,1,,,,,,
lyondellbasell industries nv,leuven,usa,,,,2007,"19,100",kenneth todd lane,35960000000,chemicals,computer services,technology,34484000000,"https://www.lyondellbasell.com, https://en.wikipedia.org/wiki/lyondellbasell",81,,,,,,
vinci sa,"rueil-malmaison, france",france,,,,1899,"218,569",xavier m p huillard,59010000000,"cac40, construction",industries,industrials,,https://www.vinci.com,102,,,,,,
hk electric investments,dublin,hong kong,,,,1982,,,6240000000,"investment, electricity, energy",food retailers & wholesalers,consumer services,,,0,,,,,,
keytrade bank,brussels,south korea,,,,1998,,,6120000000,"banks, financialservices",investment services,financials,,,8,,,,,,
impac mortgage holdings,budapest,usa,,,,1997,,,8450000,financialservices,banks,financials,,,0,,,,,,
hindustrial networks,halmstad,france,,,,1988,,,1800000000,"itsecurity, software, tech",fixed line telecommunications,telecommunications,,,19,,,,,,
valmont industries,wiener neustadt,usa,,,,1981,,,6990000000,,aerospace,consumer goods,,,327,,,,,,
air malta,luqa,canada,,,,1973,,,4930000000,"airlines, travel, transportation",airlines,consumer services,,,13,,,,,,
martin professional,"raleigh, nc, united states",usa,,,,1993,"10,000",c howard nye,23940000000,buildingmaterials,building materials & fixtures,"transportation, communications, electric, gas, and sanitary services",4700000000,"https://www.martinmarietta.com, https://en.wikipedia.org/wiki/martin marietta inc.",352,,,,,"passeggio sant'andrea 4, trieste, 34123, trieste, italy",corporation
nolato ab publ,malmo,sweden,,,,1919,,,,,industries,industrials,,,,,,,,,
salini impregilo,milan,,,,,2014,,,,,heavy construction,industrials,,,,,,,,"via del lauro 3, milano, 20121, milano, italy",corporation
fabrica nacional de municoes de armas ligeiras,"mexico city, df, mexico",spain,,,,1986,"181,205",daniel hajj aboumrad,69450000000,telecommunication,industries,telecom services,"mx$1.016 trillion (fiscal year ended december 31, 2020)","https://www.americamovil.com, https://www.facebook.com/pages/america-movil/108227899205108 fref=ts, https://twitter.com/telcel, https://www.linkedin.com/company/am-rica-m-vil, https://en.wikipedia.org/wiki/am%c3%a9rica m%c3%b3vil",18,,,,,,
veon,amsterdam,netherlands,,,,2009,,,1100000000,telecommunication,mobile telecommunications,telecommunications,,,0,,,,,,
gold & wood,luxembourg city,canada,,,,1995,,,1140000000,"mining, goldmining",personal products,consumer goods,,,2,,,,,,
moonscoop group,paris,canada,,,,2003,,,1090000000,cannabis,broadcasting & entertainment,consumer services,,,2,,,,,,
wayne's coffee,stockholm,india,,,,1994,,,520000000,beverages,restaurants & bars,consumer services,,,2,,,,,,
dhi group,budapest,usa,,,,1972,,,240000000,financialservices,hotels,consumer services,,,5,,,,,,
north media,gladsaxe,usa,,,,1978,,ronald l zimmerly jr,52300000000,"mediapress, entertainment",publishing,consumer services,,https://myliberty.bank,46,,,,,,
valley bank,nicosia,usa,,,,1976,,,5860000000,,banks,financials,,,11,,,,,,
financiere de l'odet sa,athens,france,,,,1934,,,,,industries,consumer goods,,,,,,,,,
investment ab latour,gothenburg,canada,,,,1984,,,1300000000,"reits, realestate, investment",investment services,financials,,,9,,,,,,
wisdomtree investments,berlin,usa,,,,1993,,,770000000,"financialservices, investment, assetmanagement",software,technology,,,5,,,,,,
saab automobile,trollhattan,sweden,,,,1945,,,,,industries,consumer goods,,,,,,,,,
vivendi,paris,france,,,,1853,,arnaud de puyfontaine,9550000000,cac40,communication services,consumer services,,,9,,,,,,
fomento de construcciones y contratas,"beijing, china",spain,,,,1900,"133,294",,3940000000,construction,industries,industrials,,https://ccccltd.cn,9,,,,,,
nuova fourb srl,pace del mela,,,,,1999,,,,,commercial rail vehicles,industrials,,,,,,,,"via monte ortigara 5, bergamo, 24121, bergamo, italy",corporation
crestwood equity partners,stockholm,usa,,,,1992,,,2950000000,"energy, oilgas",investment services,financials,,,28,,,,,,
triterras,madrid,singapore,,,,1999,,,39790000,"financialservices, tech",internet,technology,,,0,,,,,,
uol group,schiphol,singapore,,,,1916,,,4170000000,realestate,transportation services,industrials,,,4,,,,,,
grimaldi industri,stockholm,,,,,1970,,,,,-,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"via marchese campodisola 13, napoli, 80133, napoli, italy",corporation
rede d'or sao luiz sa,"sao paulo, sp, brazil",france,,,,1949,,paulo junqueira moll,21400000000,"healthcare, medicalcarefacilities",heavy construction,services,,https://www.rededorsaoluiz.com.br,5,,,,,"via giuseppe verdi 6, san pietro mosezzo, 28060, novara, italy",foreign company
compagnie plastic omnium sa,gornate-olona,france,,,,1973,,,2109999999,"automotivesuppliers, manufacturing",containers & packaging,manufacturing,,,14,,,,,"via mozzoni localita' s.domenico, ottaviano, 80044, napoli, italy",corporation
grupa zywiec,tarnow,poland,,,,1927,,,1110000000,"beverages, alcoholicbeverages",specialty chemicals,chemical industry,,,108,,,,,,
universal music group,bratislava,netherlands,,,,1993,,,44160000000,entertainment,broadcasting & entertainment,consumer services,,,24,,,,,,
cartamundi,turnhout,france,,,,1970,,valerie baudson,11540000000,"assetmanagement, investment",toys,consumer goods,,,56,,,,,,
airbus,toulouse,netherlands,,,,1970,"121,056",guillaume mjd faury,97410000000,"aircraftmanufacturers, aerospace, cac40, manufacturing, dax",industries,industrials,,https://www.airbus.com,115,,,,,,
nov,sofia,usa,,,,2011,,,7980000000,"energy, oilgas",broadcasting & entertainment,consumer services,,,20,,,,,,
sesen bio,bratislava,usa,,,,1992,,,100000000,"pharmaceuticals, biotech",computer services,technology,,,0,,,,,,
sfr,paris,china,,,,1987,,,12960000,"ecommerce, retail, internet, tech, food",fixed line telecommunications,telecommunications,,,1,,,,,,
clicks group,tallinn,south africa,,,,1928,,,4090000000,"retail, pharmaceuticals, drugstore",apparel retailers,consumer services,,,16,,,,,,
corticeira amorim,santa maria da feira,luxembourg,,,,1870,,,1390000000,"airports, infrastructure",industrial suppliers,basic materials,,,8,,,,,,
bnp paribas sa,"paris, france",poland,,,,1919,"190,000",jean-laurent bonnafe,69900000000,,financials,services,,https://group.bnpparibas,,,,,,"piazza lina bo bardi 3, milano, 20124, milano, italy",foreign company
stena line,"thomasville, nc, united states",usa,,,,1962,"23,663",greg c gantt,34940000000,transportation,travel & tourism,trucking,4014999,"https://www.odfl.com, https://www.facebook.com/olddominionfreightline, https://twitter.com/odfl inc, https://www.linkedin.com/company/old-dominion-freight-line, https://en.wikipedia.org/wiki/old dominion freight line",286,,,,,,
media and games invest,sofia,malta,,,,1997,,,250000000,"videogames, entertainment",software,technology,,,1,,,,,,
orica,palma,australia,,,,1890,,,4570000000,chemicals,clothing & accessories,consumer goods,,,10,,,,,,
stobart air,dublin,usa,,,,2014,,,2870000000,,airlines,consumer services,,,108,,,,,,
accenture,"dublin, ireland",ireland,,,,1989,"699,000",julie t spellman sweet,219030000000,professionalservices,technology,information technology services,50530000000,"https://www.accenture.com, https://www.facebook.com/accenture, https://twitter.com/accenture, https://www.linkedin.com/company/accenture, https://en.wikipedia.org/wiki/accenture",286,,,,,,
pick szeged,szeged,south africa,,,,1869,,,2690000000,"retail, supermarketchains",food products,consumer goods,,,3,,,,,,
allied irish banks,dublin,usa,,,,1966,,,54320000,"entertainment, esports",banks,financials,,,1,,,,,,
vistra,koper,usa,,,,1948,,,9400000000,"energy, electricity",-,conglomerates,,,23,,,,,,
small planet airlines,vilnius,usa,,,,2007,,,1430000000,aerospace,airlines,consumer services,,,5,,,,,,
versace,milan,usa,,,,1978,,,1010000000,"realestate, investment, reits",clothing & accessories,consumer goods,,,63,,,,,,
terranet ab,lund,sweden,,,,2004,,,5780000000,"videogames, tech, entertainment",mobile telecommunications,telecommunications,,,4,,,,,,
united internet,zagreb,germany,,,,1997,,,3710000000,,internet,technology,,,19,,,,,,
ringkjobing landbobank a/s,tartu,denmark,,,,1807,,,,,financial services,consumer goods,,,,,,,,,
sony europe bv,"tokyo, japan",japan,,,,7 may 1946,"109,700",kenichiro yoshida,99230000000,"videogames, electronics, tech, entertainment, techhardware",technology,wholesale trade,8.999 trillion (us$81.38 billion) (fy2020),"https://www.sony.com, https://www.facebook.com/sony/, https://twitter.com/sony, https://www.linkedin.com/company/sony, https://en.wikipedia.org/wiki/sony",79,,,,,"via angelo rizzoli 4, milano, 20132, milano, italy",foreign company
paphos general hospital,paphos,usa,,,,october 1939,"163,000",todd j vasos,55660000000,retail,health,discount stores,"us$34.220 billion (fiscal year ended january 28, 2022)","https://www.dollargeneral.com, https://www.facebook.com/dollargeneral, https://twitter.com/dollargeneral, https://www.linkedin.com/company/8211, https://en.wikipedia.org/wiki/dollar general",248,,,,,,
leonardo spa,rome,italy,,,,1948,,,4690000000,"aerospace, defensecontractors",industries,manufacturing,,,8,,,,,"piazza monte grappa 4, roma, 00195, roma, italy",corporation
flex,milan,singapore,,,,1947,,,9760000000,"electronics, manufacturing",furnishings,consumer goods,,,21,,,,,,
pacific century regional developments,dublin,singapore,,,,2010,,,760000000,"investment, assetmanagement",airlines,consumer services,,,0,,,,,,
umedia,brussels,japan,,,,2010,,,21080000,"videogames, entertainment",broadcasting and entertainment,consumer services,,,3,,,,,,
lemminkainen group,helsinki,uk,,,,1910,,,2430000000,"software, tech",technology,industrials,,,19,,,,,,
mysql ab,uppsala,sweden,,,,1995,,,5160000000,realestate,software,technology,,,4,,,,,,
tauron polska,warsaw,poland,,,,1558,,,820000000,,delivery services,consumer services,,,0,,,,,,
beter bed,uden,usa,,,,1981,,,380000000,retail,specialty retailers,consumer services,,,3,,,,,,
cyprus postal services,nicosia,spain,,,,-,,,850000000,professionalservices,delivery services,industrials,,,6,,,,,,
primus ab,stockholm,sweden,,,,1892,,,,,household goods,consumer goods,,,,,,,,,
ford romania,craiova,turkey,,,,1976,,,7760000000,"manufacturing, automakers",automobiles,consumer goods,,,22,,,,,,
philips,eindhoven,netherlands,,,,1891,"78,189",frans van houten,27890000000,,healthcare,diagnostics & research,19.535 billion (2020),"https://www.philips.com, https://www.facebook.com/philipsphilippines/, https://twitter.com/philips, https://en.wikipedia.org/wiki/philips",14,,,,,,
tpg telecom,lisbon,australia,,,,1994,,,6330000000,telecommunication,fixed line telecommunications,telecommunications,,,3,,,,,,
braathens regional aviation,malmo,singapore,,,,1981,,,5340000000,"aircraftleasing, rentalleasingservices",airlines,consumer services,,,7,,,,,,
societa torinese automobili rapid,turin,italy,,,,1904,,benedetto vigna,230000000,"software, tech",consumer cyclical,manufacturing,,,4,,,,,"via abetone inferiore 2, maranello, 41053, modena, italy",corporation
rothschild & co sca,vienna,usa,,,,1738,"3,380",,53140000000,investment,industrial machinery,industrials,,https://www.zhifeishengwu.com,47,,,,,,
compagnie maritime belge,antwerp,switzerland,,,,1895,,,74110000000,luxurygoods,marine transportation,industrials,,,130,,,,,,
olympique lyonnais groupe,paris,france,,,,1863,,,180000000,football,banks,financials,,,2,,,,,,
azerion group,stockholm,netherlands,,,,1873,,,700000000,"videogames, entertainment",-,conglomerates,,,6,,,,,,
talgo,las rozas de madrid,italy,,,,1942,,,4760000000,"utilitycompanies, oilgas, energy",utilities,industrials,,,5,,,,,,
teracom,stockholm,usa,,,,1992,,,11420000000,,broadcasting & entertainment,consumer services,,,67,,,,,,
big cheese studio,potsdam,poland,,,,1912,,,35950000,"videogames, entertainment",broadcasting & entertainment,consumer services,,,8,,,,,,
kinnevik ab,stockholm,sweden,,,,1936,,,4050000000,investment,investment services,financials,,,14,,,,,,
famars,gardone val trompia,indonesia,,,,1967,,,7120000000,retail,defense,industrials,,,0,,,,,,
solidium,helsinki,germany,,,,2008,,,490000000,"aircraftmanufacturers, aerospace, manufacturing",investment services,financials,,,1,,,,,,
imv,brussels,canada,,,,1980,,,23880000,"pharmaceuticals, biotech",equity investment instruments,financials,,,0,,,,,,
martini & rossi,turin,,,,,1863,,,,,distillers & vintners,"finance, insurance, and real estate",,,,,,,,"via emilia 2614, longiano, 47020, forli'-cesena, italy",corporation
merit medical,pirdop,usa,,,,1932,,,4030000000,,nonferrous metals,basic materials,,,70,,,,,,
clp group,copenhagen,hong kong,,,,1959,,,17880000000,"electricity, energy",hotels,consumer services,,,7,,,,,,
sekisui house,tallinn,japan,,,,,,,12070000000,construction,publishing,consumer services,,,18,,,,,,
narva oil plant,auvere,india,,,,1980,,,220000000,"oilgas, energy",exploration & production,oil & gas,,,1,,,,,,
ssp group,"chicago, il, united states",united states,,,,1958,"3,480",terrence a duffy,87170000000,"restaurantchains, food",household goods,manufacturing,4883000000,"https://www.cmegroup.com, https://en.wikipedia.org/wiki/cme group",2,,,,,"via emilia 69/71/77, rimini, 47921, rimini, italy",corporation
vivid games,debrecen,poland,,,,2000,,,7030000,"videogames, entertainment",software,technology,,,0,,,,,,
banca monte dei paschi di siena spa,siena,,,,,1472,,,,,banks,financials,,,,,,,,"piazza salimbeni 3, siena, 53100, siena, italy",corporation
golden star ferries,andros,usa,,,,2011,,,41040000,mining,marine transportation,industrials,,,0,,,,,,
banque saudi fransi,luxembourg city,saudi arabia,,,,1856,,,11850000000,"banks, financialservices",banks,financials,,,9,,,,,,
thomas crosbie holdings,cork,japan,,,,1841,,,7310000000,"railways, transportation",publishing,consumer services,,,30,,,,,,
joby aviation,athens,usa,,,,2006,,,2170000000,"aircraftmanufacturers, aerospace, manufacturing",airlines,consumer services,,,3,,,,,,
red robin,fuschl am see,usa,,,,1987,,,110000000,"food, restaurantchains",beverages,consumer goods,,,7,,,,,,
process vision,helsinki,usa,,,,1993,,,3160000000,,business support services,technology,,,40,,,,,,
santander polska,warsaw,poland,,,,1991,,,6020000000,"banks, financialservices",mobile telecommunications,telecommunications,,,58,,,,,,
texim bank,sofia,china,,,,1992,,,12280000000,"banks, financialservices",banks,financials,,,0,,,,,,
osella,verolengo,germany,,,,1965,,,9360000000,"autoparts, automotivesuppliers, manufacturing",automobiles,consumer goods,,,83,,,,,,
semcon,gothenburg,usa,,,,1980,,,7110000000,,business support services,industrials,,,149,,,,,,
ferrovie dello stato italiane spa,rome,,,,,1905,,,,,travel & tourism,"finance, insurance, and real estate",,,,,,,,"piazza della croce rossa 1, roma, 00161, roma, italy",corporation
qiagen,malmo,netherlands,,,,1878,,,11130000000,"dax, biotech",healthcare,consumer goods,,,48,,,,,,
securitas direct,malmo,usa,,,,1988,,,4690000000,,business support services,industrials,,,83,,,,,,
terex,tartu,usa,,,,1994,,,3010000000,manufacturing,specialty retailers,consumer services,,,44,,,,,,
the cyprus institute,nicosia,usa,,,,2005,,,1590000000,"banks, financialservices",research,technology,,,28,,,,,,
jabkowski brothers,warsaw,usa,,,,1884,,,100000000,beverages,retail,consumer services,,,5,,,,,,
karnataka bank,zagreb,india,,,,1991,,,590000000,"banks, financialservices",banks,financials,,,1,,,,,,
south state corp,warsaw,usa,,,,1926,,,6160000000,,railroads,industrials,,,81,,,,,,
bangkok expressway and metro bem,athens,thailand,,,,1869,,,4210000000,"railways, infrastructure, transportation",travel & leisure,consumer services,,,0,,,,,,
muyuan foods,stei,china,,,,1993,,,37170000000,food,food products,consumer goods,,,6,,,,,,
